kfr_native_asian_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66458827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65150845
""
""
0.82948452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74417061
""
""
""
""
""
0.7334469
""
""
0.76864123
""
""
""
""
0.36234194
""
""
""
0.63005877
""
""
""
""
0.44394687
""
""
0.41117889
""
""
0.64427733
0.7076475
""
0.53781062
0.69243431
""
0.57882589
0.72727442
0.74330789
0.80938733
0.82951617
0.79726046
0.71936035
0.6531384
0.76429743
""
""
""
0.74322194
0.76781875
0.55018586
""
""
""
0.52096003
""
0.53061086
""
""
0.29989544
""
0.57886827
""
""
""
0.76679802
""
""
""
""
""
""
""
""
""
0.51562285
""
""
""
""
0.4880394
""
""
""
""
""
""
""
""
0.45629442
""
""
""
""
0.40562952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75407362
0.67927241
""
""
0.55468708
""
""
""
""
0.84579611
""
""
""
""
""
""
0.550861
0.56672812
""
""
""
""
""
""
""
""
0.68288404
0.39020053
""
""
""
""
""
""
""
""
""
""
""
0.66205412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33158636
""
""
""
""
0.75351763
""
0.71012354
""
0.63262504
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76337147
""
0.78553742
""
""
""
""
""
""
""
""
""
""
0.58671969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78067666
""
""
""
""
""
""
0.47491205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74800313
0.6990822
0.73506331
0.62926775
0.73131245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63287479
""
""
""
""
""
0.67874855
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80466866
""
""
""
0.63210624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
