coll_asian_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090055205
""
""
""
""
""
""
""
0.10879498
""
""
""
0.095822103
""
0.12291726
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056324519
""
""
""
""
""
""
""
""
""
""
0.09496671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033783305
""
""
0.070332624
""
""
""
0.14630212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11337277
""
""
""
""
""
0.10544844
""
""
""
""
""
""
""
""
""
0.015967859
""
""
0.098611638
""
""
0.023386871
""
0.15911202
0.025831947
""
0.14012356
0.1490294
""
0.04287139
0.09611132
""
""
0.0069788718
0.16947518
0.078565471
""
""
0.052316293
""
""
0.051632248
0.10191822
""
0.01153991
0.098256513
""
0.028833866
0.020283628
""
0.024272602
0.016149284
0.016215125
0.026563508
0.11230398
0.022257356
0.069796972
0.014937986
0.098981149
0.12280395
""
""
0.032524727
0.071446061
0.04745575
0.073668115
""
""
0.059312858
""
0.035038855
0.072657801
0.10174177
0.058350656
""
0.05145964
""
""
""
0.1033558
0.18525362
""
""
""
""
""
""
""
""
0.053965755
""
0.12451177
""
""
0.068387568
""
""
""
""
""
""
""
""
0.076143377
""
""
""
""
0.1506926
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056993194
0.055863708
0.12672047
0.11421348
0.069999166
0.10815793
0.19374314
""
0.15475506
0.076617792
0.12199195
0.061929971
0.10091843
""
0.10030571
""
0.098136008
0.038289778
""
""
""
0.12125096
""
""
""
""
0.044992819
0.081561506
""
""
""
""
""
""
""
""
""
""
""
0.048868839
""
""
""
""
""
0.14036222
0.1121272
0.11729874
""
""
""
0.1500186
0.16059813
""
0.040961757
""
""
0.1048245
""
0.042850658
0.11288606
0.059260432
0.099280864
0.048617668
0.091730729
""
""
0.13613349
""
0.13477962
0.07048735
""
""
""
""
0.10882146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095978513
""
""
""
""
""
0.055954471
""
0.058465861
""
""
0.13447507
""
""
""
""
""
""
""
0.044360306
""
""
""
""
""
""
""
""
""
""
""
0.18041351
""
""
""
0.055646192
""
""
""
""
""
""
0.036336742
""
""
""
""
""
""
""
0.16319977
0.14693773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14474858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12100894
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060528804
0.014889671
0.052455682
0.036395729
0.089142375
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
