kid_pooled_pooled_n
12495.0
34319.0
7383.0
5286.0
12952.0
3041.0
5754.0
26458.0
9017.0
5320.0
10165.0
4148.0
7812.0
3397.0
3435.0
10806.0
13077.0
3648.0
2891.0
8860.0
3372.0
18789.0
13046.0
13253.0
15899.0
16924.0
9270.0
24653.0
4424.0
7642.0
6184.0
2911.0
5087.0
3925.0
22985.0
13036.0
164241.0
3750.0
20267.0
8940.0
26824.0
16341.0
4068.0
6075.0
70784.0
6416.0
7038.0
20437.0
109881.0
6883.0
57645.0
28144.0
3541.0
5711.0
7228.0
5620.0
13173.0
16415.0
37619.0
4304.0
20066.0
10044.0
38543.0
16636.0
5189.0
4041.0
5889.0
454.0
939.0
75838.0
6377.0
394.0
450.0
1877.0
24916.0
613.0
743.0
8417.0
14859.0
3965.0
4514.0
""
689.0
19110.0
3416.0
2817.0
2990.0
1285.0
1898.0
2399.0
177.0
2024.0
3018.0
704.0
""
2294.0
26731.0
31000.0
33424.0
12890.0
10077.0
2712.0
4159.0
827965.0
35861.0
34526.0
207890.0
45078.0
12914.0
35403.0
46269.0
5150.0
6491.0
7281.0
40806.0
8123.0
2968.0
1415.0
6079.0
3876.0
5104.0
4068.0
5122.0
2242.0
6420.0
5169.0
19809.0
15031.0
15835.0
5435.0
2410.0
4428.0
4832.0
22006.0
4591.0
2650.0
18759.0
4266.0
9411.0
6446.0
7608.0
3840.0
8396.0
2768.0
4081.0
22163.0
5733.0
2174.0
4258.0
3277.0
3215.0
3430.0
5824.0
15188.0
3817.0
3571.0
10735.0
15407.0
2862.0
2172.0
2509.0
2142.0
7453.0
2586.0
8513.0
2816.0
6684.0
5176.0
13900.0
2284.0
91211.0
4479.0
8193.0
21276.0
2919.0
1873.0
29937.0
4446.0
3747.0
2557.0
11832.0
3487.0
39484.0
16376.0
2274.0
5451.0
354514.0
276.0
7223.0
48764.0
9249.0
5937.0
251773.0
6896.0
40638.0
256213.0
8139.0
29411.0
44746.0
4376.0
211375.0
37526.0
14062.0
7382.0
2667785.0
36466.0
50185.0
3703.0
22039.0
72892.0
2423.0
2953.0
114036.0
29997.0
21277.0
768377.0
65757.0
4727.0
468675.0
337716.0
17143.0
552016.0
723593.0
112777.0
174561.0
53413.0
162039.0
99500.0
416373.0
60745.0
42674.0
830.0
10620.0
111835.0
112149.0
139215.0
22866.0
15375.0
2974.0
124252.0
11300.0
214247.0
42474.0
18689.0
98846.0
4068.0
130349.0
2507.0
1105.0
1425.0
60617.0
12025.0
3202.0
642.0
2103.0
2699.0
916.0
1039.0
788.0
6686.0
121767.0
404.0
55476.0
9788.0
6003.0
142472.0
9504.0
11881.0
1004.0
2711.0
2499.0
154.0
1647.0
403.0
132794.0
420.0
2141.0
2100.0
9968.0
59755.0
3687.0
1456.0
5058.0
29066.0
170.0
3752.0
6556.0
8944.0
8251.0
5458.0
841.0
3419.0
1203.0
2478.0
4345.0
36542.0
1587.0
3493.0
4451.0
1681.0
112.0
1164.0
625.0
4089.0
5320.0
1303.0
51021.0
2787.0
226210.0
210829.0
44847.0
35980.0
201673.0
63230.0
31520.0
27386.0
34533.0
124749.0
35305.0
114990.0
43937.0
6118.0
35642.0
5725.0
104698.0
382948.0
3021.0
22185.0
20330.0
39382.0
49942.0
14337.0
7310.0
3055.0
204986.0
69270.0
8926.0
1989.0
11919.0
3529.0
2337.0
2895.0
3137.0
7435.0
10874.0
24725.0
16744.0
253135.0
4285.0
21694.0
10447.0
2930.0
1523.0
42716.0
86387.0
51008.0
8131.0
1531.0
4736.0
54647.0
55423.0
23625.0
559207.0
13605.0
14438.0
42135.0
9050.0
226333.0
46215.0
240431.0
69518.0
177529.0
118205.0
17304.0
28398.0
43583.0
31268.0
52826.0
92610.0
8570.0
8369.0
4728.0
2937.0
89860.0
5864.0
8795.0
4906.0
4729.0
2308.0
2649.0
1113.0
9721.0
3776.0
13127.0
21199.0
4809.0
4424.0
40880.0
3101.0
4145.0
4425.0
7289.0
12480.0
6954.0
4658.0
1395.0
13833.0
2568.0
22630.0
13739.0
2826.0
58081.0
4224.0
5834.0
40110.0
18105.0
864.0
70917.0
1916.0
158393.0
10582.0
11543.0
26430.0
4452.0
25644.0
3448.0
6378.0
3613.0
4005.0
8062.0
163992.0
4979.0
2948.0
26576.0
25458.0
3541.0
1100.0
11232.0
5302.0
6075.0
2884.0
4152.0
26554.0
22236.0
27467.0
4849.0
198646.0
5693.0
609.0
17108.0
11498.0
6453.0
3613.0
165986.0
8431.0
37524.0
2425.0
6698.0
6065.0
5403.0
3163.0
34901.0
31215.0
2860.0
11069.0
3105.0
3454.0
4903.0
2443.0
2579.0
6411.0
3899.0
1983.0
12045.0
7589.0
19689.0
2037.0
3411.0
24134.0
5093.0
5917.0
3042.0
3887.0
6763.0
2025.0
5998.0
1678.0
6540.0
5713.0
2071.0
4106.0
10204.0
49999.0
17160.0
7930.0
3262.0
25067.0
6163.0
5413.0
4166.0
3779.0
9937.0
2216.0
4368.0
623.0
3286.0
2129.0
53607.0
19288.0
1103.0
4291.0
2450.0
15932.0
5971.0
1307.0
9232.0
1570.0
500.0
5108.0
2369.0
2653.0
3114.0
11601.0
10459.0
7443.0
1517.0
1781.0
16373.0
2797.0
2859.0
3459.0
7032.0
15116.0
17224.0
8806.0
1670.0
5704.0
6891.0
603.0
1383.0
4626.0
22849.0
1953.0
2561.0
2783.0
6284.0
38748.0
208191.0
15408.0
32612.0
82050.0
831.0
21256.0
2114.0
2465.0
14582.0
4564.0
1793.0
9401.0
26529.0
2880.0
842.0
245.0
40677.0
2312.0
7313.0
360.0
2057.0
1109.0
8142.0
4231.0
3915.0
4244.0
4192.0
3873.0
6959.0
5775.0
29498.0
7075.0
1991.0
951.0
1228.0
7186.0
6382.0
8897.0
1318.0
3398.0
6306.0
2549.0
3159.0
1905.0
17920.0
1809.0
2738.0
17001.0
2476.0
3862.0
12446.0
1234.0
8785.0
1166.0
4046.0
3473.0
37819.0
8521.0
4233.0
3483.0
8836.0
10477.0
1396091.0
4664.0
2976.0
20569.0
4126.0
5388.0
241827.0
4701.0
1607.0
9784.0
5188.0
3671.0
8958.0
8414.0
1431.0
3758.0
9990.0
2067.0
4946.0
981.0
1898.0
12918.0
7974.0
11482.0
2620.0
9696.0
5507.0
5162.0
2363.0
122294.0
28107.0
16083.0
12306.0
189364.0
28058.0
3510.0
8727.0
9918.0
6824.0
5818.0
78494.0
35292.0
28170.0
12064.0
64438.0
10622.0
3092.0
3909.0
3492.0
3314.0
4206.0
7304.0
7275.0
8344.0
3670.0
14023.0
46109.0
5083.0
4115.0
4188.0
949.0
1996.0
1527.0
7507.0
3964.0
35524.0
70925.0
6414.0
47146.0
1658.0
1392.0
5728.0
1591.0
12351.0
31347.0
4237.0
20972.0
3133.0
4342.0
3837.0
4072.0
3311.0
15187.0
150716.0
14051.0
73525.0
9483.0
10454.0
91951.0
18951.0
2626.0
3465.0
13055.0
3486.0
5298.0
10586.0
23374.0
6930.0
9243.0
2748.0
8634.0
12734.0
6451.0
11299.0
26248.0
10858.0
52800.0
6223.0
18284.0
4711.0
6229.0
5334.0
8061.0
17338.0
8199.0
56260.0
14697.0
8908.0
29166.0
11719.0
21748.0
9948.0
10549.0
8234.0
5885.0
7725.0
7625.0
31332.0
9001.0
20562.0
11813.0
129797.0
27002.0
11274.0
31776.0
221747.0
12659.0
2615.0
9336.0
21664.0
9766.0
18153.0
3847.0
13424.0
1397.0
4960.0
5794.0
4114.0
4325.0
3070.0
37801.0
7391.0
3703.0
8495.0
6905.0
7446.0
4877.0
68290.0
6028.0
11582.0
5397.0
6312.0
8520.0
4912.0
2384.0
31200.0
4144.0
2004.0
39779.0
3991.0
24214.0
8577.0
2193.0
