par_rank_hisp_female_mean
0.42067066
0.36453265
""
0.48670217
0.37316427
0.34426203
0.38971281
0.39339128
0.33888438
0.40170702
0.37422517
0.43359092
0.50229603
0.39751863
0.35962218
0.41929498
0.38169178
0.41865146
0.33147472
0.32144168
0.39199129
0.42355648
0.42597103
0.36565277
0.43983126
0.35273427
0.30897999
0.41850418
0.47644195
0.31941313
0.34363848
0.4741272
0.48048484
0.48652613
0.31583449
0.45147282
0.35487148
0.35297346
""
0.26559255
0.40205699
0.32403621
""
""
0.39589143
0.35481644
0.42355615
0.42130604
0.49130186
0.39826864
0.45294011
0.43991962
0.43310374
""
""
0.44036782
0.40222842
0.3473103
0.39060846
0.36720237
0.36457548
0.41702735
0.35593382
0.35523
0.28505465
0.44477239
""
""
0.30399427
0.3294718
0.34147757
0.36747655
0.34465984
0.3526243
0.39263833
0.57151973
0.39085075
0.37875336
0.38697618
0.42462718
0.37209061
0.40141469
0.36836472
0.54273838
0.44297212
0.41279286
0.44360057
0.41119415
0.50276786
0.32091844
0.35970473
0.31369564
0.3045505
0.4598929
0.39692628
0.3836613
0.40256482
0.31166643
0.40214115
0.33610961
0.38759109
0.38234279
0.39520729
0.34194702
0.46297815
0.37524468
0.37703273
0.47157595
0.37924203
0.37595889
0.47730729
0.37938127
0.43454808
0.33818948
0.44375786
0.42501396
0.47692397
0.39542228
0.2809855
0.3619796
0.34232914
0.30546534
0.50830007
0.39767507
0.39506441
0.45782357
0.52837992
0.3036072
0.4481014
0.3540611
0.44777533
0.36589968
0.40943304
0.39892122
0.3166036
0.38422608
0.44500908
0.4260729
0.32894439
0.47657403
0.48330337
0.43817121
0.25991529
0.35673386
0.41265538
0.23115729
0.43723738
0.4509522
0.4002324
0.44853461
0.36097911
0.42916074
0.43102416
0.38240796
0.46020749
0.4364163
0.41099408
0.4974789
0.37199298
0.43127319
""
""
0.56977528
0.55007678
0.38999075
0.46100992
0.48253188
0.43628341
0.39911944
0.49473992
0.54803109
0.50369644
0.47017315
0.49627909
0.44005844
0.39390576
0.47427419
