coll_other_pooled_mean_se
0.068813466
0.066698663
""
0.047353998
0.066315003
""
0.032900501
""
""
0.090354756
0.084621608
0.035851452
""
""
0.0815005
""
""
0.083211958
""
""
0.067327529
0.032589607
0.072741382
""
0.033529788
""
0.073683918
0.045586437
0.024317836
""
""
""
0.035069712
0.034068298
""
0.052518047
""
""
""
""
0.083277069
""
""
""
""
""
0.030584134
0.081547752
0.053390693
0.062411964
0.044131968
0.059687417
0.092328466
""
""
0.045471985
""
""
""
0.098976225
""
0.048243605
""
""
""
""
""
""
""
""
""
""
""
0.10472617
""
""
""
""
""
0.041110814
""
""
""
0.054548364
0.035414711
""
0.069405772
0.044749152
0.044180416
0.070697404
""
""
""
0.056204826
""
""
0.10636861
0.064254232
0.02268143
0.049115762
0.046876606
0.020753244
0.03175649
0.053883091
0.039437834
0.025226898
0.061240725
0.028346624
""
0.049978856
0.079522103
0.072768569
0.048862647
""
0.034156516
0.052477721
0.044620045
""
""
""
0.077842101
""
""
0.070102036
""
0.05476772
0.065598004
""
""
""
0.020465223
0.094059728
0.080142163
""
0.076671414
""
0.062337872
0.053429514
""
0.10178398
0.065701514
0.060226321
""
""
""
""
0.057019148
""
""
""
""
0.042860985
0.070852496
""
0.032612085
0.058949642
""
0.062224004
""
""
""
""
0.061995156
0.021282969
""
0.013204852
0.062722966
""
0.091435984
0.054477602
0.015716227
0.042150389
0.067270406
0.039824583
0.067466654
""
0.040588461
0.026508152
0.093174465
0.073538586
""
0.077493928
0.028660841
""
0.12391566
0.030309619
""
""
0.055145286
""
""
0.049759127
0.036567036
""
""
0.10295722
0.08048135
0.049448341
0.035827592
""
0.034760591
0.056043692
0.090998605
0.081680164
0.05880738
0.043851268
0.03152445
0.10717618
0.068999477
0.072287202
0.073843122
0.068883263
""
""
0.04435711
0.046718843
0.043886304
0.023389827
0.080455825
0.06549935
""
0.091987967
0.080681674
""
0.026964935
0.065436289
0.075314522
0.073070496
0.025638564
0.044816338
0.046990976
0.066516958
""
0.084267966
""
0.10212313
""
0.070201099
""
""
0.075659826
""
0.073445961
0.051294141
""
0.094318472
0.074620903
0.037553623
""
0.07090503
0.026612151
0.05137372
0.067854285
""
0.062324073
0.10773551
0.044338103
0.039459977
0.1001733
0.045732871
0.080030508
0.049441028
0.03644802
0.034544382
0.03933239
0.010831801
0.035200737
0.016327726
0.016560635
0.043501273
0.047782697
0.089544326
""
0.066641554
""
""
0.038095422
0.068129055
0.10180957
0.068737961
0.024917232
""
""
0.01810853
0.036593545
""
0.050977223
0.022020878
0.1069241
""
""
""
""
0.11051805
""
""
""
""
0.094079539
0.063875288
0.017058203
""
0.05929957
0.076601289
""
""
""
""
0.070519477
""
0.090883903
0.077388905
0.094066843
0.068597771
0.047643762
0.054603424
0.036370412
0.05707619
0.079965807
0.062575728
0.080772154
0.043961763
0.11499699
""
""
0.080843627
0.055597778
""
0.081415199
0.041022312
""
0.051226415
0.051842172
0.026848434
""
0.014066577
0.046125572
0.065463051
""
0.024375122
""
""
0.067178763
0.057272408
0.079629503
""
0.1028227
""
""
""
0.085379213
""
""
""
""
0.081858955
""
0.095640361
""
""
0.076562054
""
0.053165343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086559474
""
""
""
""
""
""
0.055969354
""
""
0.072972581
0.073975131
""
""
""
0.090016469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044627424
""
""
""
0.053476308
""
""
""
""
""
0.076343074
""
""
""
""
""
""
""
0.065935127
""
0.06349235
""
""
0.034887798
""
""
""
""
""
""
0.025758224
""
""
0.064690396
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050473306
0.019930182
""
""
""
""
0.060097333
""
""
""
""
""
""
0.11181672
""
""
0.050017275
0.042752337
0.034520417
0.089925326
0.11506078
""
""
0.039020054
0.080598325
0.022810297
0.076416329
""
""
""
0.058517549
""
0.0439879
0.054870769
0.035854217
""
""
0.027690234
0.030563764
0.030985653
0.063809544
0.016290667
0.042392567
""
0.07076779
0.039059255
0.080975585
""
""
""
""
""
""
0.07413055
0.073182553
""
0.080204755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033618327
""
0.027200015
""
""
""
0.071935669
""
""
""
""
""
""
0.071163043
0.055079341
0.10917196
0.072396822
0.019764345
0.059884515
0.078410022
""
0.10442302
""
""
""
""
""
""
""
""
0.076852456
""
""
0.070923492
""
""
""
""
""
0.069587119
""
0.030439349
0.023349138
0.021438595
0.073664173
0.073852867
0.076920807
0.054977722
0.036209546
0.087831296
""
0.047068115
0.069292426
0.06248004
0.018138375
0.045570888
0.057741981
0.098253854
0.069668993
""
0.023528108
""
""
""
""
""
""
0.079042643
0.066023335
0.090015955
""
""
""
0.043882824
""
""
0.069521196
""
""
""
""
""
""
""
""
0.071573153
""
""
0.10231753
0.1107567
""
""
""
0.06558805
0.082163967
""
""
""
""
0.0082910927
0.036324125
0.019867796
""
0.078928024
""
""
""
0.029743161
""
0.017051866
""
0.028328782
0.07168854
""
0.07402496
0.059097257
""
0.062046133
0.020311773
0.093975641
""
0.040548455
0.096324839
""
0.08641059
""
""
""
""
0.04380849
0.020944471
0.075817682
0.054814059
""
""
""
""
""
""
0.057468243
""
""
0.047986284
0.057750709
0.053440224
""
0.049688537
0.028467247
0.031619567
0.024671441
0.031757958
0.013196141
0.015787087
""
""
""
0.040348351
0.031756189
0.010400413
0.017082706
""
""
0.013958739
0.082586221
0.035328101
0.0072680311
""
""
0.089321077
""
0.034732003
0.086496815
0.04872204
0.017968489
""
0.025206154
0.040200103
0.064827874
0.047647327
""
""
0.076764256
""
""
""
0.058210995
0.060300354
0.010525044
