staycz_pooled_male_mean_se
0.0029342889
0.0045573208
0.0096571455
0.0025421595
0.0034364082
0.0085811503
0.002281263
0.0081569087
0.010208649
0.0037148758
0.0035252084
0.0018383351
0.010514274
0.0060981428
0.0037628214
0.012088206
0.012617688
0.0038669314
0.010607569
0.0083021056
0.0029889869
0.0028015838
0.0039401581
0.0051322067
0.002012975
0.0098115085
0.0050825085
0.003178844
0.0019833327
0.0071966187
0.0062773349
0.0049086106
0.002111617
0.0028747399
0.0066379271
0.0030623388
0.0065033343
0.0056357705
0.011806481
0.010822931
0.0027888499
0.0067463745
0.0099958647
0.015372883
0.0085268421
0.0074932254
0.0018222468
0.0038718812
0.0021910807
0.004878141
0.0034700406
0.0026033062
0.0042186235
0.016543886
0.013253978
0.0028897461
0.0085584605
0.015335066
0.015773294
0.0054899054
0.007518996
0.002587202
0.011820069
0.0076398598
0.0059271981
0.0068119806
0.012481983
0.0089402357
0.0081706839
0.006606549
0.0076929242
0.0063311607
0.0057252874
0.0049780793
0.0072381953
0.010401852
0.0049947114
0.006241193
0.009543106
0.0018561862
0.0060668048
0.0052575427
0.0073170885
0.0052080164
0.0018306491
0.0059083025
0.0058625238
0.0043667145
0.0029733607
0.004134628
0.0047362167
0.0076389355
0.0070537939
0.0030155969
0.0073971376
0.011729826
0.0049666129
0.0033564798
0.0014483655
0.0028885298
0.0027649193
0.0011457261
0.0019072765
0.0028762871
0.0029120857
0.0016416257
0.003029665
0.0018642726
0.0061488873
0.0038197937
0.0043823132
0.0046621421
0.0025740752
0.0091747027
0.0027214014
0.0022833447
0.0029333353
0.012068085
0.012879197
0.011507422
0.0046097045
0.0068670907
0.0074481098
0.0061510475
0.0072497991
0.0033915765
0.0035021997
0.0073696943
0.0083106589
0.0083071683
0.0011492408
0.0057796105
0.0052257171
0.0078811981
0.0042460966
0.0059371665
0.0031213139
0.0038437697
0.0097157387
0.006411883
0.003636136
0.0048961411
0.012039937
0.0091584157
0.005193932
0.010325992
0.0045308364
0.0054969518
0.0071419389
0.0073495307
0.0060574254
0.002061171
0.0043626423
0.0094445674
0.0026591679
0.0027221648
0.0087254187
0.0034276198
0.0082357535
0.0058495207
0.016034884
0.0092738476
0.0042144852
0.0013781772
0.011454344
0.0010742689
0.0065365382
0.0065563172
0.010200961
0.0038943088
0.00096042256
0.0033761819
0.0061437716
0.0029779349
0.0062560081
0.0093148844
0.0031516301
0.0018451813
0.00571618
0.0077462229
0.0073456443
0.0067318254
0.0019654615
0.0061148591
0.0066791251
0.001441757
0.009996552
0.0055958913
0.0029841142
0.011175448
0.0077779824
0.0046682446
0.0018287207
0.0098455017
0.0077338326
0.0050560781
0.0042988891
0.0041458127
0.002359923
0.0068283235
0.0026864829
0.0034979025
0.0059771659
0.0050184377
0.0035266078
0.0028024181
0.0016713799
0.0053528235
0.0043984032
0.0039346991
0.0044279168
0.0033790136
0.0099053886
0.0097406516
0.0025581711
0.0026248281
0.0032801011
0.0013786525
0.0050028996
0.0048759184
0.0065988554
0.0053653587
0.0045074369
0.0062998445
0.0016321521
0.0038205511
0.0045467429
0.0036463987
0.0013977666
0.0025649571
0.0028334162
0.0035808098
0.010474556
0.0046614008
0.011842729
0.0063993777
0.010603209
0.0040388862
0.015443694
0.006067717
0.0038886911
0.0057502342
0.005426656
0.0033927031
0.00610743
0.0065412517
0.0046060313
0.0022064899
0.006126767
0.0042846911
0.0014742092
0.0039834203
0.0051730135
0.011104463
0.0046277544
0.0059684506
0.007148745
0.002323312
0.0054286146
0.002597447
0.0048881648
0.0028941766
0.0021123905
0.0021454187
0.0026220439
0.00070000096
0.0022359048
0.0010118786
0.00091087358
0.0028440459
0.0033370859
0.0059872246
0.013559786
0.0045737987
0.014507417
0.009082213
0.0028090274
0.004303176
0.0079769492
0.004917677
0.0018438902
0.029402383
0.031783666
0.0010833384
0.0020974667
0.0070981313
0.002923175
0.0012888513
0.0059563206
0.0100295
0.01125645
0.013594581
0.0088577885
0.0071724639
0.0089993523
0.0081339022
0.011966368
0.005527535
0.0064983792
0.0041758069
0.0012302739
0.010040937
0.0058587091
0.0045523341
0.0081351157
0.0076452703
0.0081667127
0.0065543368
0.004680505
0.012193609
0.0051675369
0.0044582295
0.0058691432
0.0049374606
0.0029186564
0.0039552813
0.0085945074
0.0035423327
0.0040563275
0.0047696419
0.0062708794
0.0030145389
0.0054179099
0.0073419116
0.0069445446
0.0050381464
0.0037582803
0.0059847827
0.0061348272
0.0034535483
0.0080994302
0.002985769
0.0028336269
0.0016730533
0.0059090718
0.00076860131
0.0027770887
0.0065476317
0.0056267981
0.0012958886
0.01144513
0.0078989817
0.004275864
0.0034515683
0.0057305773
0.010036764
0.0074614598
0.0084554078
0.010057173
0.0091544762
0.0056192176
0.006795988
0.0060292352
0.013449542
0.0058266274
0.0045864522
0.012343737
0.0051699965
0.0082221096
0.0067880312
0.0050033033
0.015328221
0.0040854905
0.042517394
0.018878337
0.0091325305
0.010074415
0.014853713
0.018481124
0.020591652
0.012896682
0.01313254
0.0062020766
0.046489943
0.027387258
0.043060262
0.016602287
0.024894485
0.021388432
0.0078175711
0.01835495
0.054650988
0.070551716
0.039471161
0.023635469
0.037637468
0.025176199
0.032731242
0.023597648
0.020056147
0.012635235
0.015669545
0.013246689
0.011284327
0.016805144
0.0047693383
0.010432155
0.015374678
0.016081778
0.038593274
0.023944205
0.0098814638
0.0068956111
0.012960635
0.012966781
0.0064345771
0.0049629505
0.017186167
0.011056403
0.040504042
0.0062434487
0.0077729598
0.018340884
0.023378469
0.027056176
0.019733692
0.010030218
0.012962076
0.014757205
0.017723789
0.02337081
0.030082561
0.013811486
0.043569203
0.0073436922
0.0091381362
0.00846209
0.0085279271
0.0085301232
0.0092029963
0.0090323118
0.0068193879
0.002832714
0.011195721
0.010857577
0.0092341015
0.0051622023
0.038266886
0.044803813
0.075281851
0.036552217
0.0080527458
0.0062893643
0.014341475
0.019381013
0.0086814687
0.0081431642
0.010698774
0.013265794
0.0075151301
0.0049801562
0.014231776
0.0040123868
0.010754198
0.0098660626
0.0022062357
0.010440952
0.016259819
0.049893275
0.024821721
0.018452331
0.010562519
0.0026785098
0.032531392
0.033362042
0.00500663
0.015020278
0.021677107
0.0239904
0.02766289
0.019768085
0.016338231
0.021659445
0.035454083
0.015010716
0.0099213636
0.0096051712
0.017979123
0.0081760501
0.040933877
0.013113533
0.0031837246
0.0013671626
0.014431645
0.073128566
0.010331037
0.0095978677
0.0075782547
0.010657785
0.021795219
0.026995881
0.014776041
0.020419978
0.019079214
0.0083176848
0.013663051
0.015782356
0.0055480422
0.0039424053
0.0028587168
0.0076953811
0.0093303993
0.0091904085
0.0096678827
0.0055336514
0.0063882936
0.0015370011
0.0054286346
0.0073646926
0.012538555
0.016169276
0.0041578733
0.0081784688
0.0032305345
0.0062178113
0.0042660427
0.0095950719
0.0061617526
0.0039058302
0.0058083567
0.0035289219
0.0080641583
0.0021854795
0.0098180929
0.013208241
0.0069177733
0.0022030203
0.0077355779
0.024700213
0.0096749989
0.048689239
0.0060371626
0.030177327
0.0067755161
0.0038234675
0.0073155994
0.011727093
0.004184064
0.0087467423
0.023892265
0.027287519
0.095024168
0.0089931944
0.0094046015
0.015836284
0.021841928
0.011237711
0.015474518
0.014750597
0.011698498
0.0053331601
0.011301735
0.016178332
0.0019262737
0.01026873
0.0014589282
0.010873713
0.0089164218
0.065132141
0.0036527538
0.010832312
0.016593024
0.017976603
0.014892276
0.016453603
0.0043944521
0.0021579775
0.0028512264
0.0053677498
0.0036339103
0.00091882731
0.0030429582
0.0055540651
0.0077174334
0.0060452046
0.014822031
0.028590914
0.011850443
0.0094797034
0.0095783332
0.0090263868
0.014359644
0.012898706
0.0047645019
0.023704682
0.019917803
0.005535949
0.013204082
0.030577105
0.014640488
0.0093068052
0.0098288013
0.0041303309
0.0075013232
0.0035977904
0.0015248342
0.001147838
0.005198854
0.0034388176
0.0040357318
0.0046439478
0.0050087417
0.0093463883
