comcoll_natam_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45527849
""
""
""
""
0.58855003
""
""
""
0.2915937
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1497833
0.031445861
""
""
0.057226662
0.17452021
""
""
0.33026233
0.083670087
""
0.10018551
0.02768009
""
""
0.034661297
0.033644278
0.0196454
""
0.19260494
0.090425052
""
""
""
""
""
0.050711889
0.22446941
""
0.17611843
0.028555235
0.0043343799
""
""
0.19473471
0.085788317
0.19047646
0.14606376
0.031773359
""
""
0.016536077
""
""
""
0.14792356
""
""
""
""
""
""
""
""
""
""
""
""
0.18727084
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37050384
""
""
""
""
""
0.087865725
""
""
""
0.16948707
""
""
0.18961328
""
""
0.22395925
""
""
0.21193573
""
0.18958385
0.18690822
0.17189144
0.26836947
0.14523636
""
""
0.32199791
""
""
""
0.13033956
""
""
""
""
""
""
0.30634624
""
""
0.28269413
0.315824
""
0.28204823
0.24335149
""
0.18870434
""
""
""
0.31594148
""
0.27449006
""
""
0.42135039
0.1910765
0.30830058
""
""
""
0.34748328
""
0.46488875
0.11362835
""
0.24093615
""
0.37151793
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10380796
""
""
""
""
0.23941791
""
""
""
""
""
""
""
""
0.23351394
""
""
""
""
""
""
""
""
""
""
""
0.16429657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37141806
""
""
""
""
""
""
""
""
""
""
""
0.28064686
""
""
""
""
""
""
""
""
0.18738298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46138737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36479568
""
""
0.3803758
""
0.028842475
""
""
0.22591612
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19063213
""
""
""
""
""
0.59054834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
