kfr_native_natam_male_mean_se
""
""
""
0.050984401
""
""
0.031883307
""
""
""
""
0.027842453
""
""
""
""
0.04181274
""
""
0.052784394
0.032744788
0.012262112
0.034711711
""
0.036791012
""
0.042551462
""
0.040924508
""
""
""
0.048321258
0.058832262
""
0.06526386
""
""
""
""
0.041257791
""
""
""
""
""
0.039096069
0.034414463
0.055441808
""
0.042042501
""
""
""
""
0.051465444
""
0.057459906
""
""
""
0.045395419
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045748752
""
""
""
""
0.033540986
""
""
""
0.029417386
0.048882954
""
""
""
""
""
""
""
""
0.032335896
""
""
0.045075811
0.069946051
""
0.050715726
0.039443202
""
0.04617402
""
""
""
""
0.048446938
""
0.068842366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032058515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064272881
0.029772544
""
""
""
""
""
""
0.036329005
0.039834879
""
""
""
""
""
""
""
0.042967588
""
0.027791146
0.031391829
0.041358348
0.018493174
""
0.017370697
0.03645115
0.042551581
0.050637253
""
""
0.038534667
0.030964514
0.047806494
0.025402244
""
""
0.040719289
""
""
0.045093212
""
""
""
""
""
""
0.04222104
""
""
""
""
""
0.049184326
""
0.03928661
""
""
""
""
""
0.051104203
""
""
""
""
""
""
""
""
""
""
0.046377081
""
""
""
""
""
""
0.044944402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03381731
""
""
0.025107339
""
0.03190586
""
""
""
""
""
""
""
""
""
""
""
""
0.029033702
""
0.032453757
0.035231277
""
""
""
""
0.040390387
""
""
0.054518841
""
""
""
0.044009153
""
""
0.037825726
0.0692847
""
""
0.037087716
""
0.025383884
0.02807104
""
0.054649983
0.022830484
""
""
""
""
""
0.052785829
0.016838711
0.086693801
0.023529256
0.087166391
""
""
""
0.041911863
""
""
""
""
""
""
0.026788514
0.021439712
0.019027591
0.027283108
0.037813917
0.037833814
""
0.052518532
""
""
""
""
""
""
""
""
""
""
0.042852595
0.026827294
""
0.029896231
""
""
""
0.036905631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021889403
""
""
""
""
""
""
""
""
""
0.039130263
""
""
""
0.025867874
""
0.028728897
""
""
""
""
""
""
""
0.039661836
""
""
""
""
""
""
0.047218204
""
0.02448516
""
""
0.024680214
0.023739344
""
0.032194521
0.017300671
""
""
0.04220666
0.02796171
""
""
""
""
""
""
""
""
""
""
""
""
0.025906375
0.030338172
""
0.03043212
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018638924
0.04002222
""
""
0.037194923
""
""
""
0.033588976
""
""
""
""
""
0.052570645
0.022147892
""
""
""
0.037237894
""
""
""
""
""
""
0.032940254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063568994
0.020692509
""
""
""
""
""
""
""
""
""
""
""
""
0.031820837
""
""
0.030971766
0.028389191
""
0.039302427
""
""
0.019449119
""
0.025871132
""
""
""
""
""
""
0.043988496
""
0.019265976
""
""
0.01392779
0.011262157
0.017502077
0.037457827
0.0082280468
0.02388143
""
0.043025319
0.035405215
0.034094311
""
""
""
""
""
""
""
""
""
0.051718801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052640729
""
0.039241981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025023161
0.03323951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027344517
0.020350447
0.066246554
0.052000005
""
""
0.024089664
""
""
0.021870609
0.053100388
0.025629114
0.010116987
0.020712484
0.025276918
""
0.022604924
""
0.017379358
""
""
0.023848467
0.023418564
0.024733512
""
0.033360548
0.044009779
0.042681377
0.010076524
0.028331799
""
0.02106999
0.027367808
0.035429072
0.04258525
""
""
""
0.029327752
0.031345811
""
""
0.02751928
0.03003278
""
""
""
""
""
""
""
0.02588626
0.049299259
""
""
""
""
""
""
""
""
0.022318514
""
""
""
0.010669119
""
0.010351284
0.03436815
0.014681027
""
""
0.010747262
0.013596151
0.030066695
0.0080152787
""
""
""
0.034214798
""
""
0.0304377
""
""
""
""
0.038142979
0.021139361
""
0.034064166
""
""
""
0.050975807
""
""
0.043118533
""
""
0.044328932
0.033857398
0.060369622
""
0.036382608
0.034632795
0.033818606
0.025564015
0.034657624
0.021624539
0.035616599
0.036763333
""
""
0.026874335
0.037273973
0.025387568
0.02688068
""
0.047986105
0.029328065
0.036333125
0.05517216
0.015075295
0.040680293
""
""
""
0.027669491
0.033367638
0.033906598
0.023606973
""
0.021901084
0.053301841
0.025030367
0.039843522
""
""
0.048039645
""
""
""
0.029417846
0.03864371
0.013350133
