kir_black_pooled_p100
0.60820079
0.65537041
0.5014599
0.59977466
0.62337124
0.64820749
0.64431185
0.54209924
0.49357757
0.64191723
0.6182844
0.63889748
0.67813051
0.66507727
0.60365582
0.20123026
1.0837928
0.58822167
0.58789104
0.67126352
0.64089864
0.63541228
0.6110428
0.66046774
0.66428113
0.6794787
0.63364238
0.66063368
0.65941525
0.62218809
0.70159531
0.6709646
0.66899115
0.69021618
0.66132426
0.65026426
0.6358397
0.66093355
0.66106725
0.59656459
0.65911722
0.71550691
0.59037954
0.72375405
0.61360627
0.65556931
0.68067628
0.61775589
0.67416048
0.67797661
0.66794181
0.69251662
0.62193793
0.63317573
0.62817937
0.6500057
0.6903041
0.64060181
0.52914613
0.67018366
0.64538294
0.65690202
0.58163887
0.66621804
0.75693941
0.61942834
""
0.56194967
0.55345762
0.4630948
0.67207688
0.65632337
0.61600238
0.62619948
0.65541917
0.74611092
0.63770485
0.56071842
0.63859463
0.63660824
0.62661594
0.59935379
0.6116184
0.59771353
0.6375888
0.59063983
0.58332002
0.60447156
0.63133746
0.60539281
0.65822303
0.59186172
0.62152898
0.63925052
0.56930602
""
0.5850395
0.6514979
0.63466132
0.60208619
0.59523177
0.61241084
0.58686852
0.62908798
0.64008272
0.61280113
0.61504132
0.61770558
0.63263166
0.58841735
0.60862345
0.67586625
0.66695803
0.62315142
0.63763541
0.64311773
0.62136477
0.65194494
0.64587349
0.59831923
0.63407272
0.61322284
0.57068855
0.61084676
0.61785501
0.59488618
0.63922411
0.63891697
0.57938707
0.62790078
0.61869371
0.63084477
0.66058123
0.57957864
0.62261802
0.65291882
0.59803224
0.64310086
0.58106154
0.66004211
0.63650417
0.5726186
0.60886449
0.57895309
0.61564296
0.62236017
0.65009624
0.68737084
0.63282073
0.59006041
0.66263819
0.66445297
0.64906448
0.63051784
0.63013041
0.63805223
0.62591124
0.68272287
0.65469801
0.53294969
0.57076406
0.46200424
0.67498875
0.6760481
0.6484251
0.68198442
0.75082749
0.72913939
0.62952769
0.58692229
0.58792186
0.62006378
0.41489321
0.5628615
0.75095981
0.63415873
0.60088605
0.59720212
0.717197
0.67000824
0.3104555
0.64156044
0.60375232
0.55193299
0.61912769
0.64961869
0.57976151
0.52546644
0.6227057
0.59622234
0.5877164
0.68444687
0.62474757
0.81465143
0.53069746
0.72696745
0.60926259
0.60299957
0.58118296
0.5898729
0.63628834
0.56410158
0.57886386
0.56360245
0.57845956
0.58728296
0.60920477
0.72092462
0.63701379
0.66517103
0.69342917
0.69076914
0.30532876
0.73987937
0.57022768
0.64985263
0.5452168
0.60679615
0.5903722
0.68305677
0.52251858
0.6278612
0.68707448
0.59739304
0.64708
0.58925265
0.67815435
0.62248969
0.6467247
0.60093033
0.59854496
0.68127471
0.59540385
0.71389085
""
0.5449186
0.45211443
0.62523925
""
0.33949512
0.62489313
0.60116225
0.63723713
0.65275598
0.66829127
0.65754592
0.66133732
0.62869757
0.71884084
0.64186585
0.61789578
0.61710215
0.58216733
""
0.55452394
0.78660315
0.63146311
0.700082
0.65111279
0.5776397
0.72751135
0.62486863
0.65339112
0.65493721
0.62886357
0.64601511
0.66135812
0.64916635
0.6507836
0.6597138
0.67521846
0.68332016
0.66555035
0.54008931
""
0.79297996
0.57231086
0.69723827
0.0958765
0.81269771
0.65833038
0.11779682
""
0.68462729
0.64898729
0.56609482
0.66839349
0.64354402
0.71057594
""
1.0846138
""
0.60238266
0.63053638
""
1.0923983
""
0.77599448
0.83023763
0.73491764
0.66966593
0.69967347
0.43322846
0.65333182
0.33728957
0.82216871
0.58177435
0.6245842
0.61045021
""
0.6823647
0.62433851
0.48225337
0.71775019
0.65140265
0.67710829
0.15887769
0.66506404
0.73289657
0.55016696
0.55105412
0.65619463
0.63042837
0.60892016
0.6143561
0.58988219
0.60432583
0.55454689
0.70303601
0.58242571
0.45816246
0.64522874
0.58330506
0.61949056
0.63101584
0.614649
0.57893443
0.62947935
0.76091647
0.62308478
0.61037689
0.59294552
0.6086362
0.57403058
0.66809297
""
0.8221705
0.24608448
0.77754736
0.60505319
0.55099165
0.64477354
0.7455157
0.58019561
0.61688775
0.61281669
0.54406786
0.58783597
0.68383473
0.6514768
0.59873354
""
0.51675898
""
""
0.48390242
0.72370631
0.32065505
""
""
""
0.77227205
0.81277978
""
""
""
""
""
""
0.66458404
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71894801
""
0.64195615
0.5756982
""
""
""
""
""
0.80818784
""
""
0.48016053
0.57702172
""
""
""
0.76860434
0.078076385
""
""
""
""
0.67621869
""
""
""
""
""
""
""
0.59869838
0.40730914
0.76394838
0.38340536
1.0253402
0.30314893
0.93420148
0.62701154
0.66387123
1.0682211
""
0.86491871
0.59847605
""
""
""
""
0.35268641
0.68038785
""
""
0.5185824
0.65019721
1.2860378
""
0.77738619
0.48689631
""
0.57446748
""
0.69461232
0.63031775
""
""
""
""
""
0.93289578
0.63463551
""
""
0.70272976
""
""
""
""
""
""
""
""
""
""
""
""
0.74798089
""
0.63430202
0.61890292
0.62355554
""
""
0.45593202
0.64489609
0.54577267
0.54686993
""
""
""
""
""
0.57664365
0.70718515
""
0.6004625
0.64153606
0.57172525
0.74360895
0.45087382
0.48667094
0.83763331
0.63102925
0.68055153
0.64756393
0.75201684
0.56625509
""
""
0.6656304
0.6373719
0.65084141
0.70310289
0.56258339
1.1467583
0.69600356
0.64514762
0.65156955
0.58327198
0.75317562
0.6568408
0.60446185
""
0.68855518
0.63413018
0.76792073
""
0.41301554
""
0.54337853
""
0.62597412
0.64715052
0.79857337
0.66599029
0.62559116
0.55975956
0.54477823
0.9096604
""
0.53628099
0.32267585
""
""
0.50852698
""
""
0.46709442
0.68690151
0.63447672
0.81254768
0.64405024
0.91703522
0.67397815
0.78824186
0.83132231
""
0.73272121
0.41161233
""
""
""
""
0.39199865
0.58550507
0.69467711
0.67090291
0.6612581
0.66577905
0.63242662
0.66723305
0.66767615
0.63730878
1.0921868
""
0.65289509
0.8466059
""
0.62438709
0.6163643
0.68926442
0.65413463
0.64129889
0.85070038
0.73147219
0.5088374
0.40580279
0.43892702
0.66826785
0.55558419
0.66686654
0.66333079
0.63336986
0.64392173
0.65129334
0.60630155
0.63898593
0.64529562
0.6225515
0.64350629
0.60108221
0.53771096
0.64673167
0.70313025
0.71030229
0.63666975
0.61945784
0.64651006
0.6799261
0.54448575
""
0.59622395
""
""
""
""
""
1.1122189
0.28465378
""
""
""
""
""
0.62104988
""
""
0.55695325
""
""
""
0.22356522
""
""
""
""
0.55341631
""
""
1.0272956
""
""
""
""
0.94340372
0.51580346
""
""
0.53476137
""
0.61876214
0.93104357
0.70754826
0.61510926
0.68747318
""
""
""
0.61605233
""
0.60537922
0.28987098
0.61731291
0.41267952
""
0.56296366
0.60568935
""
0.70590943
0.67878085
0.71701312
""
0.64184213
0.33903143
""
0.7441358
""
""
""
""
0.53720039
0.61346674
0.46773854
0.51377594
""
""
""
""
""
0.80903888
0.58216423
""
""
0.66781855
0.60203296
0.53080362
0.49476978
0.58675569
0.5527553
0.62748992
0.61071771
0.70727867
0.59525996
0.62662613
0.23791222
""
""
0.643502
0.52375507
0.63444912
0.57645953
""
""
0.60266548
0.6301983
0.59990972
0.60967839
0.59467971
0.58548284
0.65959322
0.79482305
0.56944472
0.03508234
0.69639617
0.62703514
0.60238439
0.64070892
0.82988656
0.55023086
0.60575271
""
""
0.60589135
""
""
""
0.63923907
0.46951509
0.60275465
