hs_asian_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7946288
""
0.95836645
""
""
""
0.96943635
""
""
""
0.90280366
""
""
""
0.79983866
""
0.91229987
""
""
""
""
""
""
""
0.82397515
""
""
""
0.98079133
""
""
""
""
""
""
0.86708087
""
""
""
""
0.90926456
""
""
0.88621706
""
""
0.88297474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75065798
""
""
""
""
""
0.89484447
""
""
0.91219091
""
""
""
0.92707747
""
""
""
0.85046732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99118942
""
""
""
""
""
0.85313249
""
""
""
""
""
0.76018399
""
""
""
0.92973179
""
""
0.96544141
""
""
0.94657379
""
0.95853698
0.86466146
""
0.87089771
0.95153213
""
0.89879292
0.91340339
""
""
0.93969744
0.98679954
0.95412087
""
""
0.89894742
""
""
0.93160975
0.85512674
""
0.93802279
0.95113933
""
0.92715698
0.91589338
0.81397557
0.93160862
0.92223984
0.93725622
0.89376903
0.95438015
0.94346821
0.93126857
0.93271726
0.88693488
0.93342429
""
""
0.92463905
0.8663314
0.90620244
0.88781559
""
""
0.88205916
""
0.95778656
0.94459844
0.89935923
0.89555472
""
0.92326248
""
""
""
0.90539986
0.85991472
""
""
""
""
""
""
""
""
0.82700002
""
0.93675566
""
""
0.91131872
""
""
""
""
""
""
""
""
0.87119555
""
""
""
""
0.84080476
""
""
""
0.86009324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84402889
""
0.90641552
0.88683593
0.84003019
0.97154373
0.88066459
0.91424572
0.94050735
""
0.90576088
0.91775167
0.9025647
0.89529002
0.92838925
""
0.97083467
""
0.85459024
0.92024666
""
""
""
0.9510079
""
""
""
""
0.89518744
0.89064169
""
""
""
""
""
""
""
""
""
""
""
0.93699765
""
""
""
""
""
0.92342436
0.9165926
0.94970161
""
""
""
0.92139471
0.87760156
""
0.89679313
""
""
0.92778486
""
0.91966778
0.87696844
0.87826359
0.87339371
0.83655113
0.90159321
""
0.93564868
0.83348936
0.94321895
0.81015843
0.95059276
""
""
""
""
0.81322658
""
""
""
""
""
""
""
""
""
0.80360413
""
""
""
0.93423396
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8812691
""
""
0.95514536
0.9987334
""
0.82343346
""
0.92646056
""
""
0.95752496
""
""
""
""
""
""
""
0.86714458
""
""
""
0.86478239
""
""
""
""
""
""
""
0.9302597
""
""
""
0.90150416
""
""
""
""
""
""
0.89535528
""
0.85877866
""
""
""
""
""
0.82712692
0.90731013
""
""
""
""
""
""
""
""
""
""
""
""
0.85280895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90695691
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90592033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
