has_mom_natam_female_mean
0.897044
0.85405469
""
0.96002263
0.9303602
""
0.92059809
""
""
0.99527889
0.9475559
0.93151814
""
1.0018474
0.92325753
""
0.89861
0.9302088
""
0.89859372
0.87494093
0.89226431
0.91008955
0.88209027
0.91703898
0.87995309
0.92823553
0.8753013
0.92679238
""
""
0.91959608
0.95217764
0.94273412
0.86770535
0.89898205
0.82597089
""
""
""
0.92092884
""
""
""
""
""
0.86955643
0.88511062
0.83434618
0.93277335
0.92359543
0.891976
0.9070093
""
""
0.91924119
""
0.92300731
""
""
""
0.92646903
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90242487
""
""
""
0.80456758
0.90928221
""
""
0.85098004
0.95859605
0.93372899
0.89095891
""
""
0.99568731
""
""
0.97618991
0.87068379
0.91108716
0.89044201
0.89601016
0.88271087
0.92810178
0.93772024
0.92286766
0.89614838
0.98351026
0.93873298
0.9539004
0.92140639
0.76907861
0.88809764
0.86004764
""
0.87035799
0.90093946
0.97444504
""
""
""
0.89326215
""
""
0.90225637
""
0.88815904
0.94844145
""
""
""
0.93013865
""
""
""
0.91799504
""
0.92914951
0.9104948
""
""
0.92721123
0.94708782
""
""
""
""
0.97099876
0.88195336
""
""
1.0042477
0.92437118
0.92503715
""
0.93987006
0.83310527
0.87076569
0.93279642
""
""
""
""
0.94067198
0.87119514
""
0.92150241
0.88994598
0.91276956
0.91265631
0.95889038
0.93676835
0.92643982
0.92246652
0.90624583
0.88849699
0.80389261
0.88414615
0.92175478
0.91329622
0.91850919
0.99718332
0.99597287
0.89727467
""
""
0.90254462
""
""
0.96599823
""
""
0.95496267
0.84831011
""
""
""
0.99799663
""
0.88164973
""
0.87197131
0.91704077
1.0016196
0.815575
0.90915728
0.88186121
0.90210074
""
0.84966046
0.99723732
""
0.98247188
""
""
0.84473205
0.85991156
0.87583852
0.90059423
""
0.8959651
""
""
0.89354235
""
0.87949395
0.72864246
""
""
0.88283169
0.92154723
0.94383752
0.93516415
""
""
""
""
""
0.99820048
""
""
""
""
0.87771714
0.98850882
""
""
""
0.88014436
""
""
0.92284477
0.88059157
0.91228884
""
0.89790672
0.94200546
""
0.893902
""
0.88018185
""
0.96451485
0.91260308
0.84738052
0.93966216
0.82481247
0.94197798
0.84996277
0.81784582
0.90928239
0.93583012
""
""
0.92749548
0.89193308
0.92105472
0.96123689
0.90461451
""
0.8895759
0.877918
""
""
0.92526221
0.97545838
""
0.88364774
0.92509836
""
0.96645999
0.91806251
""
0.92387527
0.90966445
0.89794272
""
""
1.0069375
""
0.93394786
0.89458036
0.95972264
0.89624
0.85913652
""
""
""
0.90127403
""
""
""
0.89699036
""
0.87876898
0.91843146
0.91024899
0.90500474
0.91740811
0.93367344
0.97348475
""
0.845891
""
""
""
""
0.95509464
""
""
0.88636082
""
0.86345398
0.83523989
0.90317595
""
0.86080092
0.92568332
0.98786187
""
0.8871097
""
""
""
0.98950213
0.88108999
""
0.98667723
0.98541445
""
""
""
""
0.98514259
""
""
0.9830085
""
""
""
""
0.83836842
""
0.84227931
""
""
""
""
""
""
""
""
""
0.86824983
""
""
""
0.85329485
""
0.8415134
0.9476223
""
""
""
""
""
""
0.82020783
""
0.87848955
""
0.84783614
0.90805435
0.88325644
0.93416274
""
0.83904558
0.94931769
""
0.79472959
0.82462281
0.85667795
0.91151476
0.88697147
""
""
0.93344116
0.84447062
""
0.85160989
""
0.95839494
""
""
""
""
0.84969938
0.87021792
0.87502074
""
0.90115154
0.88317829
""
0.8781516
""
0.92956126
""
""
""
""
""
""
""
0.84161156
""
""
""
0.87787205
0.8744967
0.91073447
""
0.8216303
0.85685372
0.8109566
""
0.80986524
1.0113451
""
""
""
""
0.82813966
0.90353823
0.89249998
""
""
0.94991261
""
""
""
""
""
""
0.92531645
""
""
0.91728979
""
""
""
""
""
""
""
""
""
""
""
""
0.85647935
""
""
0.92188227
0.89435494
""
""
""
""
0.98041517
""
""
""
""
""
""
""
0.98040819
""
0.88519949
0.88055146
0.91056907
""
0.89633954
""
""
0.95520616
""
0.8984853
0.93573838
""
""
""
0.93966168
""
0.90595919
0.88981158
0.93802708
0.93361586
0.88887841
0.93340206
0.94198233
0.95928639
0.90759337
0.93199641
0.89742422
0.9586671
0.85004163
0.90447587
0.82515764
""
""
""
0.93780333
""
""
0.8835873
0.89850032
""
0.91648245
0.84868145
""
""
""
""
0.831128
""
""
""
""
""
""
""
""
""
0.89359516
""
0.93039203
""
""
""
0.8657223
""
""
""
""
""
""
0.86730891
0.87472516
""
0.90944457
0.92257828
0.97780609
0.79632014
""
0.86771476
""
""
""
""
""
""
""
""
0.95341706
""
""
0.94790226
""
""
""
""
""
0.93195647
0.88273084
0.95663595
0.92554921
0.91352814
0.96213084
0.91156167
0.91696322
0.99681312
0.93830717
0.9446519
""
0.94733006
0.92765588
0.94029856
0.91660881
0.93138951
0.93328327
0.84964716
0.93337971
0.98808479
0.89442331
0.87711447
""
0.92852515
0.93468267
0.93468529
0.9397189
0.92254287
0.9703477
0.9195981
0.90735674
0.88503051
""
0.90608716
0.80593067
0.84833962
0.91802353
""
""
""
0.87429929
0.92890203
""
""
0.85331088
0.93872923
""
""
0.96089542
0.89058441
0.82679302
""
""
0.9095639
0.90896326
0.98733497
""
0.91348529
""
0.90253627
""
""
""
0.8467077
""
""
""
0.89303857
0.95712835
0.88723201
0.88331354
0.88194954
0.95697463
""
0.89440835
0.90608722
0.9217965
0.89337772
""
0.8482582
1.0015146
0.90642476
0.89599341
""
0.90112031
1.0037258
""
""
""
0.950571
0.91126144
0.98160523
0.91198689
""
""
""
0.83365148
""
0.98077136
0.9092831
""
""
0.94920933
0.89229506
0.94532079
0.86863053
0.91838425
0.90333998
0.88063604
0.90015125
0.9078936
0.91741341
0.91591352
0.95134914
0.86785567
""
0.8500371
0.8733421
0.87403041
0.90787947
""
0.91371626
0.89154935
0.9271071
0.94131684
0.90050071
0.90821248
""
0.73928487
0.89184344
0.91124713
0.90135944
0.89049149
0.92668408
0.9640165
0.89148575
0.90030211
0.85822129
0.86115098
""
""
0.9041183
""
""
""
0.90395153
0.91273427
0.88260466
