kfr_top20_black_pooled_p75_se
0.02308709
0.036703143
0.15978667
0.01195285
0.0068461373
0.021739928
0.0058825016
0.016850891
0.13638082
0.0095316321
0.010174239
0.0046563158
0.14725868
0.041347414
0.013018305
0.20280783
0.16868715
0.013957963
0.17533541
0.023357762
0.0078085368
0.0057776286
0.0097771669
0.0089622485
0.0044713696
0.023854183
0.010401621
0.0075502587
0.0043003494
0.018143287
0.012540258
0.013553549
0.0040137558
0.0058512315
0.01266206
0.009678103
0.021319581
0.018679611
0.034713481
0.027900292
0.0063024806
0.020698296
0.02524103
0.13091645
0.019628832
0.015235833
0.0049242284
0.013928324
0.0061441357
0.016130676
0.010052978
0.0097637605
0.010853083
0.086841077
0.025693379
0.0072955498
0.025104962
0.029473621
0.041553956
0.011803198
0.01826469
0.0068621421
0.016896602
0.035301857
0.12559542
0.034569774
""
0.071166918
0.050586242
0.055322371
0.021343263
0.012723108
0.012775206
0.011124767
0.016829614
0.061216451
0.013836372
0.0081172902
0.014162398
0.0035093005
0.016613336
0.023051342
0.026325727
0.015880797
0.0053402078
0.026076999
0.02385857
0.010461139
0.0071129669
0.019432792
0.018407742
0.033213299
0.11410598
0.010281777
0.11249441
""
0.026262172
0.015645128
0.0055779242
0.0092475079
0.011729635
0.0032227947
0.0060572522
0.014848083
0.011522706
0.0056312345
0.012114285
0.0044125938
0.022883696
0.018345276
0.014878285
0.010063891
0.0053197788
0.014938585
0.0064065582
0.0068248063
0.0055162399
0.036426917
0.029673759
0.037966836
0.013668423
0.021030592
0.016204916
0.011769978
0.021832304
0.0064576417
0.0073146373
0.026935983
0.016911644
0.019283175
0.0021195821
0.016757483
0.015713723
0.013342772
0.019595638
0.018921075
0.0083460333
0.0069559091
0.019662827
0.016437218
0.0093297511
0.019541802
0.026345273
0.026026869
0.010039398
0.020356117
0.014636075
0.016751563
0.015925927
0.013291121
0.038439881
0.0051471354
0.010383525
0.020701637
0.0092486916
0.0076353494
0.025276359
0.0082201231
0.038371705
0.034294184
0.057625383
0.072163105
0.0094325747
0.0031128442
0.028451748
0.0020279288
0.063756496
0.12128822
0.044236604
0.015719721
0.0017683575
0.0096881296
0.047912795
0.0080474764
0.080916412
0.038535103
0.010742901
0.0082435627
0.079070918
0.083144777
0.060520757
0.031887829
0.0059091118
0.034199614
0.034032673
0.0051791579
0.032162227
0.078440003
0.010999069
0.069926307
0.034887772
0.01437004
0.0064769387
0.13249765
0.035975344
0.037806377
0.029545469
0.013489458
0.0065166494
0.033928666
0.010233263
0.016060416
0.054065004
0.017426142
0.010369059
0.0085583339
0.004786314
0.041290417
0.024264667
0.021031471
0.025980776
0.019621296
0.039917298
0.11364236
0.0053766184
0.014131673
0.0098064905
0.0036780259
0.039276868
0.035072502
0.02906424
0.029844809
0.034931585
0.05130703
0.0054706037
0.015323347
0.038344149
0.043024767
0.0065669301
0.0093478272
0.01969948
0.013448421
0.13902411
0.034294378
""
0.031415749
0.1172411
0.013716037
""
0.085250288
0.027212568
0.038207386
0.019027894
0.0186722
0.048584048
0.029417787
0.014011853
0.010279295
0.081854239
0.025668126
0.005226417
0.024618499
0.050692987
""
0.022103736
0.082045428
0.081264727
0.013319794
0.047452327
0.012947444
0.039659958
0.016605642
0.013887869
0.010008727
0.007838849
0.0018704879
0.0083446875
0.0027702444
0.0026158765
0.0061339308
0.010746255
0.022333553
0.043666646
0.094563015
""
0.13003612
0.033509415
0.047849435
0.099753931
0.079247467
0.011169164
0.24017671
