kfr_native_black_male_mean_se
0.019297531
0.035476744
""
0.01150473
0.0084930807
0.019886527
0.0054080058
0.043757815
""
0.0083862655
0.0099525321
0.0043409979
""
0.034648567
0.013292924
""
""
0.016442643
""
0.013480422
0.0054936497
0.0056969011
0.0089156106
0.0088439714
0.0048146346
0.014238765
0.0086715491
0.0067300783
0.0043134224
0.014323072
0.011155425
0.012781141
0.0048201769
0.0060799774
0.0087760752
0.0084841475
0.011206951
0.011172887
0.014136913
0.01707927
0.0049149864
0.012238598
0.018727038
0.047612146
0.012530137
0.01101545
0.003731041
0.011512021
0.0051836758
0.010108506
0.0091118645
0.0071854088
0.0070506111
0.026298231
0.020559404
0.0051723798
0.015462471
0.024653476
0.035774592
0.0085731121
0.013100713
0.0063837185
0.019943003
0.03156716
""
0.048860006
""
""
""
""
0.010536618
0.0078352131
0.0068349717
0.0094030863
0.013004515
0.048669912
0.010494085
0.018967154
0.022795007
0.0033742776
0.0085994406
0.018607872
0.042231366
0.019494824
0.0060119014
0.022238813
0.02692684
0.010233067
0.0083141001
0.018916223
0.018675225
0.051637948
""
0.0097747119
""
""
0.032373793
0.013740056
0.0052755699
0.0087426398
0.01182668
0.003889712
0.0065585296
0.014109086
0.011588168
0.0056915903
0.010444616
0.0051128473
0.014002077
0.014836381
0.010708526
0.0077297548
0.0047325171
0.011552486
0.0057781194
0.0063684145
0.0054729185
0.017162343
0.022423003
0.017879138
0.0085952505
0.0144234
0.016717758
0.010226994
0.013117556
0.0063805138
0.0067223022
0.013720095
0.012708358
0.012100125
0.0026823923
0.011123564
0.011257662
0.020630293
0.016508311
0.01121408
0.0070823878
0.005843475
0.013044547
0.010216668
0.0074534072
0.01712135
0.018491477
0.015984228
0.0080465972
0.014659647
0.0077193151
0.010301974
0.010080716
0.010537093
0.025693856
0.0049573402
0.0081180632
0.012463775
0.0084356833
0.0057859919
0.017699676
0.0060946937
0.016055517
0.033233251
0.04164074
""
0.013077461
0.0036724152
0.023000102
0.0029464632
""
""
""
0.022288233
0.0025422873
0.013776183
""
0.011439938
0.042606026
""
0.011634992
0.0082394471
""
""
""
""
0.0067438707
0.035067435
0.042899363
0.005079635
0.045999937
""
0.010930742
""
0.041201711
0.017013574
0.0062163579
""
0.020611769
0.026956908
0.029453622
0.015427814
0.0083568031
0.059619527
0.0086737238
0.019846654
""
0.02749633
0.015816221
0.011419057
0.005478302
0.048317876
0.033408266
0.023334915
0.036003847
0.021192078
""
""
0.0065911971
0.014199698
0.012798912
0.0036835992
0.056526951
0.035212599
0.034388114
0.032933284
0.038925242
0.053677678
0.0055709695
0.020034686
0.042267945
0.028214984
0.0066581336
0.0097185457
0.015874078
0.013545793
""
0.041794311
""
0.025576139
""
0.020411469
""
""
0.032626756
0.038572188
0.021185188
0.02144322
0.055505592
0.037490774
0.012822092
0.011002177
0.067009129
0.024002193
0.0057230135
0.027755195
0.042974379
""
0.03275593
""
0.038863756
0.014031329
""
0.019047478
0.029393625
0.021527842
0.016899506
0.010580265
0.012895629
0.0029558153
0.012597204
0.0037948831
0.0030449722
0.0086107329
0.008619938
0.016597375
0.02422015
0.046782158
""
""
0.032515295
0.054551814
""
0.046567399
0.01523075
""
""
0.0079009896
0.031148363
""
0.016362065
0.0059371376
0.038853489
""
""
""
""
""
""
""
""
0.069910035
""
0.053901635
0.0075013232
""
""
0.050515234
""
""
""
""
0.020114658
""
0.070872635
0.03654591
""
""
0.03613352
0.044635125
""
0.034254931
0.066796504
0.046649579
""
0.020349212
""
""
""
0.026397014
0.012233064
0.029888233
0.047259368
0.017006684
""
0.012464984
0.012341161
0.0046920641
0.017621528
0.0023020462
0.011166591
0.023658324
""
0.0035241814
""
0.047937028
0.016890856
0.015148379
0.029203998
""
""
""
""
""
0.024396254
0.024983769
0.027011149
""
0.03274022
0.018301712
""
0.014471658
0.058004998
0.0122541
0.022937054
""
0.046121471
""
""
0.030636543
0.078651994
""
""
""
""
""
""
""
""
""
""
""
""
0.055624347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050471943
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019776246
""
""
""
0.047971223
""
""
""
""
""
0.045861926
""
""
""
""
""
""
""
0.03526777
""
0.026402414
""
""
0.0091595631
""
""
""
""
""
""
0.012462324
""
""
0.046262212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047681887
0.0081515675
""
""
""
""
0.041692168
""
""
""
""
""
""
0.044826984
""
""
0.017047308
0.01913126
0.011067334
""
""
""
""
0.025368109
0.022778807
0.005167251
0.034571402
0.039390508
""
""
0.020221056
""
0.025980357
""
0.036971644
""
0.054347534
0.022322603
0.019207953
0.044334788
0.047879752
0.0083783176
0.0272035
""
0.054012556
0.015024179
0.044648137
""
""
""
""
""
0.04362639
0.017515752
0.034562621
""
0.02050855
0.039428517
""
""
""
0.053034432
""
""
""
""
""
""
""
0.026336616
0.036196593
""
0.0087943161
""
0.0079433946
""
""
""
0.021013042
""
""
""
""
""
""
0.044007126
0.020952709
0.017673839
0.016210645
0.0032100885
0.0078495489
0.014061505
