marr_26_other_male_mean_se
0.065911993
0.050398812
""
""
0.10388118
""
""
0.039674982
""
""
""
""
""
""
""
0.044967577
0.084585868
""
""
""
""
0.075887688
0.039810237
0.050822355
0.072592467
0.076913759
0.091049805
0.069349416
""
""
""
""
""
""
0.058504269
0.074592523
0.021865077
""
0.05952929
0.072960891
0.054461163
0.070097163
""
""
0.022839358
""
""
0.059148911
0.027116437
""
0.030250151
0.057891641
""
""
""
""
0.073763661
0.08690317
0.053004287
""
0.080544598
""
0.041973803
0.083066657
""
""
""
""
""
0.01253081
0.085496366
""
""
""
0.023954276
""
""
0.035150919
0.047758151
0.067752212
0.068365864
""
""
0.040349539
0.063741885
""
""
""
0.07041581
0.066649452
""
""
""
""
""
""
0.072273761
0.030104991
0.036426622
0.080810927
""
""
""
0.0075424002
0.033435974
0.046069417
0.013303887
0.041270662
""
0.041829161
0.043770857
""
""
0.088642649
0.038930625
0.087639295
""
""
""
""
""
""
""
""
""
""
0.06778609
0.059680983
0.068248905
""
""
""
""
0.063732348
""
""
0.046483416
""
""
0.10658623
0.10031331
""
0.099699542
""
""
0.066658579
""
""
""
""
""
""
""
0.072979882
""
""
0.064107396
0.066304825
""
""
""
""
""
""
""
""
""
0.09550117
0.072346188
""
0.023896286
""
""
0.059895825
""
""
0.034514498
""
""
""
0.084130183
""
0.034241065
0.077672541
""
""
0.0058432124
""
0.06623394
0.023573248
0.060952432
0.11120123
0.0069821444
0.077863432
0.024959113
0.013287788
0.089977548
0.027434088
0.050614778
0.10925963
0.014837755
0.03182159
0.049361389
0.068009816
0.0031705596
0.037826542
0.01456686
0.095839493
0.036862552
0.022054067
""
""
0.012959265
0.029206309
0.03917167
0.0055966345
0.019573255
""
0.0084006451
0.0070771552
0.046158355
0.0077504255
0.0053474121
0.0080079939
0.011273405
0.020587258
0.0078018499
0.01724991
0.0058941208
0.020766182
0.027871413
""
0.046494432
0.0098883361
0.013569481
0.014370481
0.032068167
0.028895576
""
0.022275096
0.041919116
0.011307704
0.025718803
0.030944958
0.019307172
""
0.013746053
""
""
""
0.022686733
0.057456862
""
""
""
""
""
""
""
0.099329256
0.015470317
""
0.029766966
""
""
0.012336752
0.057782639
0.083847448
""
""
""
""
""
""
0.016531039
""
""
""
0.063963018
0.031168142
""
""
""
0.046306632
""
""
0.058891978
0.073191725
0.11125035
""
""
0.11725651
""
""
""
0.038802616
""
""
""
""
""
""
""
""
0.05809341
""
0.031962216
""
0.011738042
0.014016843
0.037672445
0.031397924
0.013022742
0.019292686
0.044042315
0.045871876
0.032769598
0.017005939
0.031624768
0.01411057
0.03147414
""
0.026057854
""
0.017621486
0.0087822462
""
0.035604041
0.048788585
0.026357528
0.031966638
0.071780071
""
""
0.013082974
0.020489769
0.047886726
""
0.061044164
""
""
""
""
""
""
0.045256604
0.050856285
0.011401189
""
0.049300134
0.071031228
""
""
0.031619951
0.023102703
0.031563938
0.093598567
""
""
0.030069476
0.031923302
0.056246761
0.0089518754
0.044575207
0.061408173
0.022339592
0.06393341
0.011841732
0.023033809
0.012300263
0.026785992
0.013785881
0.021873845
0.060299348
0.048854142
0.031571079
0.031787783
0.025372945
0.017742528
0.096623674
0.11728098
""
""
0.021138541
""
0.072869249
""
""
""
""
""
""
""
0.088682719
0.064321309
""
""
0.041622125
""
""
""
0.10148465
0.083422042
""
""
""
0.04666546
""
0.050292
0.080695011
""
0.028870733
0.056459527
""
0.043333963
0.050951675
""
0.022871073
""
0.015864693
0.10476862
""
0.039614812
""
0.058349986
""
""
""
""
""
0.012940429
""
""
0.047771953
0.042837027
""
""
0.088030636
""
""
""
""
0.04477955
0.051350504
0.06289535
""
0.013828209
""
""
0.055592485
0.095093116
""
""
0.01771467
""
0.041819073
""
""
""
""
""
0.034524087
0.03036155
""
""
""
""
""
""
""
""
""
""
""
0.074533068
0.032173287
""
""
0.043412104
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027275752
0.059072979
0.10037275
""
0.059604947
0.11268554
""
""
""
""
""
""
""
""
""
0.022773139
0.047983728
""
""
""
0.075847134
""
""
""
""
""
""
""
""
""
0.089090772
0.0909798
""
""
""
0.067280203
""
""
""
""
0.066515692
0.046327677
0.0907261
""
""
""
""
""
""
0.089492276
""
""
""
""
0.0085083554
0.0033320137
0.014009417
0.0094485199
0.024584604
""
0.046666536
""
""
0.074581042
""
""
0.07653337
0.048639104
""
""
""
0.037474934
""
0.099652939
""
""
""
0.058904897
""
""
0.094252206
""
""
""
""
0.040935356
0.080129005
""
""
""
""
0.1005597
0.057577252
""
""
0.070264287
""
""
""
0.051322781
""
""
0.068000913
""
""
0.085291356
""
0.10712752
""
""
""
0.030188669
""
""
""
0.078040719
