pos_hours_hisp_female_mean
""
""
""
0.71324462
0.72522533
""
0.75083178
""
""
""
0.85915154
0.73932225
""
""
0.76474571
""
""
0.77405185
""
""
0.65354127
0.74861169
""
""
0.73473728
""
0.73809201
0.72091609
0.80201691
""
""
""
0.86492479
0.7392379
""
0.75863624
""
""
""
""
0.66317481
""
""
""
""
""
0.82189429
""
0.7441175
""
0.81184065
0.68585795
""
""
""
0.66575414
""
""
""
""
""
0.69811815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74025822
""
""
""
""
0.73272467
""
""
0.71300799
0.83135509
""
""
""
""
""
""
""
""
0.76215488
0.80188805
0.77672082
0.82993621
0.81574208
0.83509982
0.83359766
0.85437423
0.7989555
0.79393351
0.84794778
""
0.64157212
0.65822226
""
0.80759686
""
0.80477166
0.70033795
0.85432601
""
""
""
""
""
""
""
""
0.75266176
0.89508671
""
""
""
0.77979887
""
""
""
0.77101642
""
0.89470977
0.53128099
""
""
0.80741149
""
""
""
""
""
0.60349768
""
""
""
""
0.79742676
""
""
0.73459268
0.77854031
""
""
""
""
""
""
0.77613962
0.77231288
""
0.86978561
""
""
""
0.74592805
0.78478599
0.75525576
0.6634587
0.77852982
""
""
0.85190666
0.78830868
""
""
""
""
0.78226906
""
""
0.7969439
""
""
0.85206348
""
""
0.58420324
0.79381961
""
""
""
0.78799582
0.83166283
0.82849318
0.82078725
0.7697804
0.79350895
0.7538088
0.96008325
0.69926089
0.78797603
0.76772714
""
""
0.91672057
""
""
""
""
0.80479848
0.72380346
0.80855888
0.81437951
""
""
""
""
""
""
0.76197362
""
""
""
0.8638677
0.79637313
0.69936866
0.71853578
""
""
""
""
""
""
""
""
""
""
""
0.90302056
""
""
""
0.83511978
""
0.87046987
0.8061443
0.73641545
0.71519196
""
0.98182994
""
""
0.90358377
""
0.84943229
""
0.80255401
0.78310561
0.85219693
0.79893923
0.79044682
0.83189708
0.83059424
0.80517298
0.91035748
0.76283056
""
""
""
""
""
""
""
""
""
0.77724993
""
""
0.81558478
0.87046129
""
0.77063239
0.81791461
""
""
""
""
""
""
""
""
""
0.76731521
""
0.7856707
0.8702535
""
""
""
""
""
""
0.77088398
""
""
0.87769246
0.80683887
""
""
0.85448116
0.66145515
""
0.73696053
""
""
""
0.7990067
""
""
""
0.85893542
0.79246974
""
0.8256048
0.86565191
""
0.85002017
0.75385571
0.85046649
0.76151466
0.78971571
0.81443423
""
""
0.86647248
""
""
0.94457197
0.87203836
""
""
""
""
""
""
""
""
""
""
""
0.56581354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83890486
""
""
""
""
""
""
""
0.84128618
""
""
""
0.80895734
""
""
""
""
0.77993727
0.78264099
""
""
""
""
""
""
0.97141325
0.81755453
""
0.76452476
""
""
0.81622946
""
""
""
""
""
""
0.8119089
""
""
0.77761889
0.73459357
""
""
""
""
""
""
""
""
""
0.75736278
""
""
""
""
0.71695286
0.78470969
""
""
0.69981724
0.87498444
0.81814182
""
""
""
""
""
""
""
""
""
0.75586146
0.825158
0.85721898
0.96004528
""
""
0.880247
""
0.73289174
0.80546731
""
""
""
""
""
""
0.81677324
""
0.8345089
""
""
0.83771682
""
0.76695228
""
0.79027987
""
""
""
0.77687204
0.81265903
""
0.84728438
""
0.75373185
""
0.78389555
0.76844752
0.69464892
0.76884836
0.75021684
0.7716158
""
""
""
0.79036033
0.77025056
""
""
0.86601436
""
0.81467122
0.82354605
0.77591115
""
0.67468315
0.80070478
0.95338577
0.77488077
0.72072077
0.91604453
""
0.77565509
0.76557833
0.68970031
0.81136817
0.8243922
0.76104319
0.76358581
0.77221203
0.76968604
0.85974884
0.74186087
0.75976455
0.64099866
0.70702326
""
0.76450384
""
""
0.74892008
0.7169804
0.7690599
0.74670208
""
0.85330278
0.75047016
""
""
0.88084221
""
""
""
0.7309314
0.83630735
0.8217231
0.75586271
0.77373308
0.74998528
0.78778988
0.68266541
0.70713878
0.75143462
0.74044919
0.85487908
0.77080727
""
0.82930708
""
0.66256338
0.82157856
""
0.90574247
""
""
""
0.75534177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81357199
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75764441
""
0.81897092
0.76825535
0.77736747
""
""
0.75692809
0.76995432
""
0.7752226
0.837165
0.7729888
0.86432976
""
0.73068941
0.77594984
""
0.80084181
0.79023874
0.90668118
0.83424008
0.77969903
0.70427543
""
0.59439689
""
""
""
""
0.63332802
0.74080199
0.78278393
0.76671523
""
""
""
""
""
0.6397984
0.52788264
""
""
0.71145719
0.84939873
0.73988396
""
0.73071945
0.74480492
0.71953452
0.72815824
0.74446094
0.76682544
0.78392595
0.81880581
""
""
0.81188911
0.83148956
0.79996723
0.80245727
""
""
0.76495332
0.72748411
0.80025935
0.77459425
""
""
0.8204695
0.8507719
0.74636686
0.69120777
0.89133549
0.75207794
0.85188985
0.79346657
""
0.76857895
0.83800101
""
""
0.77986783
""
""
""
0.74138623
""
0.76680237
