kfr_pooled_male_p50
0.47822976
0.40644246
0.43918914
0.47940668
0.49902672
0.44656953
0.42451993
0.42947176
0.46123815
0.4693633
0.5005824
0.40994218
0.50849992
0.47776985
0.49761543
0.51350451
0.54679811
0.48104832
0.46333125
0.48962995
0.49974108
0.47602382
0.48235464
0.44277203
0.43563604
0.493689
0.4442665
0.42757356
0.48960558
0.54424453
0.54776555
0.42024744
0.48646218
0.42511362
0.40275523
0.50189245
0.45996439
0.468523
0.51439965
0.4514043
0.39440978
0.47910288
0.43405718
0.46650237
0.42102081
0.48798209
0.51011086
0.49103722
0.3767198
0.41247529
0.46090791
0.44028613
0.42681587
0.44119322
0.48817101
0.4968659
0.45848885
0.48584047
0.50954163
0.45894575
0.49377757
0.44452554
0.47880137
0.44721165
0.47796822
0.39902422
0.42303503
0.56028426
0.45499572
0.47831246
0.47367957
0.49137613
0.43818989
0.47228768
0.48271009
0.4134737
0.51744944
0.47222155
0.38730335
0.38080528
0.30530211
0.28971705
0.43584275
0.35889748
0.46826169
0.44877955
0.49300829
0.43059829
0.47880265
0.37625661
0.47110412
0.45990184
0.44596046
0.47850212
0.45772794
0.44531608
0.35673404
0.49360728
0.44097394
0.44576246
0.45888278
0.47621191
0.44030446
0.45452094
0.4343099
""
0.40310976
0.43620425
0.41957596
0.45043978
0.4180429
0.35867229
0.42707691
0.44709206
0.42326447
0.42641848
0.37119886
0.50670624
0.48737425
0.47814971
0.41720381
0.43279919
0.47495392
0.46750924
0.45342791
0.45604852
0.48684996
0.50459152
0.48962969
0.45726201
0.33989275
0.48050907
0.55642587
0.53580159
0.51998186
0.46004325
0.49568456
0.43789583
0.48805025
0.49062017
0.45154771
0.54160911
0.47491771
0.49893808
0.49606058
0.49232689
0.47025383
0.45435759
0.52748644
0.47111478
0.53089082
0.48667333
0.43709821
0.48751205
0.50352484
0.46801054
0.45858261
0.51411474
0.4645268
0.43603858
0.36693862
0.47075155
0.4795357
0.46347585
0.44170189
0.48427778
0.4388749
0.37218261
0.50717658
0.50948828
0.47436565
0.43436703
0.46865904
0.45066905
0.46751884
0.46283439
0.47886273
0.51160413
0.46447837
0.4387148
0.4556911
0.48906651
0.47656649
0.4713673
0.44950718
0.51312482
0.43942291
0.51199675
0.52611566
0.48089087
0.47091123
0.51826859
0.48799872
0.54552931
0.55808246
0.59466547
0.55159706
0.51618832
0.53252518
0.58013093
0.53061134
0.46003902
0.44735759
0.51300913
0.53433418
0.53120166
0.46878791
0.42022744
0.49029359
0.5138312
0.49431318
0.47398517
0.46990126
0.44092083
0.46104538
0.5261932
0.49215856
0.45588112
0.46851015
0.49545711
0.45211962
0.47412804
0.45910147
0.4892928
0.51273912
0.47329676
0.4797422
0.56520998
0.48731092
0.5067361
0.49214518
0.4671548
0.47028279
0.43586764
0.41457516
0.44213396
0.44555932
0.4875218
0.4584285
0.45036951
0.43969905
0.45829001
0.39895862
0.34927651
0.32158875
0.36662373
0.53306377
0.47942334
0.43697381
0.40047809
0.51611698
0.47815225
0.30480337
0.41868481
0.52814031
0.492612
0.52860969
0.45550656
0.47306681
0.51644832
0.48183218
0.53093284
0.458404
0.47492453
0.44678235
0.51808435
0.45992613
0.46173179
0.47281581
0.43322328
0.51749629
0.48047975
0.46876737
0.43057367
0.45239586
0.46680862
0.43923303
0.48035321
0.47921267
0.46280196
0.44325727
0.42777634
0.47026926
0.46185914
0.48744407
0.50707185
0.46226525
0.53095919
0.50943148
0.5058881
0.39569527
0.49818441
0.42234972
0.36967197
0.48468968
0.39747846
0.35976467
0.28674424
0.2715039
0.38670653
0.37048987
0.54880923
0.4733049
0.34899023
0.3621105
0.47523218
0.41285026
0.45612317
0.45930746
0.48701447
0.51864964
0.52020389
0.46061599
0.51439351
0.48602444
0.47144338
0.45722675
0.48938081
0.4615297
0.42955089
0.47138631
0.38636607
0.46864581
0.50804913
0.46635643
0.51956505
0.5367986
0.49090049
0.48956174
0.44174722
0.46476254
0.54374224
0.49235564
0.50083208
0.5004527
0.49306881
0.50238293
0.47284594
0.48492667
0.5213182
0.45509344
0.47035196
0.35934377
0.41445321
0.40706047
0.46377614
0.41814822
0.46299472
0.40763748
0.49584675
0.38380334
0.44915918
0.43115801
0.43317425
0.40497568
0.47472933
0.46028206
0.47651091
0.46827081
0.51632756
0.47643125
0.45470372
0.53724062
0.51010823
0.38803634
0.43944469
0.48912889
0.48194838
0.39607275
0.39718887
0.41189918
0.36791134
0.38655764
0.43152282
0.41678235
0.47307539
0.44899163
0.45600927
0.47276932
0.47207871
0.4953742
0.45470437
0.51090515
0.46808028
0.46849713
0.4673804
0.51552391
0.49193686
0.49721757
0.50535786
0.40124583
0.27666277
0.32006845
0.29981488
0.28968248
0.33135575
0.37543446
0.35590217
0.35218731
0.34036964
0.33275324
0.39415345
0.37577459
0.35390928
0.35729441
0.27838409
0.40648028
0.45985228
0.34502873
0.3773005
0.31805521
0.33646056
0.34322354
0.35215306
0.34855384
0.28179625
0.35684693
0.38783163
0.36380413
0.32278559
0.35642657
0.33798191
0.40499124
0.39561594
0.36023733
0.30786815
0.38172397
0.49710998
0.5839386
0.31972602
0.44827422
0.44632149
0.37022769
0.36680672
0.44572851
0.33992183
0.45308113
0.34005839
0.50838596
0.34623945
0.38347578
0.40438771
0.44466364
0.38330743
0.44020623
0.39343905
0.42323676
0.41165298
0.46934333
0.47698227
0.31396624
0.38136175
0.34241459
0.30006015
0.36822212
0.40823105
0.29042363
0.38846889
0.38421395
0.44038334
0.44168627
0.52531964
0.52080292
0.49293908
0.47644028
0.58070785
0.53157866
0.45316127
0.58338386
0.53023404
0.43087989
0.46552882
0.40923256
0.44415274
0.47696015
0.48012716
0.50832987
0.53599262
0.49306127
0.48176971
0.48808151
0.44882342
0.46769422
0.43202043
0.42559275
0.46486872
0.46154779
0.4699125
0.47792789
0.46697274
0.47822472
0.51552486
0.46714342
0.48741981
0.46239865
0.44465601
0.37286133
0.46597216
0.34731248
0.40658501
0.41830292
0.40706876
0.40805572
0.43766373
0.45952275
0.46455947
0.45996171
0.39643741
0.4163748
0.43044022
0.42960021
0.45583773
0.49959588
0.50729907
0.50666857
0.56382579
0.51304334
0.61205089
0.53355652
0.50560397
0.45901537
0.52632618
0.52563804
0.45141327
0.41336441
0.55932611
0.5420019
0.37944728
0.38451776
0.41950569
0.3440038
0.40092546
0.35612506
0.3303887
0.38259166
0.50531578
0.48254782
0.48464543
0.46955794
0.42780054
0.38108268
0.47503325
0.48893407
0.39601228
0.38823897
0.51001734
0.5254609
0.53906363
0.51094431
0.59299922
0.50352532
0.52217042
0.52645725
0.47377256
0.52784497
0.56635278
0.47290137
0.4122428
0.43387818
0.40611145
0.4954493
0.3548955
0.41636449
0.4796699
0.46187362
0.48560306
0.5167051
0.45529267
0.47527909
0.50717986
0.55502343
0.49540403
0.46048111
0.48348337
0.49292427
0.54390663
0.45015678
0.50069594
0.40136263
0.45134014
0.5414055
0.47157684
0.47956485
0.46781984
0.47590584
0.50911319
0.47164008
0.52014333
0.55865622
0.5177384
0.48850429
0.44723693
0.45732504
0.54869837
""
""
0.53725195
0.43138087
0.41919696
0.45351553
0.46401787
0.46471554
0.39084476
0.4053148
0.40664366
0.40500796
0.43542653
0.43347463
0.38033351
0.44342297
0.46206075
0.4197751
0.43510699
0.45832908
0.47173986
0.48049507
0.4428497
0.4329223
0.48117155
0.45087343
0.45491609
