kfr_stycz_pooled_female_p75_se
0.044829741
0.062524617
0.03058916
0.029230017
0.020863306
0.035220154
0.0428061
0.044062752
0.02387861
0.037439406
0.053726982
0.070407629
0.048178341
0.056876495
0.028452808
0.047918469
0.032015171
0.060487568
0.023286004
0.025600949
0.022476902
0.023710854
0.028019842
0.049483962
0.035235122
0.039616201
0.046325099
0.044202991
0.029183535
0.044351839
0.025329359
0.033143364
0.03902106
0.036115773
0.042160898
0.042306639
0.06715896
0.037660606
""
0.037162032
0.036753595
0.037976846
0.049855981
0.050402094
0.094833657
0.10644922
0.098661013
0.057405844
0.066652864
0.066120341
0.06334772
0.04673069
0.063938104
0.039550018
0.041316856
0.043964569
0.03339006
0.030172117
0.051837496
0.043272085
0.045261048
0.036706142
0.042557437
0.025210327
0.029208155
0.14756911
0.079017751
0.099531233
0.062905714
0.046950076
0.057194889
0.074080989
0.063634805
0.037742194
0.07176704
0.078315213
0.083882444
0.052415222
0.063872002
0.044036053
0.11111609
0.085131198
0.037956137
0.073471621
0.045272764
0.029638054
0.027140209
0.044091303
0.039866302
0.064933762
0.044512425
0.035523545
0.041029219
0.024799805
0.027873857
0.034039523
0.10253785
0.039857715
0.033710212
0.045514297
0.047409277
0.040594339
0.027231907
0.042426176
0.043516636
""
0.048369735
0.048755012
0.047433805
0.04248805
0.041816067
0.070996858
0.035280354
0.042884748
0.041721269
0.070894018
0.05483434
0.053084441
0.050634403
0.053838849
0.051837187
0.043065157
0.037679389
0.059447434
0.048962533
0.037287112
0.033158951
0.055116676
0.056596667
0.041264728
0.065549016
0.048275534
0.053276446
0.10057641
0.091090105
0.11550985
0.045027461
0.099576078
0.045849483
0.038219068
0.03963146
0.084257275
0.077907309
0.048139028
0.06551788
0.064250007
0.079534501
0.081022181
0.055797018
0.050280008
0.043194212
0.075877637
0.069963865
0.052395172
0.07192786
0.052901637
0.11306567
0.080760024
0.058052011
0.06198794
0.049792614
0.04823694
0.025090868
0.027322436
0.054307755
0.045922343
0.053256091
0.068725459
0.046750974
0.034832086
0.043092694
0.036175493
0.0265257
0.031647228
0.039063595
0.051803768
0.04228894
0.040833935
0.050156616
0.10376105
0.090851173
0.068054199
0.074164055
0.05472596
0.075414024
0.052131623
0.086922221
0.061281551
0.050207827
0.063384555
0.057572309
0.047930483
0.11660156
0.066380806
0.054575481
0.069248699
0.075157888
0.093748845
0.092608258
0.072798304
0.072728507
0.082812995
0.075404808
0.075023174
0.057918519
0.10047567
0.11183697
0.038574338
0.033583324
0.039786547
0.039689887
0.049359359
0.043510299
0.04244091
0.03207406
0.02713858
0.029221907
0.043869328
0.04527653
0.039602485
0.05593532
0.045917835
0.033548344
0.056359861
0.043186702
0.028319785
0.058968473
0.065696955
0.066272095
0.051288452
0.054255757
0.045394331
