jail_natam_female_p75_se
0.013943559
""
""
0.00305485
0.0095185358
""
0.0037502949
""
""
""
0.0084814643
0.0023490286
""
""
0.011013825
""
0.0031041231
0.010262122
""
0.0043110675
0.0029515454
0.00094193703
0.0042525688
0.015424184
0.0036911992
0.0095558669
0.011787943
0.016229758
0.0034220975
""
""
0.010387814
0.0024844776
0.0034195539
0.0070919413
0.0055353018
0.036671028
""
""
""
0.0070029763
""
""
""
""
""
0.0031039398
0.0015300559
0.0030058406
0.0032897135
0.0021508569
0.0034277132
0.013282061
""
""
0.0032148743
""
0.048239246
""
""
""
0.0023235907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.004210161
""
""
""
""
0.0033257122
""
""
0.0081906794
0.0018407874
0.008071213
0.0073904055
""
""
0.0080196187
""
""
0.013827093
0.0090027303
0.0015048692
0.0062424489
0.0058843531
0.0034370727
0.0040641348
0.0055722464
0.0036109998
0.0036606225
0.0044877944
0.0023591586
""
0.010474211
0.0090106092
0.0086840494
0.0032093411
""
0.0049152877
0.0054989718
0.0095757395
""
""
""
0.017947553
""
""
0.023536295
""
0.012204452
0.013145049
""
""
""
0.0024896092
""
""
""
""
""
0.011441052
0.0096463701
""
""
0.0057456549
0.0087236306
""
""
""
""
0.0038309349
0.0014501381
""
""
""
0.0029373791
""
""
0.006102873
0.0032359213
0.00561589
0.0050481092
""
""
""
""
0.013106997
0.00080923981
""
0.0011076119
0.0025326672
0.0056411759
0.00082883768
0.0056415219
0.0012794222
0.0027421813
0.0039109853
0.023996033
0.009026017
0.011689432
0.0026965097
0.0020283966
0.0050941301
0.0037241874
""
0.011742298
0.012487251
""
""
0.0022046291
""
""
0.015543845
""
""
0.012348141
0.0037367933
""
""
""
0.019755598
""
0.0031617132
""
0.0022110222
0.042045865
""
0.0093062203
0.0092089744
0.0052489168
0.0025890742
""
""
0.0098478161
""
0.0059203049
""
""
0.0033385477
0.0049777674
0.014818315
0.0022105002
""
0.011158978
""
""
0.006610523
""
0.029356277
0.019398639
""
""
0.0039847512
0.0099666109
0.0055380394
0.0095022107
""
""
""
""
""
""
""
""
""
""
""
0.0091353105
""
""
""
0.0011937781
""
""
0.00058489159
0.017376266
0.0023510188
""
0.0038516393
0.0052968399
""
0.0032450487
""
0.018916357
""
0.050827987
0.0039470997
0.0030391689
0.0047317832
0.00050916302
0.0060404777
0.0018429841
0.0012093349
0.004031254
0.0036655748
""
""
0.0068298578
0.012831762
0.0086581549
0.0052165361
0.0025730333
""
""
0.0011280602
""
""
0.00060415681
0.0017279799
""
0.0050671608
0.0057742163
""
0.0059832982
0.0067391433
""
0.044035401
0.022880092
0.070667192
""
""
0.04926784
""
0.015797839
0.00048891525
0.029893925
0.023543131
0.0085585555
""
""
""
0.0064815432
""
""
""
0.022537898
""
0.036500335
0.015795892
0.0053499392
0.0032655792
0.0081422832
0.0050800755
0.0088134427
""
0.023909252
""
""
""
""
0.016395103
""
""
0.0058146962
""
0.0055003259
0.011222598
0.0011134937
""
0.00095820613
0.0043614111
0.015860476
""
0.0017521618
""
""
""
0.0068161283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0021657627
""
""
""
""
""
""
""
""
""
0.0089692427
""
""
""
0.022555875
""
0.0047887331
0.0089422278
""
""
""
""
""
""
0.01641272
""
""
""
0.031884801
0.0078783398
0.024190685
0.04523332
""
0.025097406
0.033639967
""
0.03374958
0.022187699
0.063766755
0.017161179
0.0023018944
""
""
0.030350205
0.0025732531
""
""
""
0.016526818
""
""
""
""
0.055879042
0.024911424
""
""
0.026223999
0.020829981
""
0.024677563
""
""
""
""
""
""
""
""
""
0.0071091508
""
""
""
0.015986448
0.042800315
""
""
0.0067125899
0.011034981
0.065721713
""
0.0093145147
0.02745704
""
""
""
""
0.016964069
0.016978858
0.0057062269
""
""
0.027992148
""
""
""
""
""
""
0.0038366411
""
""
0.017382067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010147876
0.0013221939
""
""
""
""
""
""
""
""
""
""
""
""
0.0056762761
""
0.02447715
0.0032182124
0.0012711688
""
0.0082662515
""
""
0.00090680405
""
0.001253466
0.014157263
""
""
""
0.0069162534
""
0.013752364
0.012411375
0.002309676
""
0.0079542175
0.0014979801
0.0015483974
0.0019613078
0.0093080038
0.00017995859
0.0027214137
0.013082072
0.0063015963
0.0044035395
0.0049114246
""
""
""
0.018429928
""
""
0.009256931
""
""
0.0078739645
0.0096144229
""
""
""
""
0.027349139
""
""
""
""
""
""
""
""
""
0.0018689049
""
0.0016520199
""
""
""
0.0043574763
""
""
""
""
""
""
0.028067343
0.005895264
""
0.0051571978
0.0011727216
0.0053798528
0.083545938
""
""
""
""
""
""
""
""
""
""
0.006547553
""
""
0.0044991192
""
""
""
""
""
0.0070090294
""
0.0048247124
0.00074551941
0.0035635578
0.0069399779
0.006008971
0.0068491432
0.0083640441
0.0023406432
0.0070633227
""
0.0021402063
0.0065981173
0.0010585937
0.00084024778
0.00090146915
0.0046231174
0.046560951
0.0010706059
0.029878035
0.0027237134
0.06901712
""
0.0076964214
0.0057646022
0.023932315
0.033437528
0.0060272827
0.016037533
0.011761634
0.010797152
0.0065420233
""
0.0032226522
0.025697824
0.030988358
0.0064198538
""
""
""
0.012217738
0.024347518
""
""
0.046089884
0.0035999392
""
""
0.014627457
0.019838635
0.017310828
""
""
0.013042751
0.0079077603
0.023466134
""
0.015400027
""
0.0037365535
""
""
""
0.0027164505
""
""
""
0.00028655288
0.015489224
0.00080121501
0.0041837152
0.0023328424
0.011909753
""
0.0013035054
0.00052410696
0.0054568909
0.00089655467
""
0.027664898
0.014223135
0.0078685991
0.015699035
""
0.030215967
""
""
""
""
0.003242542
0.00076809607
0.0062738303
0.022984656
""
""
""
0.0049426998
""
0.04016602
0.001857379
""
""
0.0037958107
0.0019899434
0.0021032826
0.0039488506
0.0018623651
0.0011828537
0.0030088734
0.0076750382
