jail_hisp_pooled_p10
0.033726752
0.052462049
""
""
0.021604219
""
0.016402563
0.012456258
0.043353781
-0.055853933
0.021832358
""
""
""
""
0.057855647
-0.0042717182
""
""
-0.036369756
""
-0.00058862794
0.0023434288
0.11219005
-0.0028121176
0.010578083
0.12674534
0.01581987
""
0.032757662
0.049201414
""
""
""
0.05438108
-0.01237224
0.0053958897
""
0.0030023372
0.012729404
0.012519973
0.01381427
""
0.018066844
0.00023049714
""
0.10224602
0.031381983
0.013251082
""
0.057826143
0.013335887
""
""
0.044816818
""
0.10333764
-4.9036455e-05
0.034349211
""
-0.012309005
0.0035870029
-0.0036250036
-0.010428684
""
""
""
""
""
0.024551244
""
""
""
""
0.014396016
""
""
-0.0049753864
0.018343633
0.0052631283
-0.0048194863
""
""
0.0048810258
""
""
""
""
""
-0.0101764
""
""
0.06401448
""
""
""
0.056213807
0.029146945
0.031824455
0.03992153
0.066093914
0.048136119
0.040728543
0.042263649
0.042930141
0.059836887
0.040005364
0.056281004
0.029303268
0.052427121
0.024067163
-0.024120931
-0.0083405748
0.12781768
0.018822458
0.015047906
0.042792838
""
0.022107767
0.0087492373
-0.0023535106
""
-0.0087280311
""
-0.0095866639
-0.0061415015
-0.00018114269
-0.01234135
0.044083081
0.019159026
""
0.17682745
-0.017043924
0.006963409
0.01362598
""
0.010220665
""
0.090661004
0.060106952
-0.020282635
0.0052566729
-0.0033432294
""
0.050523944
0.065514944
-0.0035609687
""
""
""
""
-0.015411245
0.0028687688
0.076384306
-0.017826466
""
0.097689182
0.068374217
""
""
""
""
0.01568478
""
0.045425508
""
-0.0069135921
-0.0016053858
0.056213841
""
0.060705211
""
-0.012217928
0.029755261
0.15732875
""
0.024045248
0.006736699
0.081599563
""
0.0030634278
0.0058852355
0.015504112
0.031208467
""
0.0063476628
0.012771881
""
0.021702649
0.014295304
0.0021771335
0.015526029
0.015855983
0.032367527
0.0015271666
0.01870349
0.016811162
0.027935287
0.017203026
0.0097995391
0.02042499
0.029391699
0.024101818
0.038221285
0.016075468
0.022651562
0.011360842
-0.012844102
0.026892932
0.023384379
0.066196799
-0.020469174
0.016970566
0.011532749
0.0061086272
0.020896502
0.022139216
0.094509289
0.02188286
0.027701538
0.016271789
0.025085602
0.017380964
0.010677492
0.020893507
0.016692
0.012715079
0.017202904
0.026583299
0.020360097
0.016085325
0.017979717
0.020675953
0.021196121
0.018648362
0.025254518
0.020164488
0.032327965
-0.012685188
0.021993257
0.01066999
0.016704757
0.014279625
0.025665717
0.057356052
0.039337017
0.035532046
0.0083199553
0.04414209
0.024502136
0.039321028
0.041346692
0.041302215
""
0.031406619
0.0078928377
0.0062396023
0.01454001
""
0.055521619
0.065526336
""
0.032453746
0.024693552
0.059199199
0.05154556
0.073696189
0.036656674
""
""
-0.013459141
""
0.04174532
""
0.058951017
""
0.070912234
0.079587884
0.03010359
0.060854055
0.049149591
0.0062542916
0.093075469
0.038185816
""
-0.00062436576
0.059639566
0.048477709
0.063516356
0.052195754
""
0.027564561
0.049741756
-0.042390328
0.041355822
0.062082443
0.023787796
0.046369348
0.051274169
0.021789204
""
""
0.073950075
""
0.040285539
0.011918008
0.084890045
0.03119183
0.03646725
0.048103776
0.070718236
0.022142857
0.048475351
0.060018405
0.091287121
0.045855876
0.03531741
0.024957301
0.056297209
0.013715708
0.011343294
0.028803926
0.02685543
0.031996332
0.020470019
0.01253729
0.0048946925
0.010195307
0.030085754
0.01825854
0.023918917
-0.0017930538
0.031185471
-0.0081501585
0.022635153
0.0059123789
0.038135145
""
-0.002560562
-0.008287386
-0.0025254665
-0.0089196069
