hs_other_male_p25_se
0.10264634
0.14119309
""
0.079811953
0.111806
""
0.070580646
""
""
0.11097956
0.11055399
0.057695609
""
""
0.14431812
""
""
0.11832193
""
""
0.076070152
0.045761954
0.07016784
0.14073014
0.051709842
""
0.11671028
0.066968143
0.039630976
""
""
""
0.05528307
0.058797184
""
0.082705013
""
""
""
""
0.11133353
""
""
""
""
""
0.051109254
0.1287211
0.076421298
""
0.071189515
0.091442063
0.069367871
""
""
0.075745389
""
""
""
""
""
0.058893021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056698702
""
""
""
""
0.06215037
0.1697779
""
0.073765427
0.064684711
0.10942809
""
""
""
0.10632547
""
""
0.098401316
0.10177301
0.035545666
0.067007177
0.061289065
0.025715003
0.047186155
0.070762359
0.075885765
0.036060371
0.079441197
0.04461614
""
0.10733134
0.11410233
0.067470334
0.069010086
""
0.068865396
0.080798589
0.080041565
""
""
""
0.085177049
""
""
0.11808411
""
0.080010585
0.10458689
""
""
""
0.029962147
""
0.09678109
""
0.13378717
""
0.10285093
0.090652682
""
""
0.097804517
0.092321299
""
""
""
""
0.10818832
""
""
""
""
0.083511978
0.1129012
""
0.05194667
0.08658164
""
0.11356436
""
""
""
""
0.12954935
0.033532888
""
0.018748712
0.1264818
""
0.089298822
0.12074841
0.026160739
0.066936605
0.14361322
0.085882649
0.11761879
""
0.083079368
0.049604736
0.14192218
0.070512854
""
""
0.051001813
""
""
0.048945878
""
""
0.064217754
""
""
0.093205892
0.074048936
""
""
""
0.15737462
0.13179627
0.065076813
""
0.071199089
0.12899014
""
0.17782004
0.11451737
0.07267762
0.053735606
""
0.069259219
0.13571128
0.1452127
0.10394727
""
""
0.062445134
0.062874749
0.080889352
0.030331088
0.077564962
0.13557158
""
0.10531274
0.14035101
""
0.04597402
0.10928962
0.12385216
0.096391648
0.038451415
0.05045215
0.081234597
0.084533885
""
0.14119281
""
0.15467897
""
0.098435245
""
""
0.13839881
""
0.16665375
0.078040697
""
""
0.13772576
0.055706717
""
0.10471778
0.042650048
0.09373191
0.10624188
""
0.078888752
""
""
0.059982203
""
0.075066961
0.11828113
0.076930091
0.063215144
0.055090513
0.079977296
0.014033743
0.049510736
0.022859734
0.024639986
0.09115795
0.081310362
0.14034471
""
0.092622302
""
""
0.069611572
0.13150111
""
0.088245876
0.040808473
""
""
0.026246777
0.036246777
""
0.058648225
0.033375774
0.1360099
""
""
""
""
0.11024588
""
""
""
0.15290265
0.17131048
0.094553053
0.03208233
""
0.096664995
0.11578872
""
""
""
""
0.1595654
""
0.12788129
0.094059914
""
0.097353101
0.066166237
0.10725227
0.14034139
0.057099804
0.095720656
0.078908719
""
0.079213478
""
""
""
0.1480955
0.086625472
""
""
0.080380291
""
0.096734717
0.092853278
0.049867809
""
0.020527048
0.063423671
0.11215217
""
0.043633178
""
""
0.12655172
0.093297482
0.11448354
""
""
""
""
""
0.10100381
""
""
""
""
0.1182425
""
""
""
""
""
""
0.094988808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083596259
""
""
""
""
""
""
0.083549187
""
""
0.065294214
0.13626546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067533433
""
""
""
0.096758962
""
""
""
""
""
0.082867324
""
""
""
""
""
""
""
0.11265124
""
0.11473864
""
""
0.065221623
""
""
""
""
""
""
0.039405905
""
""
0.1291531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1067614
0.037097793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086292036
0.068404645
0.050811127
""
""
""
""
0.081737697
0.12320617
0.037689734
0.11001222
""
""
""
0.10197824
""
0.06577643
""
0.069363341
""
""
0.04908872
0.049953423
0.051081628
0.08144512
0.025812401
0.075780153
""
0.10989507
0.047341045
0.12146982
""
""
""
""
""
""
0.11773368
0.13419926
""
0.12282562
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032171123
""
0.034293219
""
""
""
0.1132357
""
""
""
""
""
""
0.083623365
0.087683305
""
0.064567067
0.023849634
0.07985054
""
""
0.086523153
""
""
""
""
""
""
""
""
0.12470896
""
""
0.11846132
""
""
""
""
""
0.11141442
""
0.031649079
0.030822007
0.02811336
0.073044583
0.061389584
0.10959695
0.058644731
0.044960354
0.093618684
""
0.070159659
""
0.054517724
0.027336873
0.072298855
0.083692856
0.12626381
0.086329877
""
0.049363509
""
""
""
""
""
""
""
0.090387493
0.13127974
""
""
""
0.084337786
""
""
0.061806224
""
""
""
""
""
""
""
""
0.11671981
""
""
0.079267584
""
""
""
""
0.10085598
0.15685962
""
""
""
""
0.011347694
0.064872056
0.029271033
""
0.13947447
""
""
""
0.052099872
""
0.032096606
""
0.043819215
0.13323401
""
0.068787679
0.1159424
""
0.11939112
0.028035657
""
""
0.064201459
""
""
0.12643366
""
""
""
""
0.059987579
0.036071394
0.16390619
0.10410714
""
""
""
""
""
""
0.090728253
""
""
0.083701946
0.073205173
0.085311741
""
0.082629099
0.041231722
0.051958583
0.039696652
0.054258071
0.0188678
0.023001138
""
""
""
0.064117208
0.044553015
0.015729267
0.034920968
""
""
0.017851019
0.15255898
0.050207052
0.0098678861
0.15183653
""
""
""
0.060809229
0.093257315
0.076228298
0.031675719
""
0.033611752
0.1380959
0.10175302
0.06325455
""
""
0.12059984
""
""
""
0.11021826
0.13336955
0.017589245
