kir_stycz_asian_male_mean_se
0.040399782
0.040884506
""
0.023549348
0.028834656
""
0.012469607
""
""
0.021420645
0.026233153
0.0093535595
""
0.023880998
0.014371952
""
""
0.035154451
""
""
0.026363499
0.024262415
0.038285889
""
0.012133745
""
0.063396841
0.020911667
0.0078576179
""
""
0.053489495
0.011806509
0.017184328
""
0.017968116
""
""
""
""
0.033386987
""
""
""
""
""
0.0095296893
0.02738923
0.017454984
0.047520742
0.049669873
0.019302638
0.051180452
""
""
0.03168099
""
""
""
""
""
0.024755327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014977713
""
0.034427717
""
""
0.011078921
""
""
0.029690837
0.025785461
""
0.066341549
""
""
0.025777681
""
""
0.041818015
0.032547664
0.0077689895
0.020277416
0.02211163
0.0071160202
0.012870585
0.024888711
0.018856453
0.0080364151
0.023791116
0.0086574899
""
0.027367128
0.035531584
0.055438131
0.022198297
""
0.017933559
0.024568254
0.022819158
""
""
""
0.036739394
""
""
0.040210713
""
0.025927456
0.030295216
""
""
""
0.0050543668
""
0.025608784
""
0.023705617
""
0.036205653
0.027764251
""
0.054497581
0.027563743
0.029980367
""
""
0.053295612
""
0.044796694
""
""
""
""
0.025629615
0.057581279
""
0.014143952
0.024132077
""
0.035473611
""
""
""
""
0.025205974
0.0070258961
""
0.0031984416
""
""
""
0.051623296
0.0062677749
0.021245349
""
0.033121314
""
""
0.030112894
0.012241216
""
""
""
""
0.01849018
""
""
0.014161137
""
""
0.031185353
""
""
0.040351294
0.016546203
""
""
""
0.043985285
0.083704792
0.02419712
""
0.025047719
0.028366083
0.050469194
0.046031542
0.046392363
0.024616774
0.013819065
0.044914484
0.047777999
0.042373832
0.049384691
0.04521542
""
""
0.025860112
0.032267731
0.03721685
0.010980292
""
""
""
""
""
""
0.011011225
0.04974702
0.038331408
0.0459629
0.013999715
0.032541048
0.023761312
0.028126199
""
0.049529135
""
""
""
0.039303906
""
""
0.057461694
0.038112961
""
0.031712636
""
0.060889542
0.038006861
0.015730372
""
0.028190225
0.0098962858
0.03265341
0.062214039
""
0.041104145
""
""
0.01628493
""
0.021304222
0.058065418
0.018069116
0.014337008
0.014397348
0.018282782
0.0019759927
0.010687864
0.0030017598
0.0042871372
0.017293058
0.023038801
0.048723117
""
0.048023596
""
""
0.023679318
0.0279423
""
0.043795258
0.0095587047
""
""
0.0042112186
0.013957544
0.05026542
0.01973076
0.0069142077
0.034034826
""
""
""
""
""
""
""
""
0.044798739
0.045764655
0.02961579
0.0042290003
""
""
0.021232132
0.054908425
""
""
0.049693368
0.04829292
""
0.035437766
0.030860806
0.044487573
0.014329475
0.013955981
0.01553247
""
0.014149769
0.019637547
0.022875633
""
0.015264243
0.065315381
""
""
0.042959083
0.028486336
0.061125278
""
0.02907861
""
0.030902831
0.022456963
0.009147617
0.045162667
0.0028428636
0.019167839
0.061649054
""
0.010355332
""
""
0.037940368
0.03610545
""
""
""
""
""
""
""
""
""
""
""
0.044654638
""
""
""
""
""
""
0.041171234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033818249
""
""
""
""
""
""
""
""
""
0.060590465
0.046781849
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037260447
""
""
0.032069314
""
0.01230726
""
""
""
0.041934051
""
""
""
""
""
""
""
""
""
""
""
""
0.043761294
0.029335624
""
0.018825103
""
""
0.016104439
""
""
""
""
""
""
0.015150097
""
""
0.042926185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02789803
0.0064417161
""
""
""
""
""
""
""
""
""
""
""
0.043326098
""
""
0.046208654
0.042865925
0.013087833
""
""
""
0.054694887
""
""
0.0097541176
""
""
""
""
0.027650187
""
0.031596743
""
0.033146471
""
""
0.02018006
""
0.022254733
""
0.018322228
""
""
""
0.022405593
""
""
""
""
""
""
""
0.031820744
0.044571418
""
0.026765503
""
""
""
""
""
0.036182851
""
""
""
""
""
""
0.046836872
""
""
0.010409449
""
0.01174837
""
""
""
0.039146598
""
""
""
""
""
0.053512655
0.024862256
0.020083237
0.047093503
0.020086952
0.0035697382
0.01881293
0.065650545
""
0.042230085
""
""
""
""
""
""
""
""
0.035681844
""
""
0.035403315
""
""
""
""
""
0.037487254
""
0.023728756
0.0072243707
0.0050412323
0.054255918
0.033706564
0.043015074
0.049874481
0.033883214
""
""
""
""
""
0.010798146
""
0.053364117
""
""
""
0.013207827
""
""
""
""
""
0.034447737
0.041830223
""
0.04703965
""
""
""
0.050035816
""
""
0.072259702
""
""
""
""
""
""
""
""
0.071263105
""
""
""
""
""
""
""
""
0.046514299
""
""
""
""
0.0029641811
0.017102228
0.0084355511
""
0.041171931
""
""
""
0.016387314
""
0.0067216768
""
0.014151216
0.04525464
""
""
0.043028899
""
""
0.013314385
0.054973841
""
0.020109916
""
""
""
""
""
""
""
0.037487369
0.0093208402
0.038871281
0.028789293
""
""
""
""
""
""
0.059908498
""
""
0.029488651
0.033258576
0.036124904
""
0.043309286
0.0090700975
0.010549793
0.0056873322
0.012078041
0.0035310909
0.00296159
""
""
""
0.012812573
0.014238551
0.0019588983
0.0052306419
""
""
0.0032803589
0.031663008
0.013015977
0.0013679678
""
0.057845775
""
0.072523579
0.019583143
""
0.03155693
0.0056860396
""
0.016132593
""
0.039336734
0.02101282
""
""
0.054328348
""
""
""
0.029083563
0.051786877
0.0030686236
