staycz_black_male_p25
""
0.8628484
0.80973428
""
0.36192471
0.70711768
0.693739
""
0.66985953
0.47733435
0.80386227
0.73807108
0.73489273
""
0.53302324
""
0.50842583
0.77865171
""
0.79569948
""
0.70981604
0.65245336
0.77884811
""
""
""
""
""
""
""
0.6749084
""
0.96029562
""
""
""
""
""
0.99139321
0.71807224
""
""
0.51011038
0.53741723
0.39724001
0.53545839
0.60437733
0.35232151
0.41965047
0.62596554
0.50223792
""
0.57393765
0.49996018
0.63912207
""
""
""
""
""
""
""
""
""
0.54453599
0.57806361
0.45102948
0.6885075
""
0.68749154
0.7041356
0.64633858
0.72084379
0.54049605
0.70412076
""
0.66539109
0.66715842
0.6575352
0.67899364
0.64976513
0.63390565
0.59386665
0.64621961
0.57284319
0.4637334
0.65260285
0.76640785
""
0.74650508
0.83509237
0.7925967
0.67467654
0.65882885
""
""
0.25835797
0.58602107
""
0.55029732
""
0.57372808
""
""
""
0.46076521
0.6840443
0.5690881
0.71179163
0.67517298
0.62636948
0.73331821
0.43385062
0.85498595
""
""
""
0.26682466
""
""
0.57816917
0.66445631
""
""
""
""
0.74814785
""
0.69067961
0.54031909
0.53550589
0.56516308
0.56530821
0.60532206
""
0.54946423
0.62325501
0.53547567
0.6083439
0.70327181
0.58103353
0.79267603
0.66366106
""
""
""
""
0.5738582
""
""
""
""
0.67613739
0.71111262
0.40961617
""
""
""
0.59523052
0.68683183
0.53213209
0.57947105
0.40484065
0.57857215
0.72681534
0.66136301
0.81413442
""
0.58576447
0.65387028
0.494932
0.82150251
0.63493931
0.90052956
""
""
""
0.72942793
0.48896733
0.71004605
0.52309877
0.49695611
0.59916687
0.72566545
""
0.62716097
""
""
0.55657274
""
0.55638224
0.36110881
""
""
""
""
0.55375433
""
""
0.32975176
0.6485644
""
0.76414484
0.64518404
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60959649
""
""
0.60687077
""
""
""
""
0.62516838
0.54480529
0.53169727
0.48156098
0.47286353
0.49136817
0.76532626
0.89572322
0.62222731
