kfr_26_natam_male_p75
""
0.38681605
""
""
""
""
""
0.51289022
""
""
""
""
""
""
""
0.54192352
""
""
""
""
""
""
""
""
0.57735252
""
0.52186996
""
""
""
""
""
""
""
""
0.68367577
0.44129494
""
""
0.67240793
""
0.62476867
""
""
0.5377031
""
""
0.63539737
0.49579519
""
0.40465859
0.50007766
""
""
""
""
""
""
0.53620487
""
""
""
0.22982596
""
0.5705772
""
""
0.66950804
0.54964209
0.49054611
0.47320497
""
""
0.43630114
0.48116955
""
""
0.44697061
0.52360737
0.54394603
0.6514917
0.34998387
0.81658989
0.61984158
0.3511557
0.39326397
0.51864141
""
0.35993987
0.47917628
""
0.41861093
0.36435536
""
""
0.49074608
0.41413692
0.38294929
0.47125214
0.40454769
0.37148511
""
0.30736107
0.43293062
0.57478827
0.43902472
0.43834621
0.38982657
""
0.53684479
0.51265931
""
""
""
0.45387864
""
""
""
""
""
""
""
""
""
""
""
""
0.69134247
""
""
""
""
""
""
""
""
0.15026712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60572082
""
""
0.60704648
""
""
""
""
""
0.49962002
""
""
""
""
""
0.46081015
""
""
""
0.40898398
""
0.62482327
0.52969646
""
""
0.49964249
0.45734376
0.58178127
0.43187919
""
0.44977719
0.43981662
0.49553761
0.53305185
0.58240086
0.10747134
0.53680605
0.43797496
0.34162378
0.283476
""
0.42115715
0.39696547
""
""
0.51989698
0.57173604
0.40495071
0.49307981
0.4697268
""
0.53741187
0.44368467
""
0.47552952
0.540878
0.32109657
0.43784538
0.53412741
0.46993008
0.42342514
0.4572489
0.40720132
0.47059223
""
0.54754168
0.48823622
0.49877211
0.51263362
0.60566443
0.47943708
""
0.39970154
""
0.48211914
0.50053
0.50139987
0.53333592
""
0.41717196
""
""
""
0.46793032
0.50806254
""
""
""
""
""
""
""
""
0.39791051
""
0.55655545
""
""
0.49314523
""
""
""
""
""
""
""
""
0.47488174
""
""
""
0.30806825
0.51458633
""
""
""
0.5690313
""
""
0.46961105
""
""
""
""
""
""
""
""
0.42152485
""
""
""
""
""
""
""
""
""
""
0.56298101
""
0.46930164
0.43276393
""
""
0.46976432
0.64778662
""
0.81934625
0.48191258
0.28901944
""
0.25113288
0.4646306
""
0.31428945
""
0.35468066
0.58611119
""
""
0.11760759
0.5912782
0.5336895
""
""
""
0.39603662
0.47775319
""
""
""
""
""
""
""
""
""
0.56648022
0.28326252
0.45265904
""
""
""
""
""
0.45713598
0.4883579
0.25908962
""
""
""
0.40000179
0.43167153
""
0.51310617
""
""
0.60387719
""
0.47279859
0.40931353
0.44759762
0.49468997
0.26908198
0.47546574
""
""
0.37824422
0.4842692
0.43338746
0.52571273
""
""
""
""
0.33298662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48403439
""
""
0.37112716
""
""
0.72139674
""
0.41667491
""
""
""
""
""
""
""
""
""
""
0.52134943
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56763983
""
""
""
""
""
""
0.48595545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29748347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57953167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39935046
""
""
0.4105483
""
0.35803765
""
0.57502431
0.41314173
""
""
0.31665021
0.53477138
""
""
""
0.62162179
""
""
""
""
""
""
""
""
""
""
0.1899313
""
""
0.52991468
""
""
""
""
""
""
0.44931924
""
""
""
""
""
""
0.61408579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43274313
""
""
""
""
""
0.48563659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42616263
""
""
""
0.45522663
""
""
""
""
""
""
0.68946999
""
""
""
0.30320415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42368516
0.44675332
""
0.32040268
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51185846
""
0.35919952
""
""
0.50716758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4534952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42937985
""
""
0.40334317
0.34753141
""
""
0.58547425
""
""
""
""
""
""
""
""
""
""
""
0.45936722
""
""
""
""
""
""
0.45145246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44616655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55370378
0.36040798
""
""
""
0.43564823
""
""
""
0.31337991
""
""
""
""
""
""
""
""
""
""
0.40547749
""
""
""
""
""
""
""
""
0.62266326
0.4380441
""
""
0.57233119
""
""
""
""
""
""
0.44916058
""
""
""
""
0.37900412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43917838
""
""
0.58281082
""
""
""
0.57573223
""
0.74777913
""
""
""
""
""
""
""
""
""
""
0.51699233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48681635
""
0.55873132
""
""
""
""
""
""
0.59450144
""
""
""
""
""
""
""
""
0.50150687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50336111
""
""
""
""
""
""
""
""
0.39422444
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
