married_pooled_male_mean
0.51804006
0.26131615
0.48481447
0.53702563
0.55327189
0.39387876
0.38470525
0.4671396
0.45363465
0.47685131
0.45327237
0.27759603
0.4720659
0.51453859
0.44195721
0.44433507
0.54958922
0.2766619
0.51932544
0.52145642
0.52398217
0.4636209
0.45320997
0.40687832
0.46090117
0.4914014
0.42744511
0.45171443
0.51803303
0.5332008
0.57394886
0.35881534
0.51756227
0.40271074
0.34726179
0.55672562
0.36189333
0.47358888
0.55599815
0.45331588
0.30974242
0.51662433
0.43607885
0.4168697
0.27481052
0.31697041
0.38515717
0.44446912
0.29297405
0.32338762
0.41923055
0.3748211
0.42244297
0.42541423
0.40859219
0.42085233
0.48038951
0.55361724
0.54609632
0.52723104
0.53606302
0.49214208
0.57527602
0.52409863
0.53640819
0.083009742
0.16476274
0.30856463
0.30472744
0.45491511
0.30589104
0.32380095
0.20873483
0.34602833
0.4549908
0.30321142
0.423996
0.26830447
0.15033342
0.21853146
0.11989553
0.1776448
0.36006969
0.27552772
0.48771185
0.46537206
0.55960363
0.39574838
0.46609274
0.3250213
0.48743841
0.45049459
0.45977446
0.49465984
0.45188114
0.48639706
0.20674056
0.5474565
0.50847977
0.45104811
0.47112927
0.51264614
0.40989605
0.49950197
0.48371187
""
0.22611465
0.25971887
0.2435876
0.42850628
0.29513076
0.1466697
0.36075076
0.45020506
0.33581463
0.30524382
0.43295103
0.499607
0.48576316
0.47494185
0.4512364
0.41566801
0.43756512
0.51152533
0.45168307
0.47142667
0.50372076
0.474536
0.49024072
0.48589396
0.16827951
0.34574997
0.54816628
0.32750857
0.39075702
0.37531319
0.41756558
0.2290598
0.2896128
0.4573617
0.3171851
0.30201072
0.35912031
0.58463842
0.53641433
0.57157475
0.45117894
0.50752473
0.57264417
0.49070287
0.58872223
0.51588529
0.48748985
0.47812438
0.43321133
0.44228002
0.47425258
0.50849164
0.5722484
0.38941929
0.33606222
0.46581343
0.51859653
0.46379381
0.28783551
0.43965325
0.35883892
0.1731458
0.58454329
0.52437538
0.43589857
0.4694666
0.4727636
0.49025226
0.43587765
0.4066551
0.51847011
0.54562372
0.52661765
0.19390337
0.41212559
0.3321242
0.35633859
0.31382492
0.24735737
0.53728843
0.31415066
0.48681313
0.51134354
0.38609985
0.54301327
0.49173677
0.34338495
0.52058554
0.57417852
0.51716137
0.50205225
0.30595592
0.57637531
0.5083853
0.47294691
0.26372114
0.46160567
0.40551093
0.50084323
0.41758791
0.49214724
0.47268516
0.56391162
0.5722813
0.58720112
0.55707651
0.49683845
0.4599649
0.4509294
0.58275265
0.54480934
0.53555501
0.56040895
0.51514053
0.52765155
0.49978691
0.47345993
0.53479517
0.60011798
0.4717603
0.47389534
0.60999763
0.49785459
0.54473931
0.5454464
0.31313178
0.42136422
0.43192387
0.39758241
0.42979902
0.42493066
0.43369898
0.40870696
0.33074012
0.3160077
0.40989906
0.20801428
0.14820774
0.097010106
0.13878486
0.61289889
0.43156201
0.26964864
0.12290002
0.27027804
0.27491686
0.12077374
0.1776329
0.54989117
0.55091053
0.58375186
0.52589816
0.52544475
0.61593425
0.53716207
0.52350169
0.42122588
0.55210453
0.43945932
0.54332155
0.41121709
0.48741284
0.51848078
0.46469742
0.55354792
0.39819482
0.47269896
0.41428542
0.44531226
0.5069598
0.34376124
0.55267942
0.51653421
0.44864622
0.48759803
0.35951066
0.42196444
0.42973357
0.44907963
0.50734043
0.19116633
0.44216189
0.38967121
0.42034352
0.12206826
0.48611736
0.2883254
0.14085709
0.49967128
0.35004672
0.38806531
0.32351074
0.15913877
0.36158839
0.1691795
0.58361191
0.43901116
0.23631005
0.22114965
0.25281698
0.3473185
0.48181209
0.53929704
0.55590856
0.60312939
0.60447389
0.53703594
0.55723006
0.50634611
0.4732103
0.50834256
0.55503607
0.51789778
0.47768164
0.50395125
0.19601145
0.51455688
0.48322621
0.4031311
0.48445916
0.47162738
0.53373778
0.50281554
0.52637172
0.4831236
0.61192292
0.53084075
0.5526309
0.46626091
0.54459929
0.43341827
0.48440522
0.41698775
0.51226252
0.57312626
0.56135637
0.15583792
0.22498637
0.16224524
0.38886422
0.28703016
0.30068585
0.17858228
0.23440795
0.23815005
0.44179264
0.43925107
0.36796308
0.35469151
0.40381688
0.49263781
0.55870783
0.60464549
0.57598406
0.43444648
0.40796751
0.52460796
0.52090013
0.13947403
0.41121387
0.52058274
0.47403866
0.30246949
0.30464193
0.22288126
0.14907247
0.21342513
0.36604169
0.36603555
0.44042161
0.47175094
0.4331502
0.46402124
0.52679724
0.56725329
0.46401125
0.6177569
0.58042407
0.45580071
0.52959198
0.53399724
0.59571743
0.52635127
0.54868275
0.19784136
0.11599333
0.12434983
0.092876822
0.076308526
0.10888033
0.170748
0.12388801
0.082542934
0.11333571
0.077103741
0.13743199
0.14689837
0.16482897
0.13654459
0.0936132
0.22355534
0.37172812
0.13351656
0.1552628
0.10623234
0.13677487
0.0875763
0.14385864
0.061363831
0.11906051
0.14268443
0.19146079
0.16922663
0.13718332
0.13045245
0.1205579
0.066088796
0.1057903
0.10818192
0.16557735
0.26787904
0.51185608
0.470027
0.23836571
0.22943218
0.33808124
0.061608478
0.12086385
0.22950423
0.1344195
0.38227293
0.12114049
0.37252712
0.11778676
0.1394884
0.26363552
0.37106177
0.23922911
0.4072758
0.33434424
0.26073393
0.33083719
0.40726694
0.48546353
0.075424597
0.15186603
0.16471711
0.083179183
0.1776647
0.3358317
0.11693941
0.15961091
0.14054629
0.34323791
0.38888043
0.64601189
0.54805684
0.55293971
0.50322419
0.62169713
0.64822817
0.40496746
0.67090112
0.54214239
0.34030223
0.51010573
0.25785014
0.43112454
0.51359051
0.53908211
0.57003301
0.58191895
0.54955786
0.52797115
0.56685549
0.45064062
0.53265589
0.35067031
0.36756271
0.4601742
0.51482105
0.52074385
0.5368641
0.5227437
0.4931291
0.60192811
0.53334975
0.53635794
0.43238702
0.41179943
0.29000089
0.3996779
0.16156952
0.31880832
0.37350753
0.34404126
0.39428991
0.49854621
0.48480096
0.45918673
0.46890548
0.22688814
0.32420844
0.43207365
0.31450248
0.48066363
0.52707756
0.53146523
0.53976184
0.58397043
0.53581232
0.57803893
0.54943478
0.53458464
0.42491743
0.53351361
0.640499
0.40247762
0.34612751
0.61683232
0.55013913
0.13379569
0.10855777
0.26996601
0.13174368
0.21965736
0.1446541
0.090037845
0.23570645
0.57057101
0.58066303
0.57968032
0.44805497
0.35628474
0.30297673
0.49728751
0.52327919
0.35154626
0.25296459
0.53171611
0.47999892
0.59151971
0.45974961
0.55742937
0.58086044
0.55724287
0.56767517
0.52825999
0.55628467
0.65670484
0.42290932
0.38948613
0.13516238
0.40182382
0.43343607
0.40125063
0.42057469
0.49161783
0.40275958
0.60885221
0.55786562
0.45833385
0.51292437
0.57236022
0.62718964
0.52970737
0.51925933
0.58990818
0.54746461
0.58469403
0.53048223
0.5707199
0.25102124
0.28076938
0.59059328
0.49428025
0.50894457
0.5036636
0.51053667
0.59751904
0.57265067
0.46015993
0.54893458
0.54417109
0.55906367
0.27943432
0.305621
0.57301176
""
""
0.53640079
0.29386595
0.28840703
0.44503149
0.52639663
0.48303953
0.14519827
0.14277828
0.34186101
0.41212431
0.41302872
0.52624363
0.33079296
0.42536646
0.43455222
0.42311242
0.3752206
0.47064528
0.55087066
0.49487776
0.51463962
0.45769453
0.55279511
0.52429116
0.49201617
0.43055159
0.45238292
0.37626728
0.58029079
0.52605814
0.57073069
0.36338273
0.39096057
0.44714186
0.2559517
0.15219301
0.088901073
0.16836518
0.19955264
0.23336837
0.16761629
0.098247476
0.15695848
0.05816986
0.12078288
0.17407803
0.11534593
0.2063254
0.14575696
0.11015124
0.080616042
0.27980307
0.206973
0.20551999
0.21099119
0.30517495
0.19021921
0.26783893
0.29284
0.22523798
0.17534363
0.22003773
0.53044736
0.35981354
0.44485798
0.1603681
0.17183302
0.38335875
0.43992883
0.37749732
0.36867288
0.4009999
0.49167487
0.55204296
0.40409568
0.57589227
0.4144766
0.25546342
0.28198853
0.39552486
0.26397163
0.19046003
0.32591522
0.50823218
0.52967072
0.54215223
0.50195313
0.55149049
0.46342552
0.49345049
0.51209325
0.5678432
0.57142049
0.24388835
0.51239902
0.49925309
0.55409962
0.52237684
0.59417522
0.48596919
0.4391098
0.43985093
0.3541033
0.36640751
0.50137836
0.30059311
0.45461598
0.46586862
0.50750756
0.41609985
0.514884
0.5446983
0.45650217
0.52679896
0.42390779
0.4865137
0.46450308
0.41506666
0.44395739
0.39281294
0.39817962
0.52153182
0.5379355
0.24554487
0.35447094
0.24192697
