staytract_other_male_p25
0.21331456
0.29515427
""
""
0.23839585
""
""
0.31062189
""
""
""
""
""
""
""
0.34870967
0.22359242
""
""
""
""
0.25293159
0.22925988
0.079896681
0.5592795
0.092802808
0.62029308
0.32035795
""
""
""
""
""
""
0.13824356
0.5949825
0.23819309
""
0.29708731
0.40731177
0.26028675
0.27404064
""
""
0.21125554
""
""
0.12463865
0.20455982
""
0.1570908
0.22795011
""
""
""
""
0.26972851
0.30201378
0.22346576
""
0.1264074
""
0.29576817
0.24056035
""
""
""
""
""
0.26036781
0.16192544
""
""
""
0.22649507
""
""
0.30700588
0.18698837
0.43566141
0.28016526
""
""
0.29059482
0.68324262
""
""
""
""
0.34378791
""
""
""
""
""
""
0.14440836
0.22447257
0.30341175
0.22051354
""
""
""
0.18286349
0.11537181
0.20558812
0.21059537
0.24019906
""
0.24599522
0.15873697
""
""
0.30241069
0.25737536
0.24955088
""
""
""
""
""
""
""
""
""
""
0.26544762
0.22617419
0.2893734
""
""
""
""
0.26079985
""
""
0.25084114
""
""
0.3271718
0.34127313
""
0.45233306
""
""
0.15292293
""
""
""
""
""
""
""
0.22333358
""
""
0.35537887
0.48775789
""
""
""
""
""
""
""
""
""
0.24528641
0.25646484
""
0.18911619
""
""
0.13326788
""
""
0.17005165
""
""
""
0.33760649
""
0.23661885
0.37247819
""
""
0.25767756
""
0.07798782
0.26419726
0.2269071
0.22146328
0.25852299
0.28417492
0.11438445
0.23344694
0.41675925
0.30174005
0.27359259
0.27987787
0.21995381
0.18041614
0.16834375
0.2917726
0.26293862
0.23157465
0.19810621
0.42059329
0.34170285
0.16869549
""
""
0.22451882
0.24492224
0.28281772
0.23102801
0.20582184
""
0.17347085
0.2180503
0.17532396
0.19702469
0.22079997
0.30591822
0.22947738
0.26454893
0.32347253
0.21094987
0.23621365
0.22744523
0.24857658
""
0.16497394
0.21412617
0.2003583
0.21462619
0.19171101
0.17884073
""
0.21901432
0.15728128
0.25630957
0.32203832
0.24033326
0.16076316
""
0.16817464
""
""
""
0.19029699
0.23920727
""
""
""
""
""
""
""
0.31210214
0.20149545
""
0.1915271
""
""
0.21094957
0.10526694
0.11876891
""
""
""
""
""
""
0.16525336
""
""
""
0.18071571
0.14759059
""
""
""
0.2450276
""
""
0.094307154
0.36930627
0.10845879
""
""
0.19860619
""
""
""
0.19894958
""
""
""
""
""
""
""
""
0.21616311
""
0.18918432
""
0.28425041
0.25708103
0.13653068
0.3035467
0.26985013
0.216414
0.20056564
0.30474848
0.25610271
0.2481415
0.362479
0.19297209
0.20770662
""
0.22393559
""
0.20462491
0.26067445
""
0.30392238
0.2742348
0.24810952
0.20443469
0.25326863
""
""
0.24143623
0.18604134
0.2185135
""
0.10383604
""
""
""
""
""
""
0.11753641
0.14163075
0.24594294
""
0.11108974
0.33228555
""
""
0.35475263
0.22325198
0.20053118
0.3305414
""
""
0.24232669
0.15749076
0.10899235
0.26838771
0.089619488
0.16090468
0.18981116
0.36050636
0.24667908
0.26565206
0.21536633
0.24007878
0.19679882
0.21330832
0.23210733
0.25596654
0.16099979
0.24437368
0.30645588
0.23541158
0.092240527
0.3771987
""
""
0.2140806
""
0.33820957
""
""
""
""
""
""
""
0.11594338
0.2687549
""
""
0.20873863
""
""
""
0.11481145
0.17095155
""
""
""
0.26193392
""
0.16196281
0.053816251
""
0.28446275
