married_hisp_pooled_p50
0.45747501
0.40104383
0.44842157
0.43252322
0.4315283
0.52258849
0.42775741
0.49430656
0.63938409
0.42366454
0.40689588
0.40590662
0.61536819
0.46245012
0.43562487
0.4249236
0.48260272
0.44134101
0.52458596
0.38571218
0.39257106
0.43075809
0.38380983
0.37531215
0.41566631
0.3829504
0.51671815
0.43983281
0.40654948
0.33825651
0.387898
0.44482017
0.39038506
0.42173043
0.32973996
0.41464481
0.41423994
0.49491081
0.17846814
0.081094563
0.37883276
0.42589819
0.31465286
""
0.28749558
0.46280542
0.40618879
0.41245258
0.45368493
0.39582148
0.43379378
0.4277949
0.42871493
0.70323402
0.51432008
0.41198027
0.44865581
0.23567244
0.54132348
0.44523257
0.44139469
0.45470223
0.50692433
0.51916456
0.34952983
0.49137637
""
0.48610681
0.43110222
0.44980213
0.46449369
0.37839276
0.45145953
0.41376224
0.35500124
0.50959122
0.3614836
0.41806215
0.58343649
0.38758305
0.33634901
0.50754708
0.31016406
0.39131784
0.41841981
0.44567171
0.43492049
0.43719849
0.42940408
0.44891134
0.44549352
0.50526524
0.55105937
0.41717845
0.39894831
0.51387674
0.48517945
0.43118343
0.39817259
0.41394502
0.38013637
0.39599809
0.39345333
0.39631477
0.43147546
0.39791518
0.40472123
0.41924739
0.42755601
0.42643231
0.46016526
0.47650132
0.39874128
0.57949215
0.44039282
0.46526116
0.41585615
0.32140487
0.36252874
0.49940097
0.44105205
0.4413304
0.36035141
0.40845841
0.45066434
0.39870507
0.39643371
0.3123219
0.36262649
0.26895243
0.4149425
0.53364283
0.43822357
0.46734187
0.43265158
0.43511525
0.43418294
0.40629625
0.34233901
0.42286891
0.39274931
0.42409754
0.71692502
0.31948748
0.40061757
0.36807147
0.48391861
0.34353772
0.52259785
0.43137714
0.47837165
0.44551903
0.36157817
0.34339294
0.44465578
0.40336874
0.36535108
0.39893967
0.45881227
0.45149869
""
0.55600095
0.44393152
0.37971464
0.44018987
0.41669777
0.37602007
0.37949291
0.46695396
0.41512299
0.38932639
0.37474525
0.38038224
0.39883226
0.43751153
0.433788
0.42470369
0.41458365
0.47003892
0.45257637
0.48869088
0.41307896
0.41040885
0.46451044
0.39300993
0.39200544
0.5360381
0.51564896
0.41310936
0.40222606
0.41026205
0.46592772
0.38417262
0.45588338
0.5123744
0.49450955
0.42056027
0.48273662
0.39724872
0.46343663
0.41039929
0.48523822
0.46773016
0.46196491
0.42321378
0.42572811
0.40645647
0.39889514
0.39223704
0.45537668
0.4130429
0.43435878
0.3823202
0.43467814
0.4135223
0.45274067
0.39639652
0.36849329
0.4665038
0.51643056
0.51792568
0.35026228
0.36293486
0.47083962
0.39671993
0.44243249
0.49379769
0.43220255
0.39846125
0.40323895
0.4006758
0.46177384
0.39481217
0.43177396
0.58724922
0.52030188
0.27919722
0.33093718
0.2903617
0.51395285
0.42502159
0.4908269
0.43558595
0.41656837
0.52408177
0.39473504
0.39264199
0.36947703
0.4524717
0.3906
0.36915198
0.39668864
0.40854242
0.55526245
0.43534544
0.37599963
0.41016322
0.34442422
0.44609931
0.38259763
0.40138447
0.35391369
0.36025646
0.36658728
0.37050253
0.31633893
0.3851715
0.36237553
0.32902589
0.35696316
0.37374559
0.38662884
0.48224193
0.42147759
0.33013201
0.37371975
0.38865
0.36865559
0.42071101
0.34396338
0.35832259
""
""
0.32914189
0.37227902
0.31092727
0.30786866
0.32985041
0.34719318
0.32440597
0.40358958
0.52187043
0.33366814
0.42896786
0.44596717
0.35149214
0.43128434
0.39868167
0.41057408
0.44730943
0.39777163
0.38839346
0.45608726
0.42089695
0.41106439
0.44649091
0.42660698
0.4426688
0.45285878
0.41003799
0.46501464
0.39402995
0.44330329
0.37366822
0.48410684
0.45761555
0.50947106
0.43456048
0.41656175
0.45939168
0.4689627
0.40501788
0.48709944
