kfr_top01_white_female_p10
0.0012564174
0.0033025481
-0.0020219597
-0.0031909167
0.0033770576
-0.0038844757
-0.0031397212
-0.00062747183
0.0075978939
-0.0017425005
-0.00076972123
0.0041724183
0.0039009438
-0.0013108915
0.0033911848
-0.0022450855
0.0038289013
-0.00012674218
0.0020664453
-0.004555522
0.004208541
-0.00045568033
0.0067423596
-0.0049556512
-0.0011132443
-7.4551674e-05
0.0063910652
0.00094877178
-0.0026307642
-0.0018481336
0.00040626925
-0.0053401263
0.0053459201
0.0065823318
0.0021829095
-0.0015957821
0.0039490899
-0.00050777954
0.00087050232
0.0041256878
0.0030049807
0.0019781596
0.007497231
0.00094479852
0.0027490966
0.010993465
0.0029900686
0.000838031
0.0026630014
0.0054834108
0.0013457147
0.0016878532
0.00020156433
0.0049640061
0.0038773618
0.0022764676
-0.0016609237
0.0018924408
0.0064878478
0.0068728151
0.00043457569
-0.0027969617
0.0008318827
0.00098886446
0.0029689556
0.001104505
-0.003167823
""
""
0.0048800185
0.013001309
""
-0.015030826
""
0.004257251
0.00079122547
0.029215639
0.0067807077
0.012365047
0.0080273515
-0.0014035559
""
""
0.0058491747
0.01307839
-0.011298442
""
-0.024044842
0.0097097699
0.0010891198
""
0.01604454
0.0013584853
-0.016111959
""
-0.011934303
-0.00066960132
-0.00023916156
-0.00077327533
0.00081144867
0.00287318
-0.022960292
0.0044643343
0.0040096948
0.0046710293
0.0053346958
0.0050902143
0.0016101435
0.0096581494
0.00436249
0.0027751212
-0.001244126
0.0047776937
0.0072941594
0.0062559014
-0.0034515786
-0.0073415749
-0.004727276
0.010561042
0.0057564885
0.00099042431
0.0049690795
-0.0030889669
0.014642304
-0.006462879
0.0097383838
0.0037131296
0.0062809871
0.00046318708
4.6291254e-05
0.016084017
0.0037798195
0.0075143641
0.0018332178
0.0028293903
-0.0011564702
0.005415516
-0.012856044
0.0034014864
-0.0072325664
-0.00067437207
0.0022965525
1.2052571e-05
-1.7604423e-05
-0.0098046046
-0.0058441884
0.0036637003
-0.0028405422
0.0086555937
0.035846528
0.0073129404
0.0023258091
-0.0029892987
-0.0018679828
0.00091640174
0.0043304898
0.0056026638
-0.0015840327
0.013277099
-0.00038601179
0.0017400709
0.01273361
0.0056248889
-0.0015143621
-0.013927228
-0.007977766
-0.00088971964
0.002295725
0.0032177879
-0.010530373
0.0026925015
0.0017358038
0.0057366332
-0.00070696668
-5.2303443e-05
-0.0043162839
0.0059002079
0.0036080317
0.002107119
