grad_asian_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058225039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17668675
""
""
0.39125797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16650736
""
""
0.16581881
""
""
0.16906324
""
""
0.15036781
""
""
""
""
0.17958812
""
""
""
0.17405622
""
0.19897012
""
""
0.11774311
""
""
0.21715803
0.068570644
""
0.20152171
0.15954919
""
0.18912348
0.093796402
""
0.15839304
0.11561082
0.15150198
0.066654921
""
0.10668299
0.095151097
0.17319044
""
""
""
""
0.089209937
0.12856551
0.1923259
0.0069670174
""
""
0.11068939
""
0.26169631
0.12536703
""
0.037953272
""
0.30903658
""
""
""
0.13148491
""
""
""
""
""
""
""
""
""
0.055771142
""
""
""
""
0.095754929
""
""
""
""
""
""
""
""
0.17065455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31526297
0.41362989
""
""
0.31975949
""
""
""
""
0.33007753
""
0.20908143
""
""
""
""
""
0.332876
""
""
""
""
""
""
""
""
0.13408791
""
""
""
""
""
""
""
""
""
""
""
""
0.12703398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29048151
""
""
""
""
0.23657061
""
0.25715858
""
0.1412912
0.2748211
""
""
""
""
""
0.21622704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12253927
""
0.39524963
""
""
""
""
""
""
""
""
""
""
0.26034498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34281144
""
""
""
""
""
""
0.3418358
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22056089
0.12127079
-0.0037957174
0.094081223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24772923
""
""
""
""
""
0.38366553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3003754
""
""
""
0.32095599
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
