jail_white_male_n
1835.0
4523.0
518.0
499.0
1729.0
72.0
450.0
3530.0
830.0
678.0
1173.0
240.0
517.0
385.0
454.0
1353.0
1645.0
225.0
195.0
1101.0
312.0
2702.0
1594.0
699.0
1809.0
2195.0
877.0
2991.0
548.0
883.0
789.0
73.0
174.0
432.0
2706.0
1599.0
14459.0
407.0
2765.0
1058.0
2393.0
2187.0
100.0
115.0
7478.0
389.0
829.0
2802.0
9055.0
454.0
4947.0
3961.0
99.0
343.0
573.0
539.0
1233.0
2185.0
5459.0
58.0
2038.0
1140.0
3743.0
1893.0
313.0
118.0
797.0
""
""
8254.0
30.0
""
38.0
""
2785.0
""
21.0
959.0
1132.0
337.0
313.0
""
""
1544.0
37.0
34.0
""
36.0
78.0
284.0
""
100.0
136.0
32.0
""
35.0
218.0
2649.0
2703.0
1076.0
676.0
193.0
223.0
72311.0
4825.0
1388.0
17667.0
3404.0
199.0
4856.0
2108.0
523.0
577.0
1295.0
5536.0
1309.0
285.0
107.0
801.0
221.0
623.0
666.0
915.0
273.0
622.0
700.0
2637.0
2126.0
1208.0
573.0
189.0
326.0
529.0
2983.0
618.0
401.0
2813.0
575.0
1444.0
603.0
1124.0
338.0
1522.0
280.0
473.0
1690.0
783.0
143.0
637.0
156.0
276.0
333.0
805.0
2356.0
491.0
422.0
1236.0
1350.0
237.0
252.0
273.0
326.0
740.0
331.0
356.0
305.0
837.0
733.0
1941.0
219.0
9767.0
732.0
447.0
3511.0
333.0
232.0
4165.0
432.0
518.0
374.0
1277.0
617.0
4873.0
2419.0
172.0
571.0
19676.0
22.0
980.0
5836.0
887.0
322.0
20370.0
835.0
5604.0
12308.0
713.0
3508.0
1078.0
520.0
14001.0
2353.0
1198.0
851.0
84559.0
2410.0
5367.0
530.0
2257.0
4028.0
241.0
141.0
5441.0
3184.0
3243.0
46318.0
8998.0
423.0
29238.0
27262.0
1155.0
31582.0
47176.0
4792.0
11340.0
6489.0
9994.0
7189.0
24656.0
5207.0
5890.0
69.0
1402.0
8989.0
11933.0
11079.0
2294.0
1922.0
175.0
6440.0
1712.0
17184.0
3514.0
1918.0
10618.0
373.0
19141.0
233.0
141.0
167.0
8001.0
2188.0
523.0
38.0
249.0
108.0
23.0
87.0
143.0
979.0
9298.0
""
7607.0
366.0
975.0
19003.0
1567.0
1549.0
136.0
83.0
361.0
""
176.0
25.0
20733.0
48.0
295.0
200.0
1486.0
9337.0
348.0
163.0
801.0
4674.0
""
718.0
746.0
