stayhome_pooled_male_n
17342.0
7684.0
1511.0
23848.0
15555.0
2485.0
32451.0
2505.0
1763.0
11716.0
13027.0
47799.0
1679.0
4557.0
12458.0
1233.0
1011.0
11692.0
1467.0
2375.0
18500.0
21876.0
10875.0
6548.0
41852.0
1761.0
6860.0
18001.0
45262.0
3417.0
4596.0
7803.0
36628.0
23149.0
3803.0
17634.0
3757.0
5150.0
1117.0
1297.0
19113.0
3569.0
1689.0
626.0
2366.0
2987.0
49147.0
10067.0
28075.0
6754.0
12888.0
19199.0
9159.0
596.0
999.0
19018.0
2516.0
702.0
707.0
5702.0
3168.0
22980.0
1211.0
3048.0
3723.0
3383.0
866.0
1676.0
2551.0
3307.0
2686.0
3984.0
4477.0
7167.0
3201.0
1448.0
6425.0
4026.0
1828.0
42710.0
4400.0
5945.0
3004.0
6668.0
44356.0
5021.0
5183.0
9696.0
18551.0
9321.0
7318.0
2824.0
3386.0
16999.0
3072.0
1200.0
6542.0
13663.0
76467.0
20372.0
23932.0
122432.0
48884.0
21997.0
22461.0
63790.0
19622.0
45594.0
4575.0
12274.0
9323.0
8441.0
25616.0
1953.0
22227.0
30036.0
19937.0
1209.0
1001.0
1218.0
7784.0
3433.0
3136.0
4611.0
2988.0
14804.0
14087.0
2914.0
2421.0
2399.0
122912.0
4973.0
6584.0
2792.0
9273.0
4795.0
16985.0
11603.0
1778.0
4341.0
13323.0
7460.0
1171.0
2031.0
6163.0
1519.0
8462.0
5361.0
3347.0
3164.0
4400.0
34654.0
8334.0
1782.0
25801.0
20390.0
2208.0
14162.0
2417.0
4941.0
526.0
1855.0
11208.0
84301.0
1438.0
156989.0
4653.0
4789.0
1956.0
13297.0
178109.0
17974.0
5446.0
22832.0
5131.0
2326.0
19987.0
51706.0
6170.0
3383.0
3818.0
4341.0
47548.0
4781.0
4246.0
73657.0
1663.0
5936.0
18047.0
1195.0
2859.0
8484.0
39988.0
1901.0
2803.0
6608.0
11113.0
11940.0
33984.0
4499.0
26965.0
16208.0
5497.0
7921.0
15232.0
23636.0
55612.0
6327.0
9463.0
12649.0
9041.0
14908.0
1932.0
1948.0
28944.0
27616.0
18472.0
91979.0
7085.0
7513.0
4501.0
6381.0
7956.0
4376.0
58657.0
13664.0
9706.0
14306.0
82033.0
29712.0
24470.0
14123.0
1291.0
7228.0
1102.0
3801.0
1396.0
9946.0
760.0
3584.0
10233.0
5523.0
6411.0
14770.0
4498.0
4317.0
8876.0
38339.0
5210.0
10947.0
79094.0
12625.0
7518.0
1688.0
8901.0
5188.0
3611.0
33303.0
6668.0
26951.0
8332.0
23064.0
41848.0
39597.0
28024.0
315366.0
39732.0
174147.0
183145.0
21551.0
15162.0
5134.0
854.0
9029.0
858.0
2312.0
23014.0
9857.0
2850.0
7793.0
48774.0
225.0
154.0
140911.0
42446.0
3879.0
21624.0
106279.0
5308.0
1993.0
1579.0
1056.0
2596.0
3790.0
2526.0
3295.0
1452.0
7022.0
5151.0
11939.0
107972.0
2083.0
5944.0
10389.0
3282.0
3578.0
3217.0
4902.0
9582.0
1453.0
7784.0
10226.0
5986.0
8896.0
23543.0
13034.0
2840.0
16867.0
12615.0
9052.0
5360.0
21766.0
7326.0
3644.0
4013.0
8044.0
13974.0
5666.0
5411.0
16600.0
3204.0
21817.0
24561.0
63523.0
5668.0
265494.0
25594.0
4320.0
5193.0
91894.0
1474.0
3184.0
10490.0
15488.0
5969.0
1804.0
3013.0
2499.0
1784.0
2086.0
5501.0
3995.0
5021.0
1075.0
5721.0
8526.0
1180.0
6372.0
2170.0
3520.0
6108.0
839.0
11863.0
96.0
523.0
2372.0
1965.0
925.0
567.0
431.0
1236.0
1179.0
4810.0
89.0
231.0
93.0
660.0
300.0
308.0
3285.0
529.0
45.0
29.0
113.0
289.0
""
208.0
172.0
281.0
491.0
1197.0
697.0
1023.0
1630.0
685.0
8567.0
1851.0
827.0
680.0
73.0
289.0
2137.0
4200.0
1157.0
1249.0
4939.0
8075.0
662.0
1691.0
112.0
5455.0
3565.0
571.0
358.0
229.0
454.0
2038.0
1215.0
917.0
617.0
311.0
210.0
1001.0
99.0
4011.0
2514.0
3058.0
2929.0
2907.0
2479.0
2545.0
4590.0
23211.0
1628.0
1695.0
2396.0
7297.0
89.0
55.0
24.0
69.0
3082.0
4954.0
811.0
371.0
2678.0
3033.0
1802.0
1157.0
3657.0
8368.0
964.0
12314.0
1820.0
2147.0
35367.0
1793.0
685.0
63.0
270.0
542.0
1864.0
27393.0
149.0
147.0
7158.0
767.0
375.0
332.0
269.0
476.0
705.0
401.0
154.0
854.0
2111.0
2190.0
505.0
2687.0
68.0
1062.0
18605.0
87802.0
921.0
31.0
1810.0
2225.0
3632.0
1880.0
449.0
235.0
952.0
448.0
519.0
3082.0
1097.0
869.0
6647.0
12868.0
22052.0
3553.0
2264.0
2376.0
2207.0
6285.0
4987.0
68834.0
6368.0
3558.0
1334.0
771.0
11173.0
2817.0
16131.0
4592.0
9931.0
2075.0
4442.0
10358.0
4592.0
12705.0
2863.0
33428.0
1700.0
967.0
3789.0
36113.0
3124.0
266.0
1771.0
45.0
4963.0
164.0
3731.0
11537.0
3544.0
1241.0
9924.0
2346.0
281.0
212.0
""
2270.0
2197.0
649.0
403.0
1344.0
680.0
704.0
1244.0
6063.0
1462.0
640.0
42504.0
1671.0
67375.0
1476.0
2274.0
28.0
12508.0
1439.0
613.0
453.0
730.0
598.0
7864.0
32612.0
20819.0
6132.0
13408.0
160857.0
17609.0
5531.0
2743.0
4957.0
791.0
170.0
1152.0
2026.0
1885.0
2188.0
851.0
1162.0
8099.0
316.0
408.0
6226.0
967.0
187.0
874.0
2071.0
1820.0
9910.0
2971.0
14272.0
71091.0
118575.0
6154.0
14056.0
10231.0
7593.0
7246.0
2031.0
281.0
3434.0
1971.0
2399.0
41981.0
2051.0
5698.0
6771.0
2636.0
44.0
13726.0
143.0
""
98.0
156.0
101.0
456.0
1237.0
441.0
533.0
354.0
106.0
47.0
3924.0
780.0
665.0
4144.0
516.0
1643.0
647.0
1364.0
1697.0
549.0
""
165.0
6312.0
35.0
376.0
2996.0
2822.0
2137.0
285.0
614.0
4165.0
4925.0
2227.0
563.0
3621.0
34.0
23767.0
1116.0
3625.0
1395.0
5150.0
359.0
175.0
1368.0
27118.0
451.0
108838.0
1179.0
33802.0
7611.0
358.0
6270.0
9283.0
1091.0
4168.0
2434.0
4978.0
2102.0
19835.0
2707.0
221.0
6105.0
1962.0
386.0
1070.0
33.0
20119.0
69782.0
8243.0
14086.0
403.0
281.0
1309.0
1637.0
745.0
3998.0
4969.0
205.0
317.0
8306.0
3801.0
9584.0
1425.0
5843.0
28468.0
26195.0
50037.0
13488.0
90022.0
79684.0
2145.0
805.0
486.0
16724.0
19126.0
142035.0
51773.0
58.0
740.0
92701.0
11102.0
21218.0
488087.0
3267.0
1997.0
3212.0
3699.0
21836.0
2752.0
8135.0
65033.0
2300.0
34255.0
2367.0
9292.0
13373.0
1818.0
264.0
6006.0
48.0
188.0
299.0
6028.0
3179.0
125631.0
