hs_black_male_n
139.0
28.0
75.0
216.0
38.0
""
""
""
81.0
1404.0
""
34.0
66.0
218.0
207.0
69.0
219.0
108.0
""
118.0
64.0
36.0
51.0
322.0
""
56.0
113.0
199.0
129.0
150.0
38.0
136.0
119.0
44.0
""
22.0
""
""
""
136.0
134.0
861.0
74.0
45.0
""
300.0
20.0
181.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
119.0
""
44.0
""
""
""
""
146.0
""
""
112.0
22.0
""
""
""
""
2541.0
""
""
26.0
68.0
34.0
""
1325.0
""
""
""
83.0
""
1427.0
""
""
""
""
""
""
""
""
""
25.0
""
45.0
""
36.0
""
207.0
582.0
""
308.0
""
22.0
""
""
22.0
""
812.0
""
""
30.0
""
""
""
""
""
""
48.0
""
""
87.0
""
22.0
""
""
""
203.0
518.0
138.0
""
""
""
""
31.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
28.0
28.0
""
""
""
67.0
""
230.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
26.0
""
""
27.0
""
""
""
""
""
96.0
""
""
""
934.0
41.0
70.0
""
""
30.0
""
""
20.0
""
""
""
""
""
""
""
""
595.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
267.0
""
""
""
""
""
""
""
57.0
""
""
""
962.0
""
91.0
""
117.0
""
""
175.0
""
37.0
""
""
""
220.0
""
""
""
""
""
37.0
343.0
636.0
""
115.0
41.0
""
41.0
""
""
""
""
""
""
""
120.0
24.0
""
83.0
33.0
40.0
""
50.0
""
82.0
450.0
""
57.0
""
""
3611.0
""
""
""
""
""
""
""
""
""
""
""
51.0
""
65.0
""
149.0
""
""
26.0
205.0
""
51.0
330.0
53.0
205.0
62.0
77.0
162.0
338.0
75.0
898.0
94.0
113.0
123.0
132.0
117.0
218.0
139.0
213.0
82.0
95.0
414.0
165.0
511.0
174.0
105.0
220.0
61.0
115.0
122.0
116.0
113.0
272.0
27.0
168.0
130.0
80.0
41.0
498.0
59.0
1148.0
56.0
397.0
423.0
86.0
242.0
272.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
36.0
""
""
31.0
25.0
""
""
28.0
""
""
""
""
""
""
""
""
""
1019.0
""
""
22.0
44.0
124.0
""
22.0
82.0
23.0
""
""
""
""
475.0
""
90.0
""
""
100.0
25.0
27.0
""
""
""
""
""
""
255.0
""
80.0
""
""
""
""
""
23.0
""
257.0
""
""
76.0
""
""
232.0
""
""
31.0
""
""
""
""
""
""
""
43.0
175.0
""
""
""
3323.0
""
""
30.0
88.0
83.0
""
""
""
""
""
46.0
""
""
""
63.0
54.0
53.0
""
93.0
""
""
""
""
""
""
""
34.0
""
""
472.0
829.0
""
""
""
154.0
158.0
128.0
""
""
""
""
""
""
22.0
""
""
""
""
""
52.0
""
24.0
57.0
""
""
""
""
""
245.0
""
""
""
""
""
""
157.0
""
""
""
""
""
""
3400.0
""
""
""
245.0
""
""
""
""
""
""
62.0
""
98.0
260.0
""
29.0
""
""
""
""
""
795.0
""
22.0
""
""
362.0
""
""
""
""
""
""
55.0
212.0
27.0
54.0
20.0
""
""
""
""
22.0
4507.0
146.0
""
""
21.0
""
37.0
""
28.0
""
""
24.0
40.0
""
""
79.0
""
""
""
""
50.0
""
624.0
""
""
36.0
""
""
72.0
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
55.0
24.0
""
""
""
""
164.0
""
""
290.0
""
""
""
""
""
45.0
""
""
""
89.0
22.0
""
""
""
101.0
""
28.0
""
98.0
62.0
24.0
""
125.0
""
""
66.0
""
35.0
""
""
""
31.0
92.0
""
""
23.0
""
""
""
""
""
""
28.0
24.0
""
86.0
""
20.0
""
""
""
""
""
""
44.0
""
294.0
""
""
""
""
""
""
""
1530.0
81.0
""
""
""
38.0
45.0
603.0
""
""
30.0
""
""
""
""
42.0
47.0
27.0
""
36.0
""
52.0
""
108.0
""
""
131.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
56.0
""
30.0
42.0
23.0
123.0
""
""
41.0
""
""
64.0
""
24.0
64.0
51.0
""
40.0
23.0
517.0
""
""
57.0
24.0
""
63.0
""
768.0
40.0
""
24.0
28.0
""
""
21.0
25.0
""
""
49.0
103.0
73.0
599.0
78.0
""
85.0
53.0
""
20.0
""
""
""
89.0
45.0
33.0
""
""
86.0
""
""
24.0
23.0
27.0
""
25.0
33.0
""
""
132.0
""
48.0
120.0
544.0
""
""
""
34.0
""
""
""
""
""
""
49.0
130.0
167.0
38.0
38.0
""
""
""
34.0
""
""
105.0
232.0
""
""
59.0
593.0
""
""
158.0
38.0
""
""
34.0
48.0
""
536.0
""
72.0
""
152.0
39.0
""
56.0
631.0
848.0
""
232.0
""
472.0
""
870.0
173.0
""
34.0
262.0
773.0
""
20.0
38.0
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
""
575.0
52.0
""
""
""
""
""
""
""
""
411.0
""
""
""
91.0
69.0
""
75.0
""
""
""
""
""
""
35.0
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
115.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
1745.0
""
""
""
""
""
""
""
""
""
""
147.0
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
