coll_white_pooled_n
2983.0
1514.0
1509.0
4244.0
1589.0
1122.0
1843.0
11637.0
2067.0
3476.0
20983.0
4643.0
3295.0
639.0
3133.0
1829.0
1293.0
9147.0
2826.0
9145.0
3653.0
5869.0
12388.0
11892.0
6439.0
38190.0
8986.0
29690.0
38998.0
4714.0
3362.0
1331.0
225.0
3265.0
439.0
1012.0
6767.0
3341.0
1253.0
2766.0
11020.0
61.0
32.0
30403.0
10950.0
1297.0
5106.0
22744.0
1600.0
1021.0
694.0
489.0
1027.0
2117.0
1334.0
1697.0
837.0
2988.0
2055.0
4915.0
31339.0
1070.0
2760.0
4134.0
1475.0
1331.0
1363.0
1809.0
3556.0
543.0
2348.0
3266.0
2270.0
3333.0
8558.0
4365.0
1303.0
7645.0
5798.0
3927.0
2875.0
7863.0
2920.0
1300.0
1681.0
2670.0
4445.0
2134.0
1928.0
4736.0
1166.0
7196.0
6617.0
16460.0
1741.0
46013.0
7247.0
1150.0
1647.0
21193.0
494.0
1269.0
3411.0
4769.0
2091.0
560.0
1064.0
804.0
581.0
711.0
1733.0
1179.0
1444.0
316.0
2433.0
2962.0
470.0
2039.0
799.0
977.0
1979.0
462.0
4606.0
39.0
213.0
917.0
833.0
442.0
244.0
198.0
574.0
455.0
1779.0
43.0
139.0
53.0
253.0
144.0
90.0
1164.0
222.0
30.0
""
54.0
155.0
""
70.0
68.0
120.0
221.0
469.0
299.0
428.0
645.0
295.0
2835.0
766.0
439.0
289.0
30.0
124.0
830.0
2083.0
573.0
742.0
1975.0
2891.0
308.0
679.0
62.0
2953.0
2117.0
275.0
209.0
108.0
196.0
884.0
498.0
395.0
262.0
129.0
109.0
303.0
46.0
2166.0
1330.0
1255.0
1532.0
1194.0
1181.0
1070.0
1840.0
6771.0
696.0
715.0
1007.0
2165.0
""
43.0
""
21.0
941.0
1260.0
220.0
142.0
1022.0
1153.0
666.0
489.0
1248.0
2823.0
405.0
3857.0
754.0
937.0
9946.0
607.0
262.0
30.0
120.0
212.0
629.0
6080.0
57.0
68.0
1348.0
158.0
150.0
135.0
78.0
215.0
313.0
142.0
80.0
318.0
841.0
753.0
135.0
682.0
22.0
316.0
4412.0
18527.0
379.0
""
467.0
697.0
1156.0
604.0
169.0
114.0
369.0
218.0
221.0
878.0
478.0
409.0
1747.0
3491.0
5669.0
1170.0
771.0
848.0
700.0
1898.0
1295.0
16597.0
2294.0
1237.0
645.0
374.0
3157.0
926.0
4976.0
1555.0
3295.0
792.0
1329.0
3029.0
1032.0
3383.0
833.0
9102.0
507.0
361.0
1294.0
2152.0
554.0
45.0
194.0
""
738.0
20.0
627.0
2135.0
617.0
201.0
2142.0
656.0
90.0
57.0
""
326.0
496.0
204.0
132.0
339.0
229.0
217.0
271.0
1093.0
283.0
106.0
6902.0
360.0
7360.0
153.0
466.0
""
2030.0
192.0
57.0
34.0
""
28.0
105.0
905.0
2152.0
1063.0
2274.0
20774.0
3241.0
1059.0
635.0
831.0
162.0
47.0
139.0
120.0
""
396.0
201.0
252.0
1721.0
72.0
122.0
1472.0
257.0
38.0
193.0
530.0
504.0
2006.0
757.0
2296.0
13275.0
19279.0
1665.0
3131.0
2271.0
1764.0
1632.0
516.0
100.0
1161.0
639.0
817.0
10415.0
780.0
1645.0
1689.0
854.0
""
2956.0
35.0
""
""
20.0
""
97.0
340.0
97.0
137.0
""
""
""
861.0
253.0
182.0
1200.0
155.0
479.0
220.0
414.0
489.0
213.0
""
49.0
1884.0
21.0
121.0
916.0
774.0
641.0
84.0
198.0
1229.0
1375.0
680.0
189.0
1076.0
20.0
2164.0
96.0
251.0
113.0
719.0
62.0
52.0
288.0
3718.0
62.0
20390.0
250.0
5402.0
1913.0
107.0
1213.0
2057.0
252.0
538.0
309.0
1330.0
559.0
4722.0
706.0
76.0
1712.0
710.0
103.0
438.0
27.0
5985.0
18431.0
2824.0
4031.0
129.0
101.0
375.0
541.0
265.0
1233.0
1416.0
72.0
87.0
2020.0
984.0
2320.0
375.0
1509.0
4424.0
3678.0
5978.0
2816.0
14908.0
9427.0
582.0
186.0
128.0
3495.0
3960.0
17764.0
8916.0
""
172.0
12363.0
857.0
3550.0
49684.0
1011.0
657.0
690.0
841.0
5802.0
777.0
2238.0
15146.0
592.0
8593.0
678.0
1815.0
3115.0
586.0
86.0
1418.0
24.0
96.0
125.0
1406.0
868.0
27749.0
