kfr_26_black_female_p75
0.44713253
0.53182393
0.56639582
0.47001591
0.47026351
0.53887701
0.48152417
0.52203393
0.5007745
0.4624221
0.43755087
0.48328704
""
0.50338483
0.46099436
""
""
0.42770219
""
0.47487348
0.46947077
0.48417148
0.46713385
0.4944995
0.49421394
0.51484573
0.48928395
0.50639337
0.50400662
0.46623683
0.55429727
0.50297838
0.51586926
0.50196385
0.49185109
0.46802416
0.44213486
0.43696463
0.49568179
0.4298183
0.46312401
0.47877863
0.39784455
0.58331722
0.45230895
0.44839433
0.46696088
0.43020633
0.46925402
0.46587682
0.47355518
0.46544847
0.45225522
0.52057922
0.4174476
0.45716473
0.44072381
0.49527812
0.47883686
0.46667373
0.47561786
0.4746052
0.41127893
0.46761939
0.45228541
0.46411812
""
0.55375087
0.40266123
0.50196475
0.43984753
0.43830565
0.43284148
0.46542957
0.448163
0.55854809
0.429344
0.41788065
0.49119711
0.45982701
0.44029725
0.47488785
0.49553463
0.43244189
0.47097006
0.4577468
0.46304753
0.47041532
0.48242649
0.43272027
0.48687997
0.3365469
0.54078543
0.46241632
0.14367089
""
0.42604253
0.46001875
0.49451879
0.4732005
0.46311125
0.48998591
0.46981692
0.50090986
0.49252462
0.48812392
0.46325687
0.48609346
0.44846621
0.44672281
0.4687593
0.47542262
0.49350268
0.46924481
0.48570517
0.47551107
0.46023157
0.49772006
0.43548563
0.43943328
0.46553987
0.43006614
0.42769703
0.48270014
0.44626844
0.45112011
0.45843968
0.44145504
0.45562848
0.45929429
0.46934769
0.4457882
0.44896591
0.43641591
0.4875944
0.43687865
0.4353421
0.46866497
0.45162162
0.46979588
0.47606623
0.47474393
0.44275257
0.44803774
0.43621495
0.46254802
0.45855904
0.47511214
0.45269886
0.45489466
0.53874201
0.48794654
0.46739158
0.42738417
0.4887006
0.45639899
0.45877829
0.4742732
0.51101315
0.45635462
0.42009231
0.60081732
0.51412243
0.50992405
0.51042557
0.54320109
0.51296055
0.76759785
""
0.43158612
0.43861893
0.45464343
0.46690407
0.4352828
0.50851578
""
0.44261903
0.43111283
0.55823547
""
0.42699093
0.36765778
0.45169306
0.45095125
0.46326882
0.47700524
0.44962028
0.58214998
0.44068772
0.41773787
0.48694128
0.50207305
0.4661054
0.79274404
0.41483319
0.45280725
0.4638609
0.42688057
0.4112967
0.46425447
0.45118478
0.47180066
0.46729404
0.43388075
0.42689264
0.43878552
0.46821707
0.51355767
0.47364259
0.46258503
0.47135794
0.44894201
""
0.66051668
0.4457047
0.45529574
0.41685024
0.45301411
0.46158439
0.43426886
0.38902351
0.42835897
0.44615096
0.53741318
0.47878596
0.45996684
0.48936778
0.45401716
0.48104835
0.43947768
0.44902265
0.52344996
""
0.48572558
""
0.47952962
""
0.45634437
""
0.51789629
0.42217764
0.47156462
0.51833177
0.51796722
0.45982477
0.58516222
0.51959676
0.4638029
0.40845913
0.47325248
0.4642196
0.46787384
0.57876766
""
0.48223203
0.45397684
0.63665468
0.51345009
0.51647455
0.47394493
0.54717445
0.53322774
0.48949176
0.49308175
0.4911828
0.50101906
0.52153879
0.51205343
0.4972744
0.50412935
0.51006395
0.4779889
0.51651317
0.59132755
""
""
0.46091723
0.45747736
""
0.55803162
0.5178175
""
""
0.53158468
0.53601003
0.54987013
0.48480126
0.51536846
0.47117415
""
""
""
""
0.48923352
""
""
""
0.47387922
0.55626041
0.41542086
0.50426757
""
0.51260084
0.52751243
0.53116763
0.71256655
""
0.47353569
0.45241392
""
0.50744361
0.47293627
0.42410699
0.63133341
0.50649178
0.45426577
""
0.50684553
0.58849376
0.47620231
0.39573619
0.50614119
0.60845244
0.55741078
0.53554428
0.51937687
0.45111865
0.39759237
0.44088763
0.45727634
0.4583196
0.45311135
0.44317511
0.47578537
0.46836644
0.45422161
0.4339503
0.52675974
0.59652436
0.46210873
0.45684597
0.46512762
0.48557669
0.42956865
0.42337507
""
""
""
0.82043934
0.39329752
0.40208322
0.45994741
0.45143217
0.37969685
0.50116539
0.44418916
0.41545251
0.43999434
0.45028511
0.43331864
0.47868913
""
0.48535749
""
""
0.31507304
0.49567601
0.54012144
""
""
""
""
""
""
""
""
""
""
""
0.49882254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54088682
""
""
""
""
""
""
0.5342555
""
""
0.45727181
0.54181123
""
""
""
0.38779709
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66582757
""
""
""
""
""
0.66085064
0.46043763
0.50687778
""
""
""
0.52741438
""
""
""
""
""
0.43506256
""
""
0.56007308
""
""
""
0.62171996
0.52162689
""
0.4616079
""
""
0.46414766
""
""
""
""
""
""
0.50976157
""
""
0.56760836
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53579158
0.49692741
""
""
0.48537669
0.45988429
0.33629176
""
""
""
""
""
""
0.47721744
""
""
0.49032706
0.47183722
0.43357089
0.62761575
0.58465612
0.55852455
0.42010668
0.43462637
0.51469654
0.49072757
0.46834594
0.44245797
""
""
0.49437886
0.53147596
0.50215018
0.51579148
0.45322463
""
0.44023052
0.44502524
0.49450582
0.50987202
0.42587045
0.48344994
0.43603438
""
0.55842751
0.46947941
0.50950044
""
0.51963365
""
0.59128636
""
0.41239095
0.45096835
0.53651363
0.45409206
0.46267983
0.43733963
""
0.56662118
""
0.50993407
0.58884764
""
""
0.54982561
""
""
0.39488751
0.43907925
0.51382142
0.48971593
0.49243149
0.75595337
0.50748378
0.50087869
0.54749554
""
0.50240052
0.45685011
""
""
""
""
0.40970284
0.50640982
0.47326279
0.45851323
0.48296046
0.48400921
0.46291852
0.4472194
0.45092097
0.46090204
""
""
""
0.51978868
""
0.50997734
0.31668487
0.59506893
0.52140707
0.45574623
""
0.51328284
""
""
0.42184812
0.58955652
0.48907921
0.4743081
0.48016465
0.49582171
0.49216047
0.49641186
0.44315237
0.47622401
0.4890573
0.4584305
0.50757635
0.39231515
0.54093271
0.43851244
0.57918239
0.42233175
0.47141671
0.50370651
0.48619229
0.49425718
0.50277507
""
0.53857511
""
""
""
""
""
""
""
""
""
""
""
""
0.48213574
""
""
0.63559926
""
""
""
""
""
""
""
""
0.54230267
""
""
""
""
""
""
""
""
0.55641139
""
""
0.33244863
""
0.54744804
""
0.50248504
""
0.39544234
""
""
""
0.5508818
""
0.50705707
""
0.49194273
0.55874872
""
0.48237726
0.45213091
""
0.59926659
0.41217577
""
""
0.52212632
""
""
0.5497793
""
""
""
""
0.61414605
0.51717192
0.56256694
0.49316975
""
""
""
""
""
""
0.51031661
""
""
0.61972493
0.53276014
0.63452435
""
0.34095243
0.46583271
0.46440855
0.4771359
0.42755798
0.48897329
0.49620524
""
""
""
0.46941686
0.47608718
0.48262477
0.49183977
""
""
0.49528751
0.45781845
0.48288238
0.46845356
""
0.5804531
0.59937203
0.60441691
0.44722888
""
0.54022551
0.45764172
""
0.42552119
""
0.50805426
0.448571
""
""
0.62141377
""
""
""
0.50953484
0.59752262
0.48747265
