two_par_white_pooled_mean
0.83338505
0.81898314
0.82903349
0.81171298
0.83354408
0.72240305
0.76634067
0.79713339
0.7800281
0.79626077
0.81045133
0.8231408
0.85342377
0.78925741
0.82739502
0.82973373
0.81845832
0.81262267
0.79525882
0.77770108
0.78946412
0.79973435
0.80084908
0.81888849
0.78958684
0.82395458
0.79679954
0.79356235
0.82648069
0.84633088
0.7879864
0.77224511
0.78226024
0.80387503
0.796386
0.81773883
0.8209883
0.81703812
0.81410801
0.80687225
0.81959659
0.82072872
0.81527978
0.768601
0.82143742
0.82332063
0.82317996
0.78343785
0.79797494
0.86725128
0.81108886
0.82387525
0.80055612
0.86472404
0.7976383
0.80103058
0.72966033
0.8095488
0.86045146
0.80208874
0.78142947
0.77918768
0.82200158
0.80252385
0.8537057
0.87246072
0.80262464
0.91657948
0.86034554
0.809412
0.70443845
0.88882124
0.87162048
0.72330576
0.85338563
0.74542385
0.89902174
0.84304643
0.83999366
0.82797921
0.84287643
0.9773013
""
0.8484323
0.77230436
0.84345144
0.76527429
0.86403656
0.82758993
0.84477109
0.72709924
0.82749951
0.86410195
0.8904711
""
0.72886223
0.83531171
0.82044518
0.79890215
0.78439802
0.85854012
0.89139187
0.71856326
0.78479636
0.71775848
0.82302755
0.77134496
0.75172859
0.78795975
0.78289872
0.79080749
0.78656137
0.84913743
0.80022311
0.80826378
0.8439725
0.84289169
0.84947926
0.78214782
0.79827338
0.8228811
0.83515
0.8038317
0.85974371
0.8626799
0.80441672
0.80208105
0.7981289
0.77539867
0.771061
0.82357246
0.8110618
0.82420456
0.82254148
0.81275159
0.82787627
0.77030641
0.82348621
0.80717117
0.81180531
0.79930115
0.80799222
0.83437663
0.8442744
0.8038252
0.80571347
0.78947759
0.8478418
0.803146
0.80477369
0.79396141
0.78833038
0.8020969
0.81519032
0.8615216
0.77991658
0.79646814
0.76914668
0.80842948
0.81915587
0.77715057
0.84722114
0.81806725
0.82844418
0.78292561
0.85597974
0.77305424
0.79714596
0.80056316
0.81778353
0.79090869
0.8193745
0.78321111
0.80308151
0.8372432
0.85790825
0.77846217
0.81768119
0.80604589
0.85223603
0.84154725
0.80321693
0.79155809
0.84063685
0.76034045
0.77090704
0.78828943
0.85147786
0.82324862
0.76910222
0.81951994
0.82773888
0.80975747
0.77395856
0.83919817
0.77258062
0.79484546
0.76666337
0.81384474
0.79800552
0.78325754
0.80750519
0.75793588
0.81271327
0.77566242
0.79520249
0.77759224
0.82831609
0.74074972
0.78504688
0.83021206
0.83496881
0.77584469
0.78376687
0.7955541
0.789262
0.81603605
0.81807548
0.78143471
0.7481879
0.83224744
0.78049213
0.78255898
0.73667115
0.78461903
0.7984997
0.80029762
0.79838139
0.79980993
0.75655609
0.7755779
0.89292353
0.80016994
0.79042804
0.7743485
0.78160322
0.78011036
0.76721776
0.77046263
0.78391844
0.76404673
0.81485617
0.77571696
0.75633448
0.75823289
0.82727671
0.80744356
0.85669702
0.87625331
0.8329289
0.80133533
0.82886738
0.83679634
0.78569949
0.77993971
0.91037917
0.81266534
0.75623715
0.85716331
0.82596773
0.71358395
0.98771429
0.87638032
0.81801301
0.87424648
0.82755661
0.80475909
0.80208266
0.82068211
0.84222633
0.81269795
""
0.79377061
0.8389014
0.80868518
0.84913033
0.83649522
0.77869159
0.79822272
0.82920521
0.78577894
0.84303069
0.82937902
0.79333931
""
0.82309705
0.80537713
0.82632011
0.82491124
0.83330482
0.86352026
0.82712579
0.8706286
0.74747396
0.78877717
0.78138852
0.89303672
0.83690882
0.83812815
0.86001337
0.85515004
