wgflx_rk_pooled_male_mean_se
0.021549454
0.015572698
0.033044979
0.04839351
0.021113716
""
0.039167494
0.016833911
0.028309146
0.039716706
0.027741209
0.04208171
0.032235708
0.058591813
0.046493053
0.023443583
0.025911883
0.067571908
""
0.025464823
0.059057012
0.017976627
0.01955552
0.03402967
0.020894751
0.022354249
0.030228673
0.018200075
0.037745975
0.034485433
0.033745032
0.048944343
0.052561156
0.037550509
0.013126609
0.02168359
0.0075689312
0.031607915
0.020840744
0.030627877
0.017980941
0.021521779
0.05935036
0.036173027
0.011356524
0.037515704
0.029332982
0.017111231
0.0094025889
0.036853198
0.011993427
0.015937729
""
0.038189117
0.026182435
0.037736833
0.02548755
0.023904795
0.014375297
""
0.021
0.026150905
0.014285889
0.025531936
0.050867975
""
0.038534466
""
""
0.010230444
0.031632684
""
""
0.083180152
0.016212361
""
""
0.028740145
0.023640748
0.042992435
0.047546107
0.034361772
""
0.021031102
0.039227441
0.043333068
0.039547525
""
0.08406084
0.040600311
""
""
""
""
""
0.054111477
0.027936107
0.015296319
0.017278841
0.030975182
0.030748308
0.056015879
0.046719193
0.0034875963
0.01518647
0.021932818
0.0067180907
0.016213713
0.027897917
0.015272644
0.015594199
0.033281595
0.032770742
0.027488191
0.01367854
0.024729557
0.057566881
""
0.032016505
0.05005965
0.03888604
0.032946724
0.031837821
0.047294568
0.050572015
0.035019882
0.017335711
0.022368057
0.022917353
0.037161812
0.063066319
0.056174185
0.043694887
0.01858216
0.039718743
0.047671195
0.02057044
0.030545546
0.026037104
0.034610823
0.027071869
0.040126622
0.026146689
""
0.03402517
0.020299437
0.038770117
0.06275285
0.030752022
0.0403561
0.058234468
0.038703848
0.032494903
0.021074791
0.04166491
0.041080475
0.029124139
0.022591231
0.052995503
0.062408149
0.060331348
0.050760619
0.025878942
0.066714235
0.04658572
0.04656655
0.023996608
0.033607863
0.022382433
""
0.0098746149
0.031703804
0.03990623
0.017193651
0.039484665
0.060072649
0.014456139
0.042861167
0.037080057
0.050207067
0.02353378
0.034054514
0.014404852
0.022401895
0.047450982
0.037661765
0.0055578277
""
0.035896458
0.013875325
0.03537526
0.043923378
0.0063125081
0.036030091
0.015077329
0.0066336459
0.038752325
0.017100967
0.015483666
