somecoll_pooled_pooled_mean_se
0.0067272512
0.010689011
0.021576805
0.0058665387
0.0068174885
0.018070903
0.0048607066
0.01828244
0.022145981
0.0083503546
0.0079306979
0.0040281359
0.019730872
0.013330952
0.0080215679
0.025861634
0.028608829
0.0080612283
0.022922624
0.018483054
0.0067548705
0.0059901332
0.0082331337
0.011258208
0.0040089795
0.021157542
0.010094916
0.0065730121
0.0041949302
0.01447312
0.013275973
0.0099953897
0.0046005258
0.0056857863
0.01359093
0.0070799226
0.015829874
0.012379182
0.024443705
0.024528803
0.0064435415
0.015864445
0.021229845
0.03243446
0.018175421
0.016000329
0.0039984575
0.0092402622
0.0055201463
0.010914222
0.0077007082
0.0068322741
0.0097454861
0.035384193
0.025981262
0.0065899119
0.017264878
0.027350483
0.030861834
0.011512212
0.015225358
0.0058440901
0.022412965
0.014999397
0.014057462
0.014910205
0.024539739
0.018057523
0.017057929
0.015367193
0.017701544
0.013971554
0.012909091
0.010492578
0.01554242
0.022809153
0.011093485
0.013726583
0.021321813
0.0045501599
0.0133877
0.011550278
0.015703211
0.011235893
0.0042578769
0.013073633
0.012083071
0.0092543047
0.0064011831
0.0086723072
0.010185274
0.016952829
0.016182981
0.0069118482
0.016891507
0.028534871
0.011675722
0.0081124417
0.003335851
0.0066284765
0.0060529653
0.0027087859
0.0042341845
0.0064221066
0.0060199997
0.0037643809
0.0067706397
0.0045772973
0.014551164
0.0088548725
0.0091994526
0.010174935
0.0054921848
0.020266941
0.0062399944
0.0052105631
0.0065018092
0.024607273
0.030438371
0.024956733
0.010462248
0.015620651
0.01784521
0.013770607
0.016241763
0.0076523186
0.0077250423
0.016226122
0.019025847
0.018104909
0.002568535
0.013918775
0.011056901
0.017485604
0.0099964673
0.012822986
0.0070572086
0.008431186
0.021342926
0.013106211
0.0077615902
0.010692133
0.025618903
0.019665465
0.011345581
0.020992067
0.0080549633
0.01230457
0.015709672
0.015482836
0.013145046
0.004704759
0.0099256067
0.021391602
0.0058014104
0.006410318
0.019549578
0.0075380886
0.016299916
0.012017442
0.031953745
0.019186454
0.0087072551
0.0029913888
0.024895078
0.0020134847
0.0098065017
0.0099293888
0.016379453
0.006716623
0.0018693012
0.0053375955
0.0092469668
0.0048387093
0.0097261667
0.013829014
0.0054553957
0.0034844985
0.0096796164
0.011559394
0.011502172
0.010997967
0.0038265632
0.012549818
0.01279983
0.0031232196
0.020638986
0.010743309
0.0062821386
0.024960971
0.015951384
0.0095307026
0.0041498807
0.020212004
0.016417528
0.010054467
0.0074974252
0.0069060661
0.0043735658
0.011875607
0.0049768514
0.0066531324
0.010736066
0.0093231359
0.0068131499
0.0052821874
0.0036568739
0.010933544
0.0084308572
0.0070451042
0.0088709686
0.0064606769
0.015135469
0.016913777
0.0049373843
0.0051057581
0.0060980106
0.0026733272
0.0095611447
0.009309697
0.011674064
0.0090009337
0.0096949842
0.012555431
0.0035223237
0.0073234662
0.0072226971
0.0058672843
0.0025189531
0.0047553089
0.0048273429
0.0074378657
0.020873917
0.0088158883
0.023360947
0.013157698
0.020632675
0.0083995508
0.032085888
0.013214267
0.008390341
0.012104142
0.011864328
0.0072576161
0.011906547
0.013329457
0.0098824874
0.0038580089
0.0099752592
0.0072624139
0.0027063345
0.0066704829
0.0081186052
0.018247277
0.0080257365
0.010551466
0.012664231
0.0041092541
0.0090799518
0.0045502624
0.0078855883
0.005342186
0.0040899399
0.0041763908
0.0047390587
0.0014665512
0.0039557177
0.001818024
0.0019115094
0.0058800578
0.007165201
0.011667249
0.027241198
0.0079441881
0.021755157
0.014108551
0.0053466777
0.0077324249
0.013114848
0.0085493233
0.0038931917
0.045118429
0.07396847
0.0020818363
0.0040236544
0.012803121
0.0056468048
0.0024006234
0.010974672
0.013716577
0.016413817
0.01932776
0.013750993
0.010015644
0.012705846
0.010701856
0.013073454
0.0076936926
0.0093752155
0.0060885129
0.0021542232
0.014130238
0.0082204519
0.0064878827
0.01104898
0.011246834
0.01152278
0.010037344
0.00684863
0.018166285
0.0082625896
0.0072082519
0.0091454303
0.0075811134
0.0048183226
0.0065135485
0.012426767
0.0051425998
0.0057487125
0.0070472909
0.0084113348
0.0047308435
0.0074937912
0.012512891
0.010785802
0.0081658298
0.006314477
0.0091644293
0.0098393438
0.005886158
0.012201629
0.0049895351
0.0052544805
0.0030689042
0.010007876
0.0015529295
0.0049694548
0.012846839
0.011829215
0.0026474714
0.020696035
0.013190202
0.0072869281
