kfr_imm_other_male_mean_se
""
""
""
""
""
""
0.041380756
""
""
""
""
0.045578223
""
""
""
""
""
""
""
""
""
0.034390863
""
""
0.036605254
""
""
0.036360085
0.02361046
""
""
""
0.047348116
0.033929974
""
0.065739833
""
""
""
""
""
""
""
""
""
""
0.044909768
""
""
""
0.072094336
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066208452
""
""
""
""
0.049509287
""
""
0.037658617
0.047942456
""
""
""
""
""
""
""
""
""
0.024208585
0.067373991
0.073942892
0.015074967
0.034029104
0.06060103
0.04427037
0.023607729
0.057528608
0.029456066
""
""
""
""
0.050491106
""
0.042019963
""
0.037674867
""
""
""
""
""
""
0.05207555
""
""
0.043509766
""
""
""
0.022784144
""
""
""
""
""
""
0.039866339
""
""
""
""
""
""
""
""
0.060606062
""
""
""
""
""
""
""
0.028051071
""
""
""
""
""
""
""
""
0.025868634
""
0.011684117
""
""
""
""
0.021468511
0.059862055
""
""
""
""
""
0.045670398
""
""
""
""
0.035834171
""
""
0.054663304
""
""
""
""
""
0.041147474
0.064969465
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067357153
""
""
""
""
""
""
""
""
""
""
0.031466573
""
""
""
""
""
""
0.03716176
""
""
""
0.055219669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05798642
""
""
0.035458758
""
""
""
""
""
""
0.055340584
""
""
""
""
0.051597714
0.055934951
0.041466296
0.0084297778
0.041525669
0.01395236
0.019571474
0.06366118
""
""
""
""
""
""
""
""
""
""
0.022248063
""
""
0.014877169
""
""
0.069218308
0.021847233
""
""
""
""
""
""
""
""
""
""
""
""
0.024950568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049509831
""
""
""
""
""
""
""
""
""
""
0.053216174
0.046845529
""
0.01438692
""
""
""
0.034805067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05598345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043023791
""
""
""
""
""
""
0.024321964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025910366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053945486
""
0.06465894
""
""
""
""
""
""
0.033112261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045002487
""
""
""
0.030135823
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029143339
""
0.024542719
""
""
""
""
""
""
""
""
""
""
""
0.064886853
""
""
0.019928819
""
""
""
""
""
""
""
""
""
""
""
""
0.060534462
""
""
""
""
""
""
""
""
""
""
0.023476638
0.027542669
0.022706477
""
""
""
""
0.043023847
""
""
""
""
""
0.027855068
""
""
""
""
""
0.033715907
""
""
""
""
""
""
""
""
""
""
""
""
0.065417111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010331506
""
0.042270247
""
""
""
""
""
0.04380383
""
0.023404945
""
0.03532977
""
""
""
""
""
""
0.044256661
""
""
0.046402253
""
""
""
""
""
""
""
0.042220991
0.019035092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032089431
0.039557882
0.030171936
0.045545243
0.013738567
0.014645617
""
""
""
0.039788842
0.043959495
0.0095054498
0.017648738
""
""
0.012132702
""
0.046476714
0.0063683889
""
""
""
""
0.039249234
""
""
0.021582339
""
0.043169748
""
""
""
""
""
""
""
""
""
""
""
0.010887223
