kfr_26_asian_pooled_p100
0.50249463
0.46095496
0.49738798
0.51903987
0.52170408
0.51260936
0.59183264
0.53427684
""
0.54000378
0.49976534
0.57022768
""
0.66832566
0.59330934
0.76796138
""
0.55635029
""
0.54667997
0.54723299
0.53768647
0.47608677
0.60462248
0.56527901
0.80005646
0.57139415
0.58159298
0.59494609
0.40700415
0.61402535
0.66348785
0.5669418
0.602503
0.54427564
0.50212485
0.61912948
0.55047935
""
""
0.56770951
0.69455987
""
""
""
0.71266413
0.52905774
0.49942437
0.57168388
0.49381667
0.61663491
0.56387305
0.63102502
""
""
0.52279705
0.68778074
""
""
0.53080434
0.52181101
0.59379256
""
0.42024839
0.71745217
0.60533047
""
0.49879774
0.49935797
0.3159824
0.70376122
0.60175169
0.69910651
0.62157589
0.84768903
""
0.48972282
0.57075244
""
0.54194498
0.36507455
0.54450464
0.46250394
0.5585658
0.53542644
0.61602288
0.58190042
0.52419508
0.61816406
0.58348978
0.61495435
0.4666431
0.41549498
0.54198569
0.42748478
""
0.51667434
0.58685106
0.53599125
0.55818361
0.55446595
0.55900759
0.54331636
0.55212694
0.5407517
0.54506505
0.53300613
0.57426602
0.63128853
0.46157235
0.5109387
0.64128363
0.58683592
""
0.59017342
0.51903784
0.55039006
""
""
0.60021019
0.56977558
0.56579673
0.54760134
0.59014559
0.55022764
0.55647439
0.50710148
0.49368536
0.48826376
0.46154317
0.55940175
0.49313235
0.54775167
0.67572278
0.52203768
0.62115806
0.49596438
0.52288401
0.53980726
0.49850079
0.55205226
0.56206709
""
0.52440554
0.45262522
""
0.55775207
0.75589204
0.48973867
0.6003651
0.44024426
0.56224149
0.5066731
""
0.56550002
0.50037074
0.77488631
0.56548816
0.65099925
0.53988564
""
0.55335695
0.66048533
0.61635566
""
0.62954676
0.59222043
0.4948346
0.7148028
0.60784936
0.56060511
0.57333779
0.50062346
0.53648376
0.41066071
0.4973233
0.57088643
0.54570895
0.44896731
0.50074065
0.62995118
0.41829091
0.57909012
0.63423681
0.68584263
0.55762577
""
0.58553815
0.53300196
""
0.67714369
0.58953267
0.52216524
""
0.41031131
0.60280168
0.51420093
0.56502652
0.55811924
0.61163145
0.57385379
0.55857259
0.54731625
0.49999949
0.53212863
0.5948146
0.58285236
0.54011279
0.63914192
0.58957624
0.54701966
0.56943142
0.40158179
0.80250973
0.56603926
0.57961243
0.54482633
0.56677991
0.52114296
0.65907538
0.46619067
0.54376847
0.52367455
0.42653167
0.57308561
0.56132895
0.56095803
0.57979107
0.57723743
0.54809088
0.55164242
0.58304197
""
0.5493353
""
0.43028313
""
0.55715066
""
0.48234594
0.54510337
0.56585336
0.78508461
0.56893963
0.47040138
0.53108346
0.62399608
0.56927061
0.59609765
0.63055027
