staytract_black_female_p50
""
0.38170272
0.1329311
""
0.34255835
0.36351234
0.23279408
0.26469412
0.30367216
0.49962527
0.36658719
0.4545761
0.16623749
""
0.29465586
""
0.24968141
0.34365201
0.32852933
0.22925231
0.13575354
0.33815849
0.24999441
0.061546929
""
""
""
""
-0.044656541
""
""
0.3825902
""
0.52673876
""
""
""
""
""
""
0.56505656
""
""
0.15661103
0.23273288
0.21144734
0.2896834
0.23873979
0.14975339
0.37038374
0.20948632
0.37494186
""
""
0.4938226
0.24583954
""
""
""
""
""
""
""
""
""
0.16070095
0.23997408
0.44098887
0.2841073
""
0.53096956
0.19197842
0.34131509
0.39163041
""
0.4988482
""
0.20107786
0.22712626
0.29729798
0.39219537
0.20657024
0.17429265
0.14764202
0.17428383
0.2688553
0.2130516
0.37282452
0.090785854
""
0.10224561
0.20717627
0.17849685
0.23951259
0.31843463
""
""
0.12555154
0.38723493
""
0.14790231
""
0.32971722
""
""
""
0.21219403
0.28341678
0.34018135
0.2936708
0.36974892
0.26438326
0.46163374
0.39896694
0.44065857
""
""
""
0.043723579
""
""
0.38190928
0.16465588
""
""
""
0.2624411
0.29665989
""
""
0.26444197
0.37008771
0.49488595
0.19073558
0.34052494
""
0.36647856
0.62883085
0.36165869
0.27266452
0.38276723
0.27723503
0.38777587
0.2723453
""
""
""
""
0.43933618
""
""
""
""
""
""
0.17108744
""
""
""
0.2794947
0.13704145
0.15914172
0.17925903
0.31301653
0.1524923
0.45969459
0.46961558
0.1072083
""
""
0.23468708
0.15948777
0.20937787
0.38624969
0.14341228
""
""
""
0.2004108
0.15371326
0.29776675
0.44693306
0.81754971
0.26385641
0.26202652
""
0.18829106
""
0.12888433
0.35539237
0.40927902
0.25690135
0.45452136
""
""
""
""
0.59934187
""
""
0.19409041
0.30793113
0.1956739
0.40912583
0.238371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46711966
""
""
0.13416551
0.062222049
""
0.28055623
""
0.56498903
0.3672196
0.26211759
0.29973602
0.26623249
0.22924887
0.036718562
0.29638717
0.20805368
0.15346447
0.20478319
0.24192622
0.22828969
0.23648426
0.13635628
0.18634295
0.47576353
0.11939464
0.094258577
0.23126754
0.16586562
0.21484089
0.32586631
0.20761296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79039109
0.19573896
""
0.55105138
0.32326666
