somecoll_black_male_p25_se
0.088884585
""
""
0.046731435
0.034339223
0.069656685
0.02095036
""
""
0.032847352
0.040642977
0.016385408
""
0.13584314
0.048782412
""
""
0.074164867
""
0.043313891
0.02007875
0.021367177
0.037635159
0.03079965
0.018984659
0.0559576
0.034745201
0.024742004
0.014929792
0.051084802
0.036529075
0.047185857
0.017469807
0.023474969
0.03117119
0.029444389
0.043642402
0.041762762
0.053323649
0.051737335
0.018737063
0.044959143
0.069338478
""
0.050701503
0.038374785
0.012389424
0.033681147
0.018229825
0.032360103
0.029927267
0.022338886
0.027863279
0.080931939
0.079626366
0.018341793
0.059828166
""
""
0.033167582
0.046990637
0.025172286
0.077915445
""
""
""
""
""
""
""
0.039839521
0.035167448
0.028053759
0.034038953
0.042412639
""
0.040680461
0.084301919
0.099599265
0.012295349
0.0328946
0.091734178
""
0.062959306
0.021234419
0.093984045
0.086382672
0.043805446
0.032970794
0.065019928
0.076748848
""
""
0.034350421
""
""
0.12040684
0.053127635
0.01852534
0.030371528
0.036822185
0.010976972
0.01896097
0.037701409
0.046544958
0.0176508
0.041119441
0.019557979
0.051868558
0.049627032
0.041966598
0.02904406
0.018363973
0.051304091
0.020425687
0.023644716
0.021632917
0.056729343
0.10090988
0.070671126
0.03094431
0.053853747
0.065909334
0.047830515
0.049304295
0.024432383
0.024193151
0.051225755
0.046246115
0.04622031
0.010359643
0.041085735
0.042616237
0.069351159
0.06139883
0.044043798
0.025910325
0.024850814
0.050083101
0.041375723
0.027171193
0.055550754
0.076696917
0.068542659
0.030339088
0.048631083
0.031361029
0.036337245
0.037549168
0.041380171
0.10541417
0.017201211
0.029020799
0.047426734
0.030390715
0.020461654
0.062052216
0.021856003
0.059503
0.14374313
""
""
0.053948149
0.012513368
0.10439955
0.010221235
""
""
""
0.07681343
0.011138037
0.056959145
""
0.043802064
""
""
0.048363101
0.030692035
""
""
""
""
0.026378654
""
""
0.020806015
""
""
0.04925365
""
""
0.068232626
0.025168063
""
""
0.1104519
0.12221687
0.089436337
0.033499032
""
0.030224826
0.078251138
""
0.14941864
0.071407922
0.044769462
0.021443808
""
0.1430001
0.070278838
""
0.07667233
""
""
0.029645719
0.051420782
0.049615804
0.014803411
""
0.14443453
""
""
0.13198179
""
0.02252396
0.089401238
""
0.097789966
0.024434075
0.038024653
0.063042723
0.050589934
""
0.15169016
""
0.10658739
""
0.076835588
""
""
0.12423552
""
0.099426843
0.072179243
""
0.14963301
0.045403611
0.039163891
""
0.13802902
0.022287674
0.11450123
""
""
0.12938268
""
""
0.045082912
""
0.072961211
0.10696135
0.073627144
0.049873341
0.036400646
0.046152133
0.0077683819
0.042764194
0.012341714
0.0099822832
0.025078295
0.028748251
0.055866379
0.099285208
""
""
""
""
""
""
""
0.047372416
""
""
0.023110494
0.12412132
""
0.054358345
0.022259248
""
""
""
""
""
""
""
""
""
""
""
""
0.024624709
""
""
0.12516408
""
""
""
""
0.079595186
""
0.14805314
0.14521416
""
""
0.15377618
""
""
""
""
""
""
0.058863658
""
""
""
0.10500813
0.043536942
""
""
0.060987212
""
0.050211646
0.040119328
0.017309474
0.071209617
0.008489117
0.045843147
0.096511692
""
0.012992956
""
""
0.066649757
0.059505783
""
""
""
""
""
""
0.096162722
0.083630934
0.099157959
""
0.12467272
0.066357128
""
0.06782046
""
0.050903894
0.10385888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062711164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10399133
""
""
0.035187919
""
""
""
""
""
""
0.046531044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031619605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083265506
0.067342751
0.0472131
""
""
""
""
0.13920915
0.095109038
0.019679859
""
""
""
""
0.065517083
""
0.096959934
""
""
""
""
0.074423783
0.070701681
""
""
0.029428124
0.095578089
""
""
0.059242751
""
""
""
""
""
""
""
0.057815809
0.13328402
""
0.073881835
""
""
""
""
""
""
""
""
""
""
""
""
0.10120974
""
""
0.029140336
""
0.029454682
""
""
""
0.062615633
""
""
""
""
""
""
""
0.071171634
0.04771414
0.052301001
0.011373142
0.027970284
0.048765175
0.064108245
0.135897
""
""
""
""
""
""
""
""
0.080708042
""
""
0.082351804
""
""
""
""
""
0.040512476
0.076942556
0.034489077
0.020587143
0.013346798
0.056871749
0.038053349
0.035199314
0.039663881
0.051057518
0.11179429
""
0.10860393
""
""
0.024759678
""
0.091408782
0.051254071
0.12556252
""
0.077783622
""
""
""
""
""
""
""
""
""
""
""
""
0.13420811
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065080531
""
""
""
""
""
""
""
0.088654391
""
0.032490991
""
0.0572928
""
""
""
""
""
""
""
""
""
0.18195684
""
""
""
""
""
""
""
""
0.073639289
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077235296
0.049758863
0.044705514
0.11396755
0.027212273
0.049109746
""
""
""
0.10268329
0.11737698
0.019472891
0.025850724
""
""
0.030350007
0.13282093
0.089906782
0.010965172
""
""
""
""
0.093192562
""
""
0.047915146
""
0.13900439
""
""
0.17349812
""
""
""
""
""
""
""
""
0.030707091
