coll_hisp_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22656435
""
""
""
""
""
""
""
0.39985916
""
""
""
0.25406435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19346526
""
""
""
""
0.23752268
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21072534
0.27662691
0.10199354
0.089430608
0.12957311
""
0.12477022
0.13054842
0.18270738
0.15330441
0.070181355
0.20045501
0.20457466
0.13578564
""
""
""
0.077631533
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1597176
""
""
""
""
""
0.12277706
""
""
""
""
""
0.16662927
""
""
""
0.18712747
""
""
0.1523003
""
0.15211838
0.20225725
""
0.31291175
0.13578826
0.030475602
0.22323766
0.15806639
""
0.14076738
0.094910309
0.11523166
""
0.15364057
0.083130978
0.25158727
""
0.068668321
0.15478468
""
""
0.12578243
0.1402774
0.44809327
0.17578301
0.26490366
""
0.12425794
0.18157297
0.14344013
0.14390858
0.18447112
0.19198015
0.12982081
0.16466972
0.23790337
0.13806936
0.20603222
0.15518743
0.11786202
""
""
0.2011646
0.16371834
0.11079169
0.16124028
0.23952538
""
0.11985105
0.17123236
0.17169711
0.13903162
0.19556472
0.15220088
0.31212875
0.29548213
""
""
""
0.24324141
0.32538393
""
""
""
""
""
""
""
0.081873849
0.10871993
""
0.34390751
""
""
0.18434928
0.060232989
""
""
""
""
""
""
""
0.19853686
""
""
""
0.00032864409
0.22175632
0.19871554
""
""
0.13634634
""
""
""
0.1312249
0.013617057
0.04313314
""
""
""
""
""
0.17157507
""
0.10771607
""
""
""
""
""
""
""
""
0.14545125
""
0.24506052
0.18918461
0.12625867
0.30890352
0.27946964
0.095749028
""
0.24907959
0.15539984
0.24682231
0.16133229
0.16361897
0.38824633
""
0.13388897
""
0.29946294
0.27930847
""
0.18721484
0.24634597
0.22361027
0.16244599
""
""
""
0.15511283
0.3804687
""
""
""
""
""
""
""
""
0.13918281
0.20042355
0.15653487
0.20592017
""
0.27677205
""
""
""
0.11744276
0.1759924
0.39403933
""
""
""
0.14708601
0.062952057
0.35982126
0.28491864
0.20166227
""
0.2717889
0.013621263
0.1864628
0.11856444
0.23559614
0.19166461
0.19913687
0.11275846
""
0.44306719
0.11515712
0.27485937
0.19121911
0.33907405
""
""
""
""
0.25010169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31606841
""
""
0.32750532
0.11842447
""
0.16813241
""
0.27500373
""
""
0.39641556
""
""
""
""
""
""
""
0.31577942
""
""
""
""
""
""
""
""
""
""
""
0.2696926
""
""
""
0.27423552
""
""
""
""
""
""
0.25792369
""
0.04605566
""
""
""
""
""
""
0.26569486
""
""
""
""
""
""
""
""
""
""
""
""
0.19958088
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25313145
""
""
""
""
""
""
