kfr_imm_black_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060954925
""
""
""
""
""
""
""
0.038708434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082025982
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029155718
""
""
0.043428469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057006374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024644034
""
""
""
""
""
0.040149931
""
""
0.04328151
""
""
""
""
0.054033957
""
""
""
0.011034559
""
0.076556161
""
""
""
""
""
0.06660863
""
""
0.033420928
""
""
0.031306602
0.027968816
""
0.027107051
0.022071851
0.047315676
0.045444015
""
0.0670252
0.077065066
0.037299324
""
""
""
""
0.04214067
0.065108478
""
""
""
""
""
""
0.087298922
""
""
0.06259685
""
0.03927324
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038056668
""
""
""
""
0.035539623
""
""
""
""
""
""
""
""
0.10844196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016534969
0.015922844
""
""
0.025954697
0.055644616
""
""
0.061556727
0.042931624
0.055703443
0.016832197
0.040864609
""
""
""
0.026405295
0.0057952385
""
0.040519021
""
0.074077524
0.031630259
""
""
""
0.025017127
0.031218637
""
""
""
""
""
""
""
""
""
""
""
0.016590308
""
""
""
""
""
0.045526978
0.027604109
0.043477621
""
""
""
0.045204017
0.040857211
0.058814257
0.0054197283
""
""
0.064862192
""
0.0084559442
0.027198192
0.0095417267
0.059913371
0.026802998
0.029363818
""
""
0.025650961
""
0.04602709
0.025409793
""
""
""
""
0.039625403
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061764289
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056615811
""
""
""
0.0584075
""
0.024066651
""
0.028499987
""
""
""
""
""
""
""
""
""
""
0.013169506
""
""
0.064356126
0.053831849
""
""
""
""
""
""
""
0.084096983
""
""
""
0.020924235
""
""
""
""
""
""
0.022389388
""
""
""
""
""
""
""
0.049199037
0.082727976
""
""
""
""
""
""
""
""
""
""
""
""
0.055223335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037661571
""
""
""
0.072259963
""
""
""
""
""
""
""
""
""
""
0.035670236
0.066493928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056310579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01121559
""
""
""
""
""
0.056196433
""
""
""
""
