kir_imm_black_male_p100
""
""
""
""
""
""
0.74710649
""
""
""
""
0.38215446
""
""
""
""
""
""
""
""
""
0.37359554
""
""
0.81712532
""
""
0.79467154
0.63115191
""
""
""
0.67879862
0.63731456
""
""
""
""
""
""
0.88404882
""
""
""
""
""
0.87381393
""
0.3858723
""
""
""
""
""
""
""
""
""
""
""
""
0.98559141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2387802
""
""
""
""
0.24866022
""
""
0.48290697
0.75405133
""
""
""
""
""
""
""
""
""
0.61476707
0.53305948
0.62022555
0.64631605
0.57399118
0.69491452
0.39721063
0.65450108
0.65019917
0.55741823
""
-0.30514184
0.48506954
""
0.54635125
""
1.0565814
0.66701216
0.5751279
""
""
""
""
""
""
""
""
0.84936976
0.52654481
""
""
""
0.57647425
""
""
""
""
""
""
0.29646111
""
""
0.46907121
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62584853
""
""
""
""
""
""
""
""
0.74376458
""
0.65954173
""
""
""
""
0.67078024
""
""
""
""
""
""
""
""
""
""
""
0.53469604
""
""
0.62339503
""
""
""
""
""
""
0.70586872
""
""
""
""
""
0.57358247
""
0.75194609
""
""
""
""
""
1.0111811
""
""
""
""
""
""
""
0.70337999
""
""
0.4243845
""
""
""
""
""
""
0.69542956
""
""
""
0.74815428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47114044
""
""
0.84631854
""
""
""
""
""
""
0.81475532
""
0.42257014
""
1.0685112
0.60654533
0.55992466
0.84646684
0.59504974
0.69237697
0.62885237
0.70114875
0.51630437
0.78385913
""
""
""
""
""
""
""
""
""
0.84614849
""
""
0.79229856
0.75867492
""
0.98339581
0.73171449
""
""
""
""
""
""
""
""
""
""
""
""
0.73049617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44543737
""
0.67483586
""
""
""
0.5816378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83912969
""
""
""
""
""
""
0.38124645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50847262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80785388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1563573
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70337182
""
0.73138261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64601648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40371147
0.58220804
0.63584518
""
""
""
""
""
""
""
""
""
""
0.63044924
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82423186
""
""
""
""
""
""
""
""
""
0.55772293
""
0.42304155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78053063
""
0.43115491
""
0.75715023
0.66156125
""
""
""
""
""
0.57033175
0.47557285
""
""
0.55941707
""
""
0.68619698
""
""
""
""
""
""
""
0.67184967
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66427273
