two_par_white_female_mean
0.82814181
0.81906074
0.8255195
0.82564986
0.83141255
0.67931175
0.73606557
0.79717445
0.77231228
0.79744095
0.81499743
0.78436303
0.86950326
0.77573609
0.81602567
0.83279359
0.8216418
0.79188001
0.81742483
0.77258021
0.78907728
0.80263001
0.79802293
0.81228441
0.79681158
0.81148517
0.80103976
0.79677844
0.84732956
0.84321672
0.78615516
0.82995534
0.796188
0.82154304
0.79610676
0.81364095
0.82236528
0.8113367
0.80667627
0.80390704
0.82639045
0.82152569
0.80220342
0.77947474
0.82395333
0.807455
0.80159289
0.77528483
0.79445028
0.88278037
0.80742615
0.82856804
0.76609015
0.89164615
0.80246717
0.7970627
0.71945322
0.81659698
0.85063159
0.70474821
0.78061354
0.7879802
0.83026022
0.79759181
0.85949594
0.84006375
0.80091757
""
""
0.80288315
0.74279642
""
0.90433925
""
0.85751235
0.7374106
0.82149148
0.86174279
0.83632249
0.83351672
0.8560431
""
""
0.85387695
0.73132282
0.82309973
""
0.95036429
0.82499319
0.84477228
""
0.81190842
0.85241979
0.80942726
""
0.74370629
0.86554605
0.81905097
0.78783828
0.79109603
0.8513158
0.89082295
0.73336434
0.78368676
0.72633761
0.83474725
0.7684359
0.75040376
0.80276775
0.78417289
0.78673899
0.77961689
0.84315544
0.78972387
0.80257034
0.82515079
0.80708873
0.82390058
0.77978414
0.78572869
0.7904923
0.83011991
0.80814028
0.82757759
0.87533921
0.79313958
0.80356079
0.7912913
0.76945162
0.77779633
0.85725045
0.79139394
0.82192343
0.82032639
0.81029183
0.82984203
0.77656299
0.8415038
0.80310684
0.8273645
0.78541183
0.80708617
0.83089101
0.85713166
0.79601687
0.80435473
0.77339077
0.86887282
0.80891705
0.7998029
0.80785936
0.77976632
0.80524629
0.8174181
0.86773998
0.7597751
0.80880982
0.76245427
0.7779659
0.815014
0.79505944
0.8452304
0.81215167
0.84524065
0.80091631
0.86369956
0.77015305
0.80219781
0.80341023
0.796956
0.79115111
0.81254882
0.76030082
0.79982185
0.87019664
0.85387403
0.76683033
0.7967214
0.82235122
0.87717378
0.8265366
0.78915048
0.79624426
0.84077454
0.77540642
0.78895944
0.78759116
0.83400106
0.8376255
0.77472776
0.82220441
0.82184964
0.80862445
0.76004976
0.8435657
0.77533036
0.80234253
0.76575625
0.81865358
0.80175692
0.78110921
0.80523938
0.76069802
0.80240965
0.77391559
0.78189397
0.77356744
0.82569838
0.74684209
0.78636414
0.8393957
0.8407855
0.77157819
0.78598166
0.78518736
0.79006565
0.81549084
0.82808572
0.78253824
0.74948281
0.829391
0.77925289
0.78162372
0.73376143
0.78287226
0.79588544
0.79967856
0.80315125
0.79683983
0.7505703
0.77677828
0.88543516
0.79236817
0.79297584
0.77150869
0.77899861
0.78218937
0.77578884
0.78226119
0.78088695
0.7583732
0.81413656
0.77399081
0.7551496
0.7543782
0.84005046
0.80705017
0.88557982
0.8866781
0.8384645
0.80169284
0.82297182
0.83357668
0.83016181
0.76763433
0.91382432
""
0.72812754
0.83560419
0.82651025
0.71361601
0.99112427
0.87505049
0.82715344
0.86423284
0.8247484
0.78879088
0.79312664
0.83187777
0.76997745
0.82050449
""
0.83422822
0.89023644
0.80887628
0.73248518
0.86959308
0.81021369
0.79429227
0.82724136
0.77020091
0.85151237
0.82531047
0.79469681
""
0.81111366
0.78440571
0.8335498
0.82447982
0.81987435
0.83044928
0.83126134
0.86282128
0.75706804
0.7959848
0.78588152
0.89482129
0.86048186
0.84085739
0.83539706
0.86494017
0.84804237
0.90124506
0.83160239
0.8508839
0.86931396
0.81885445
0.8769415
0.86135727
0.84692901
0.83082563
0.8354854
0.82973456
0.81664044
0.85587162
0.79916984
0.78311795
0.8081407
0.77962589
0.7980423
0.782704
0.81488889
0.76304626
0.73701048
0.77077472
0.76293975
0.74219841
0.75200105
0.76285011
0.82198584
0.75768781
0.73974645
0.75804764
0.74248749
0.77046329
0.76005703
0.78913283
0.76215535
0.77604192
0.75454932
0.74209577
0.7959246
0.74865997
0.7860437
0.75531173
0.77175349
0.76736963
0.75301582
0.75587261
0.75589889
0.79277706
0.81806034
0.77001429
0.7693851
0.75450587
0.78280973
0.74156463
0.79797912
0.80564135
0.744807
0.74810278
0.78938371
0.74571484
0.70873672
0.81240618
0.80731988
0.73295665
0.757653
0.75187755
0.76610667
0.74649972
0.72503513
0.75721389
0.76365411
0.81483579
0.74318522
0.80054569
0.76246732
0.79851371
0.7580781
0.79093218
0.75357312
0.74319339
0.74198228
0.7285791
0.76021469
0.78185827
0.74607944
0.73947084
0.80191159
0.84176522
0.78144044
0.83854687
0.78110868
0.78069353
0.73851764
0.78678507
0.80321127
0.80197626
0.80638868
0.81624502
0.85096359
0.84012735
0.78039527
0.81314433
0.82205784
0.83428407
0.74257833
0.78284806
0.77848452
0.81977862
0.79373366
0.8878839
0.73323083
0.82684064
0.79010749
0.81565166
0.76082557
0.77051747
0.84339631
0.75105965
0.79363424
0.86548126
0.81764865
0.84084678
0.8058058
0.80244774
0.82576555
0.8010956
0.78434402
0.78944278
0.782561
0.81816685
0.7804358
0.81534505
0.76153439
0.72383648
0.83055753
0.83154553
0.81023145
0.7928676
0.83382928
0.88671213
0.79898226
0.83852661
0.77338904
0.84070647
0.79948157
0.77139479
0.76468992
0.78933513
0.81710595
0.79195923
0.83887899
0.79957509
0.78680211
0.7933839
0.78999007
0.84750617
0.80011636
0.78233457
0.81222767
0.81254989
0.78403747
0.77328569
0.80515105
0.7539646
0.80155665
0.78244126
0.67318988
0.81079304
0.79300123
0.78929013
0.8056761
0.83971071
0.84940106
0.81712806
0.79462266
0.817734
0.76749802
0.81852394
0.77120799
0.81748426
0.81090891
0.85153139
0.79036808
0.74226785
0.73541468
0.81245327
0.80045068
0.84460539
0.7644971
0.7837342
0.78224772
0.87147158
0.7678014
0.79054278
0.82812083
0.7757737
0.77668869
0.84776396
0.77475137
0.77224684
0.78205585
0.7305125
0.82012194
0.77087289
0.76249945
0.85547376
0.66523319
0.78910887
0.79237127
0.78573447
0.78518796
0.7808128
0.85668868
0.82943964
0.91661161
0.81554258
0.81182903
0.76063621
0.78868359
0.78068513
0.80414206
0.79179698
0.82024175
0.85858905
0.80218101
0.7816723
0.81530982
0.8638413
0.77082223
0.75665706
0.81249285
0.76346827
0.84622097
0.82142889
0.81613576
0.91634494
0.72289884
0.78831601
0.76305568
0.83627379
0.80082047
0.78876203
0.76745111
0.75730073
0.8152436
0.69946259
0.73990691
0.80868202
0.88744152
0.85587507
