lpov_nbh_pooled_pooled_p10
0.15179832
0.20405769
0.13371573
0.30222419
0.24201715
0.12132699
0.21842134
0.11030196
0.13332994
0.21183267
0.15793876
0.23902813
0.16012652
0.14752278
0.23553558
0.15408945
0.098640598
0.28740469
0.22298203
0.092374109
0.17639709
0.16208579
0.21277229
0.16326363
0.29495564
0.1191126
0.16749941
0.23397058
0.38657162
0.20136482
0.17487998
0.2554459
0.37661251
0.3891114
0.15114701
0.23202953
0.10211778
0.10509679
0.092375509
0.11347412
0.16650647
0.091071598
0.22956702
0.070180677
0.12999628
0.094651721
0.22888197
0.16272904
0.27595344
0.16017272
0.1956722
0.15951256
0.17903602
0.12596118
0.089807019
0.17221327
0.18024555
0.10073851
0.17325442
0.14201552
0.1140703
0.20591912
0.11173283
0.13801919
0.08724378
0.12207771
0.11384231
0.07146363
0.077040046
0.085917339
0.11378913
0.11340603
0.12339366
0.14759767
0.10962763
0.082401834
0.12598054
0.073518783
0.08468271
0.18678018
0.14509587
0.10548985
0.082849137
0.19867079
0.31587416
0.1559734
0.21096395
0.212291
0.23107821
0.14667432
0.17193416
0.078762084
0.090996161
0.23095781
0.13398582
0.22432101
0.20276764
0.16619211
0.30376789
0.26129967
0.37417972
0.28403419
0.31626114
0.33734527
0.40003148
0.33177364
0.31362447
0.29342115
0.14463145
0.24369752
0.18083392
0.18111339
0.26080695
0.11716314
0.27779087
0.20474227
0.19665098
0.088933095
0.090966836
0.10409284
0.1264558
0.11111628
0.30103102
0.17671542
0.14163311
0.25781155
0.21886638
0.10472208
0.15589522
0.12430502
0.30390996
0.20721333
0.19525467
0.092683822
0.21981674
0.15843554
0.16650234
0.20364103
0.13104159
0.16345316
0.19670185
0.25081986
0.10272899
0.11106949
0.13615827
0.085005648
0.14032821
0.12306373
0.12006054
0.090720423
0.14744419
0.2077909
0.22863722
0.1678611
0.26909557
0.20720389
0.11215469
0.22691242
0.13684738
0.13975672
0.11794624
0.086315885
0.65001518
0.38963404
0.43276122
0.55589014
0.37202048
0.35969216
0.26682526
0.26681051
0.31330413
0.30464655
0.15906399
0.24693216
0.12952547
0.2743232
0.23544726
0.26964107
0.40035024
0.34952819
0.28911307
0.23989709
0.30988118
0.18227236
0.29110754
0.32286084
0.065924965
0.48113
0.19821593
0.091516584
0.11231379
0.23999168
0.26953954
0.18366568
0.15096408
0.14966327
0.37502742
0.42440078
0.30528593
0.38599017
0.25049409
0.24663651
0.38930845
0.2909258
0.25500876
0.33038777
0.29708028
0.29003713
0.25028288
0.322721
0.25754353
0.34756058
0.20950896
0.18272454
0.30208284
0.30157393
0.32506031
0.35521671
0.19400346
0.16478965
0.19324826
0.18195437
0.10276593
0.076490387
0.2521112
0.27220631
0.31575665
0.34155041
0.39253455
0.29056185
0.28364584
0.32268375
0.11809977
0.22706017
0.062941328
0.14467454
0.090304323
0.25649899
0.1109803
0.082246102
0.14069052
0.42775685
0.33573386
0.54045236
0.26755047
0.53380615
0.44552684
0.39551681
0.27048048
0.3499971
0.37309045
0.32167792
0.24784504
0.49623805
0.24342662
0.32968867
0.31703669
0.5088256
0.29205561
0.37666795
0.34034204
0.45130256
0.50856996
0.54654974
0.44826198
0.31781352
0.61520094
0.45991886
0.3893593
0.38091579
0.39149901
0.50955385
0.2426786
0.31140426
0.21466073
0.23788518
0.40877667
0.50124902
0.30371517
0.48062682
0.48161831
0.62624115
0.67100024
0.50079542
0.57878953
0.50840962
0.39604068
0.48180211
0.46887726
0.35783949
0.25854179
0.30627409
0.4284001
0.35031405
0.43813866
0.68406481
0.50584662
0.54811674
0.65536147
0.61997533
0.5406059
0.30636415
0.36228889
0.63532817
0.46649802
0.42297098
0.50787574
0.42468309
0.44163406
0.35391942
0.40320545
0.51144964
0.38437676
0.51588285
0.51696116
0.43267003
0.37748885
0.50644767
0.45619842
0.46726602
0.47734535
0.54197073
0.57647544
0.25385827
0.2737636
0.48454699
0.34680074
0.32924733
0.27332482
0.32721639
0.46744978
0.38760573
0.38888544
0.33647874
0.36612371
0.34527478
0.37183282
0.17538741
0.19259208
0.33896858
0.21421568
0.23965977
0.31065372
0.3356567
0.32208014
0.22032805
0.12791388
0.11920395
0.149628
0.083435088
0.18806534
0.148773
0.22150873
0.16841412
0.29546231
0.19296138
0.17965034
0.2088704
0.12985989
0.11168057
0.13491102
0.46744019
0.39493668
0.57429606
0.25633973
0.23408748
0.2186593
0.1417556
0.30965972
0.15242876
0.25659242
0.15414554
0.54902339
0.38804385
0.3851653
0.46416238
0.32684883
0.52362061
0.20816922
0.42168003
0.40226811
0.35370529
0.65092462
0.66611379
0.47989461
0.33609816
0.29469901
0.43470499
0.41007647
0.47963497
0.53107059
0.46993327
0.59651268
0.63228595
0.57121217
0.57339549
0.49427915
0.42659473
0.34633738
0.31525412
0.34309188
0.45371053
0.36895669
0.5162282
0.53178179
0.37431708
0.43115523
0.44892773
0.44500297
0.24073794
0.47912556
0.43525246
0.65975255
0.34802541
0.37462217
0.36091635
0.45422572
0.37996835
0.4425534
0.54482257
0.51568747
0.57765621
0.38663808
0.52988708
0.50647974
0.56223398
0.73834187
0.50590843
0.51618862
0.56592137
0.56685036
0.46426967
0.46473351
0.26419804
0.51975042
0.54307282
0.35596156
