staycz_pooled_female_mean_se
0.036385186
0.034257062
0.028106237
0.026764881
0.021991275
0.026389096
0.027981956
0.037873264
0.018718075
0.028429519
0.038897604
0.033761974
0.034876563
0.033448074
0.023364011
0.029448446
0.028978975
0.029362507
0.02532764
0.02522487
0.02336441
0.021494795
0.026347879
0.032316275
0.025200091
0.02907967
0.034096889
0.0280012
0.025526574
0.041492801
0.027993064
0.025299288
0.034985788
0.023862902
0.031288378
0.036586229
0.047010001
0.033766448
0.10075736
0.027913932
0.022409698
0.029547378
0.036560968
0.033050619
0.044703662
0.052612256
0.048230834
0.034952234
0.036779925
0.037400339
0.035842162
0.030329306
0.042802237
0.029331386
0.031547289
0.027192228
0.024994673
0.023979224
0.033645976
0.028054103
0.030276038
0.025178259
0.031068726
0.024270892
0.023518896
0.051075991
0.029867886
0.045640513
0.039350666
0.044160098
0.034829203
0.044920232
0.030443178
0.026148783
0.04534857
0.03974878
0.055155706
0.030213505
0.024619479
0.026866727
0.025872437
0.034882978
0.0231918
0.045874972
0.036252141
0.025188453
0.022127688
0.026344005
0.029128676
0.033348601
0.02924606
0.024616214
0.026116639
0.019798005
0.020740468
0.027822062
0.060403403
0.032674473
0.025870143
0.031811461
0.030134462
0.029179787
0.021354711
0.028725116
0.028603883
""
0.031580422
0.02963618
0.024774438
0.031287357
0.026761714
0.042561468
0.026071509
0.030897941
0.027123841
0.044406343
0.038957294
0.035282508
0.035527077
0.034842182
0.032392565
0.024401728
0.025993396
0.037869863
0.032400321
0.028160315
0.022061648
0.035407048
0.029367648
0.029448915
0.037340708
0.031417582
0.038041402
0.046126187
0.05577014
0.074973568
0.028699012
0.064125672
0.027174778
0.028440492
0.026760137
0.060209207
0.04358808
0.034383044
0.047177378
0.044996087
0.045749832
0.047276013
0.036174275
0.032108627
0.029735325
0.054152954
0.051653981
0.036642645
0.043832328
0.034710456
0.071777999
0.053644635
0.046701722
0.03363657
0.032535713
0.034542657
0.022823416
0.019961566
0.032781415
0.028310429
0.030887885
0.037575088
0.046600897
0.029333791
0.029419078
0.027801912
0.025303209
0.027580643
0.030192837
0.030936716
0.028333256
0.029438643
0.031179205
0.045521371
0.049125869
0.03780058
0.052439909
0.030752026
0.037557162
0.038318045
0.050607055
0.038584214
0.033328883
0.035774332
0.042320285
0.033015307
0.048760999
0.041684303
0.036607519
0.050607309
0.046881106
0.040326174
0.058359031
0.053308487
0.037500259
0.045557238
0.048867177
0.047384471
0.0362355
0.059113301
0.07092654
0.027460257
0.023494381
0.027322317
0.028497756
0.028782595
0.028329993
0.025892274
0.028187174
0.023254404
0.022747701
0.029131947
0.036849365
0.025236366
0.031967342
0.030032901
0.022026557
0.039407741
0.029891325
0.019506302
0.040136427
0.046731599
0.045433782
0.042170089
0.041118685
0.027255056
0.028940637
0.025582669
0.027397837
0.028794959
0.035566527
0.034038432
0.024813183
0.023192149
0.038421921
0.038333979
0.030481456
0.030843103
0.02865801
0.025102763
0.033667121
0.041701797
0.033999968
0.039166342
0.058829855
0.04897273
0.032628775
0.025861643
0.030299949
0.034116928
0.024522787
0.027420726
0.027498687
0.026630869
0.026117539
0.040118799
0.035430755
0.031448774
0.034758095
0.045894381
0.028185861
0.036063503
0.02275149
0.027464218
0.043258592
0.024259755
0.028559381
0.024915475
0.033474948
0.034644261
0.021842074
0.02528795
0.037837029
0.024526928
0.02927343
0.03927448
0.02633206
0.028000636
0.031492636
0.03007023
0.040021088
0.041942764
0.036124974
0.029901924
0.028504483
0.033430602
0.025550149
0.029924635
0.038060978
0.03568463
0.028603269
0.039922908
0.033416439
0.025636455
0.035341706
0.031839088
0.033257265
0.031332064
0.026504401
0.038846575
0.032708991
0.024111893
0.033439342
0.031930771
0.028139314
0.024900215
0.026545409
0.028073382
0.031936411
0.030501883
0.035052516
0.04140801
0.030852173
