kfr_imm_pooled_pooled_p75_se
0.026338983
0.045294251
0.10176899
0.017620418
0.020521281
0.090243645
0.013850912
0.10574453
""
0.023819
0.028220925
0.0092382794
0.069331512
0.043283347
0.028781995
""
0.11182346
0.027301073
""
""
0.024094211
0.017392619
0.027957315
0.044199314
0.0079340423
0.13963915
0.032669395
0.017237742
0.0082148798
0.06396617
0.059549592
0.035931516
0.0090973554
0.012353908
0.087403923
0.025669038
0.085721955
0.070371985
""
""
0.0290603
0.1147868
""
""
""
0.12732856
0.010304188
0.029848509
0.016080491
0.050329417
0.01969617
0.026391815
0.065917745
""
""
0.025713852
0.072989531
""
""
0.045600496
0.059242148
0.021924973
""
0.058519319
0.074961729
0.075432047
""
0.11856639
""
0.0932514
0.1265797
0.099433176
0.11527586
0.043234769
0.082029544
""
0.067417473
0.066498458
""
0.015869761
0.080592006
0.036480889
0.10012852
0.045032971
0.010543048
0.057205252
0.050394379
0.019822732
0.014620004
0.046299234
0.057018429
0.08222872
0.07998462
0.021356637
0.11234004
""
0.042718906
0.029274184
0.0055867988
0.013194783
0.012811112
0.0029911676
0.0059960443
0.010909132
0.012283962
0.0051305615
0.013355174
0.0096130408
0.053306263
0.021876074
0.020305375
0.039883383
0.018689709
0.11957222
0.016271712
0.015048794
0.014633236
""
""
""
0.04589697
0.080401577
0.070169456
0.029866576
0.081636392
0.019991966
0.024685096
0.074505031
0.094708316
0.088794388
0.004990743
0.05589065
0.024398563
0.11256404
0.021125097
0.066597536
0.027800893
0.021003693
0.077455774
0.046271924
0.02639911
0.031449359
""
0.12538792
0.052685797
""
0.028965723
0.064950384
0.12930872
0.088403039
0.077636264
0.018392686
0.044040836
""
0.011527893
0.02643596
""
0.026037527
0.083042279
0.053833783
""
""
0.015714325
0.0050771921
0.079117611
0.0025086217
0.039314326
0.04753489
0.060111288
0.027295943
0.0038365282
0.014712773
0.040944122
0.018516574
0.047842503
0.059669793
0.016459176
0.0096852072
0.03436983
0.048875768
0.053578898
0.051271651
0.012359463
0.066052079
0.076623894
0.01030837
""
0.060502291
0.018570181
""
0.059391811
0.026343359
0.012354602
""
""
0.061868954
0.032112926
0.034180243
0.014087602
0.038034379
0.013741968
0.019003779
0.040382989
0.035273258
0.027899554
0.016587432
0.011044435
0.034905519
0.043736339
0.021585796
0.034073282
0.027454948
0.10443354
0.083600566
0.010700907
0.018747807
0.017128527
0.0058249719
0.043045156
0.05722709
0.067699507
0.061049044
0.066202484
0.044444885
0.0090197995
0.031411324
0.027149929
0.034226399
0.0090990402
0.01678684
0.014719761
0.020901415
0.10227826
0.034127232
""
0.053406648
""
0.032605473
""
0.090637907
0.048572715
0.038997073
0.032519367
0.020531125
0.056323551
0.045292147
0.025975749
0.0099128867
0.030097639
0.01678573
0.0064026364
0.022114074
0.031340487
0.08369609
0.021565255
0.027869297
0.04118884
0.0091550052
0.033245701
0.011842546
0.032040764
0.0098424591
0.0089223841
0.010665623
0.0078781741
0.0016590559
0.0060447291
0.0019279718
0.0035877817
0.011904879
0.01813536
0.028444514
""
0.028442109
0.070978694
0.032954182
0.015717624
0.017255081
0.035348289
0.02337712
0.0052774223
""
""
0.003092391
0.008984101
0.035826482
0.0088007022
0.0034690017
0.029795673
0.067857482
0.055087171
""
0.054099623
0.063803785
0.053507682
0.048636861
0.0863344
0.029735936
0.033652071
0.025523027
0.005125857
0.07852409
0.038738351
0.020151027
0.037315723
0.061192546
0.068119727
0.037290998
0.029309092
0.088944666
0.020751046
0.028247437
0.03624865
0.020981254
0.014647085
0.020062786
0.053738631
0.01753623
0.022709418
0.02902302
0.039041717
0.013604541
0.035870727
0.049032561
0.054582458
0.028508846
0.017606217
0.046042841
0.045103461
0.017540498
0.066411965
0.016423734
0.01346641
0.0073316097
0.031344078
0.0021757293
0.012621984
0.027521836
0.065416418
0.0080277231
0.096237771
0.07338883
0.024707615
0.022266131
0.044850539
0.13056445
0.082899854
0.092378423
0.14490272
0.075466231
0.059126858
0.066408873
0.051774267
0.073253281
0.033954781
0.035680693
""
0.056162789
0.11392833
0.099661008
0.078284293
0.059257045
0.025125727
""
0.062386151
0.092681818
0.085086472
""
""
""
0.10362802
0.10635943
0.042460859
""
""
""
""
""
""
0.030139878
""
""
""
""
""
""
""
""
""
""
""
""
0.076088034
0.077812493
""
0.025497621
""
""
""
""
""
0.071443222
0.041295998
0.055464208
0.081037864
0.029462649
0.024549799
""
""
""
0.037073132
0.052554503
""
""
""
""
0.099007212
""
""
""
""
""
""
""
0.03201364
0.051210884
0.06199494
0.043881241
0.059770085
0.072357364
0.040220138
0.048223116
0.013676446
0.11902256
""
0.081611469
0.038272362
""
""
""
""
0.051510714
0.040805519
""
""
0.055597439
0.0461559
0.071606867
""
0.040239051
0.025309775
""
0.016229622
0.071640991
0.072324298
0.011765798
0.072509892
0.10419933
""
