kfr_29_other_female_p50
0.41036305
0.49570864
0.45308563
0.44162178
0.43662825
0.57427782
0.45518693
0.49531522
0.46904436
0.45389181
0.45191649
0.46560508
0.50320959
0.40131876
0.40518364
""
0.45236063
0.45570689
0.45590919
0.38315758
0.43134207
0.45843872
0.43541223
0.47206306
0.46124661
0.42838219
0.4738338
0.47866923
0.50245351
0.46649453
0.49514803
0.45521438
0.48808366
0.50472939
0.50370419
0.48397812
0.36936593
0.46885303
""
""
0.46401772
0.41277468
""
""
0.36311877
0.43872792
0.47802678
0.50658578
0.45699903
0.47341511
0.51139587
0.49292943
0.43270943
""
""
0.46658966
0.45888111
0.49825868
""
0.38823408
0.51838028
0.50348163
""
0.46762288
0.50979018
0.43120086
""
""
0.56678391
0.59283632
0.4911043
0.53806806
0.37654698
0.50951427
0.52980036
""
0.56739825
0.38863638
0.52525449
0.45164162
0.47318426
0.440882
0.47470787
0.43954453
0.44022173
0.39154309
0.43070707
0.46679997
0.47659332
0.49629059
0.44719875
0.46152464
0.32848465
0.47594666
0.41950446
0.41768107
0.41305286
0.41783568
0.48267224
0.45288751
0.48195106
0.48920557
0.48289356
0.46673033
0.47505158
0.47544026
0.45316488
0.47885087
0.51420587
0.46201661
0.47926444
0.46009105
0.45355722
0.39362228
0.50491482
0.48254281
0.4778837
0.45348847
""
""
0.50285858
0.47750428
0.48554656
0.51266032
0.51824403
0.4705486
0.47817883
0.49306962
0.35063359
0.30565107
0.47302169
0.39424405
0.46000046
0.33682263
0.4262405
0.38702735
0.44720635
0.49852151
0.47579411
0.50862569
0.45517379
0.50538331
""
0.35780853
0.48697245
""
0.46465811
0.48788792
0.43093574
0.39932132
0.56192946
0.45831239
0.47373474
0.42366335
0.50525439
0.4677816
0.49315453
0.48537266
0.49775657
0.46179783
""
""
0.50998116
0.50645518
0.52474993
0.54895872
0.39261499
0.50250405
0.48267102
0.44304124
0.44179931
0.46994662
0.45709547
0.42507669
0.41033667
0.36121815
0.43123519
0.44099003
0.49060684
0.50500125
0.45126441
0.37894899
0.45640808
0.40349221
0.41000289
0.45065227
0.55719429
0.49034932
0.42788011
""
0.53665107
0.51193088
0.45320165
0.39310685
0.35040537
0.45230621
0.46228859
0.45632142
0.4134475
0.46762195
0.45263469
0.43789783
0.44760618
0.41973677
0.4318262
0.41429913
0.44723111
0.47073591
0.3948898
0.48013419
0.4725534
0.45935771
""
0.46377188
0.44774684
0.44810289
0.42057759
0.45294687
0.45506024
0.40285146
0.47316477
0.4839052
0.4419139
0.50841027
0.44971171
0.46686441
0.4866347
0.53318042
0.45756122
0.43916309
0.4253155
0.44373864
""
0.5058279
0.40387255
0.42379099
0.53176153
0.41688111
""
0.45368624
0.46950546
0.48230115
0.45092529
0.49564207
0.53419065
0.48231816
0.46674511
0.43273252
0.46224657
0.47734088
0.47719923
0.41446564
0.5193904
""
0.48992261
0.4556216
0.46625167
0.48329398
0.49644965
0.48234856
0.49158069
0.48929748
0.47719193
0.45675546
0.47081417
0.53144646
0.51284659
0.54148614
0.48557919
0.45254472
0.46879521
0.45459226
0.47785047
0.44761285
0.4489527
0.44969657
0.46909928
0.46064702
0.37998018
0.44505924
0.47597751
""
""
0.49705452
0.48394477
0.45595899
0.44324481
0.49726346
0.47379234
0.46324193
0.47404352
""
0.51092672
0.53052866
0.3852599
0.49587324
""
0.50599009
0.4120113
0.4797301
0.4796899
0.45602101
0.50184315
0.5258953
0.55245012
0.45575297
0.45708638
0.43687695
0.47585934
""
0.47547221
0.44618055
0.49895281
0.48265252
0.49920562
0.44171417
0.45213383
0.48595428
0.45356402
0.48450869
0.55779499
0.42809907
0.45346424
0.41654333
0.54502004
0.44386041
0.46743548
0.4248476
0.45550865
0.42713624
0.54438519
0.45017701
0.45139572
0.47840485
0.42717871
0.50796616
0.46902442
0.50269103
0.42162579
0.45772463
0.44958973
0.45045036
0.49238226
0.44586638
0.46304181
0.48943418
0.53570437
0.47040874
0.59386855
0.60619795
0.43002212
0.47905147
0.44702455
0.51929408
0.51142037
0.45414618
""
0.4462381
0.34184265
0.4984903
0.45589894
""
0.46586025
""
""
0.47705323
0.42400268
""
""
""
""
""
0.49445415
""
""
""
""
""
0.43670383
0.49036565
""
""
""
""
""
""
0.52658945
""
""
""
0.41451538
