two_par_black_male_mean_se
0.020201849
0.035846327
0.092465445
0.011096853
0.0080525838
0.017686483
0.0049792123
0.045933791
0.070784733
0.0083525572
0.0094475187
0.0039250045
0.11140714
0.030113257
0.01194877
""
""
0.016283432
0.10703508
0.012290955
0.0049874112
0.0051261405
0.0086411247
0.0073472275
0.004296334
0.012910904
0.0090349233
0.0062144655
0.0038507951
0.012748481
0.010312742
0.01210654
0.0042040907
0.005387513
0.0085683959
0.0073230709
0.010733624
0.0095355799
0.014011059
0.011440457
0.0042152568
0.0097155757
0.017119281
0.030822815
0.011799073
0.0088357739
0.0029498094
0.0093720276
0.0042411815
0.008839285
0.0079987366
0.0060937121
0.0064476565
0.016818937
0.02264265
0.0045504249
0.014426814
0.037359059
0.032266635
0.0080157733
0.012712308
0.00573604
0.02110198
0.026972355
0.064933665
0.040170267
""
0.062276945
0.049869616
0.060514957
0.0090257684
0.0080976235
0.006079956
0.0090541029
0.012232655
0.041613832
0.010118376
0.020927779
0.021960568
0.0028865221
0.0081319865
0.021117212
0.046091683
0.017731922
0.0052005984
0.025494335
0.0240514
0.010124024
0.0076147178
0.015825754
0.016415276
0.052792624
0.054795455
0.0083536329
0.080808677
""
0.02725153
0.012704031
0.0043649953
0.0073185428
0.0095178094
0.0024395676
0.0045302226
0.010178245
0.0095973145
0.0043109967
0.0091479449
0.0043926649
0.013741331
0.012741165
0.0097507425
0.0072592981
0.0044258093
0.01217232
0.0052164569
0.0057570967
0.0050694677
0.017039742
0.020736706
0.016713167
0.0080789551
0.014313553
0.014392258
0.010612735
0.012497431
0.0061102547
0.006108785
0.014249017
0.01175184
0.012370599
0.0021698859
0.010752894
0.01049143
0.018334026
0.01732927
0.01015565
0.006603763
0.0062474245
0.013071738
0.0091000553
0.0067066983
0.015499986
0.018634163
0.013952103
0.0071289116
0.013424139
0.0096513834
0.0088962056
0.0099603524
0.010286604
0.025085568
0.004064776
0.0063932673
0.011412508
0.0073494324
0.0050767167
0.014083683
0.0053095771
0.015746122
0.03295885
0.066314735
0.086140141
0.01063253
0.0027512854
0.021035161
0.0021848176
0.072282799
0.091540009
""
0.021547735
0.0023369764
0.011917312
0.073536187
0.010735071
0.051222008
0.08336433
0.011133343
0.0078314887
0.061798353
""
0.085083432
0.082892314
0.0061392509
0.042353306
0.034679331
0.0047715646
0.049747236
0.081764117
0.010291217
0.074411444
0.039618425
0.014709656
0.0057721767
0.0913954
0.034901511
0.029038278
0.031299435
0.018367738
0.0076883337
0.051396418
0.0078932662
0.018806078
0.064202428
0.026279666
0.014258563
0.010256568
0.0047327597
0.048113566
0.028248962
0.020690387
0.03910204
0.017037893
""
0.078008331
0.0060701091
0.012691475
0.012299053
0.0034950753
0.045835812
0.034829114
0.035114013
0.039065626
0.032108974
0.042285487
0.0051280125
0.019351989
0.036353637
0.03108613
0.0056610871
0.0089712627
0.016472967
0.012048655
""
0.034949686
""
0.024361394
""
0.019064451
""
0.068999097
0.02716716
0.037561499
0.022106467
0.017019812
0.043963131
0.029568747
0.011997205
0.0095587755
0.055768449
0.028304279
0.0050447932
0.025451748
0.049185097
""
0.022754416
0.056671359
0.064486943
0.010769017
0.051227435
0.015343924
0.026828973
0.015718553
0.012947593
0.0089100068
0.0095427986
0.0015284664
0.0089033442
0.0026170199
0.0022454853
0.0067535671
0.0076480843
0.014571752
0.021374257
0.059924193
""
0.1138541
0.030430285
0.044538394
""
0.05257488
0.0101355
""
""
0.0047544697
0.020614441
0.080472931
0.012251644
0.0043952256
0.045774203
""
""
""
""
0.091230758
""
""
""
0.060100079
0.076127388
0.047912546
0.0057474882
""
0.10688152
0.036138162
0.094773784
0.091990218
""
0.076415963
0.020398162
""
0.034707885
0.030946719
0.075717494
0.064349927
0.043539573
0.041216802
""
0.056997165
0.05728998
0.044107709
0.069386914
0.015541908
0.068900973
0.059429508
0.088222936
0.02135451
0.010733353
0.042182092
0.037332091
0.014591546
0.06623847
0.012053984
0.010915035
0.0043806764
0.014834815
0.0017986471
0.010345351
0.020302327
0.072048731
0.0031373457
0.05373418
0.049221814
0.0144106
0.01499293
0.032636244
""
""
""
""
0.063108258
0.024114899
