kir_native_black_female_mean
0.38790628
0.38307872
0.38200793
""
""
0.46534741
0.38386077
0.42767993
0.41246492
""
0.46939707
0.40916654
0.3954491
0.32872492
""
0.40221626
0.42643052
0.37149358
0.44151306
0.33176935
0.41467771
""
0.40818742
0.42523813
""
0.43718645
0.39674816
0.43520799
0.46598414
""
0.33954635
0.3857533
0.41027227
0.36015779
0.38344738
""
0.44345933
""
0.42176047
0.41407028
0.44595143
0.45807517
0.41433141
0.43068147
0.44848675
0.43131453
""
""
0.40498123
0.46118185
0.42480865
0.40277752
0.36807263
0.41847837
0.39234993
0.31882414
0.42935535
0.47477376
0.50992364
0.40242344
0.42422679
0.385167
0.43327907
0.33599511
0.36904368
0.38749832
""
""
""
0.48290381
""
""
""
""
0.45208961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48959935
""
""
""
""
""
0.4535735
""
""
0.45459548
0.43930498
""
""
0.38370386
0.40307742
0.4046132
""
""
""
0.45411012
""
""
0.42504245
0.40386432
""
""
""
0.38089153
0.53317207
0.39737281
""
0.41337371
0.39704019
0.42181727
0.42318112
0.45855397
0.44437897
""
""
0.37463057
""
""
0.45598468
0.48852843
0.47118142
""
""
0.33809021
0.46717805
""
0.45441508
""
0.45116264
0.40468743
0.48380747
""
0.42243233
""
""
0.395262
0.37256306
0.40067837
""
0.46837747
""
0.45822483
""
0.41176289
""
0.41292509
""
""
""
0.43364257
""
0.45624694
0.36288676
""
""
0.41039455
""
""
""
0.40560275
""
0.39461651
0.39492279
0.41426459
""
0.46285611
""
""
0.28320822
""
""
0.49629766
""
""
0.4332251
""
""
""
""
0.44982475
0.47588348
""
""
0.45207155
0.39639777
0.40114895
""
""
0.44997135
""
""
0.48145097
""
""
0.48181242
0.52390832
""
0.44715676
0.46509624
""
0.45352542
0.47427869
0.45992729
0.45464554
0.37433332
0.49835306
0.42976516
0.53137428
""
""
""
""
0.48769358
0.48803064
0.42969584
0.57951689
""
""
0.45229015
""
0.47010043
0.48772818
0.32468304
0.45139244
""
0.50148159
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44687
""
0.46479514
""
""
0.44539443
""
""
""
""
""
""
""
""
0.47787136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47208208
""
""
""
""
""
""
""
""
""
""
""
""
0.4697119
0.46946314
""
0.4390415
0.48571891
0.49429432
0.51629627
""
0.45783749
0.48152024
0.43613118
0.49634048
0.41947499
""
0.42113972
0.40570751
0.42021799
0.42840946
0.38414156
0.44163072
0.4008311
0.46602017
0.44348982
0.4124364
0.32083324
""
0.42743075
0.41346473
0.49216107
""
0.37586579
""
""
""
0.42547593
""
0.31340218
0.42032713
0.40656099
0.43216568
""
0.34456241
0.41595629
0.3590484
""
0.3789728
0.38072518
0.43563342
0.42066151
""
0.38822117
0.42858893
0.42500597
0.34551194
0.43272543
0.5009858
0.47120807
0.43521568
0.33583191
0.42455971
0.36582354
0.40693793
0.42086336
0.42677701
0.4297066
0.39712092
0.35692573
0.38244638
0.49812916
0.40580857
0.41827112
0.38585505
0.44220704
0.34299123
0.35800418
0.39106914
0.49366188
0.37345564
""
0.38517663
""
""
""
0.43542174
""
0.40305969
0.36562786
0.39854434
0.44532681
0.4077296
0.41405064
""
0.34670335
0.30633909
0.4105638
0.40446156
0.44691667
0.41128063
0.41043419
0.33827248
0.38590091
""
""
0.4219664
0.42465198
""
0.41539371
0.42135563
0.28687224
0.43036598
0.41914088
0.47115901
0.37358522
0.39459947
0.47943857
0.33312872
0.43743446
0.34764236
0.35400194
""
""
0.39690441
0.4576571
0.46447212
0.36210606
0.39446211
0.4102985
0.42228726
""
0.43261877
0.3927027
0.39289019
0.40258271
""
0.50811154
0.40049151
""
0.34878489
0.43934986
""
""
0.41553581
""
0.35929644
0.39031619
0.4675186
""
0.45693478
0.44348553
""
0.36375126
0.39004651
""
0.45788971
0.49675357
0.44470641
0.4357923
0.40844017
""
0.37117448
0.3342514
0.4127005
0.44424519
0.37656716
0.34683871
0.42588276
0.53841341
0.45491031
0.41010562
0.41974309
0.39717236
""
0.37753734
0.40920317
0.39571407
0.41804159
0.36045486
0.40179744
0.45110008
0.39669389
0.43470007
""
0.3964406
""
0.42762488
0.41357586
0.44469675
0.4732618
0.40349326
0.42820629
""
0.38188297
0.359992
0.46350148
0.44853669
0.36084476
""
""
0.33912879
0.42497903
0.44691175
""
0.43135768
0.36061507
0.40413395
0.41533267
0.37558842
0.42326391
0.50266933
""
0.32564291
0.42888594
0.40687937
0.35990167
0.43344215
0.34743842
0.40874022
""
0.43558338
0.39986926
0.33944643
0.41878513
""
0.43647164
0.41162983
0.35726514
0.36045334
0.39883488
0.3971552
0.3774361
""
""
""
0.39323375
0.34596109
0.35450423
0.44288209
0.37801406
""
0.4518193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40638787
0.37670305
""
""
""
""
""
""
""
0.45899493
""
""
""
""
""
0.45135981
""
""
""
""
""
0.52764624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38072336
""
0.4011974
""
""
""
0.42358497
0.43035603
""
0.38136098
0.46619755
""
""
""
""
""
""
0.59135091
0.45545283
0.45006984
""
0.42449471
0.49947235
""
""
""
""
""
""
""
""
""
""
0.41834173
""
""
""
""
0.48720121
""
""
""
0.43171555
0.43141621
""
0.44839245
""
""
""
""
0.41798249
""
""
0.43757764
""
""
""
""
""
""
0.45580855
""
0.3982487
""
""
0.41473329
""
""
""
""
""
""
""
0.49861574
""
""
""
""
""
""
""
0.39735568
""
0.41769147
""
0.46505731
""
""
""
""
0.4775508
""
0.46785322
""
""
0.56424153
""
0.49317944
""
""
""
""
""
""
""
""
""
""
0.4224565
0.42603281
""
0.40253142
0.44925395
""
""
""
0.52615196
""
""
""
""
""
""
""
""
""
""
0.45509249
""
""
""
""
""
""
0.41069576
""
""
""
""
""
""
""
0.50667453
""
""
0.43219787
""
0.47655016
""
""
""
""
0.46516144
""
""
""
""
""
""
""
""
""
0.43446511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44272918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49189508
""
""
""
""
0.48259091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42525634
""
""
""
""
0.42961869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37425894
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48765442
""
""
""
""
""
""
""
