kir_native_black_male_mean
0.47199309
0.45012331
0.43031207
0.31478605
""
0.53540158
0.44257
0.4076066
0.45916042
""
0.43810844
0.49511218
0.46726981
0.4848271
""
0.40342557
0.45286
0.40492314
0.38042012
0.38442451
0.4601604
0.445759
0.41313821
0.40623805
""
0.45122728
0.47550052
0.39962947
0.50963092
""
0.38719627
0.46467298
0.43876952
0.42217407
0.41557458
""
0.44137418
""
0.48360255
0.50299573
0.41684604
0.44639263
0.43633872
0.4212783
0.41696382
0.48096427
""
""
0.42719465
0.52177751
0.43067464
0.40612751
0.40247056
0.45655921
0.44552314
0.3763496
0.43800512
0.39909378
0.52280194
0.50427032
0.46281293
0.3964662
0.4494676
0.3280707
0.51093447
0.46517667
""
""
""
0.49476516
""
""
""
""
0.42219439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42136127
""
""
""
""
""
0.44016418
0.35052377
""
0.42410672
0.46349019
""
""
0.55988175
0.43778616
0.41587031
""
""
""
0.42696315
""
""
0.42377806
0.50613499
""
""
""
0.43595886
0.52640367
0.40201589
""
0.41355452
0.43439892
0.45831448
0.44248641
0.45195439
0.40595013
""
""
0.43896797
""
""
0.35895917
0.36945364
0.49316573
""
""
0.4278383
0.46005973
""
0.3891331
""
0.3706364
0.45339069
0.53308886
""
0.41984645
""
""
0.37704483
0.42899004
0.47003278
""
0.46311936
""
0.39074978
""
0.42934376
""
""
""
0.55475795
""
0.4192574
""
0.45648801
0.4016985
""
""
0.35195246
""
""
""
0.38767236
""
0.45219034
0.40920228
0.45739263
""
0.41942149
""
""
0.53041768
""
""
0.4667924
""
""
0.41432488
""
""
""
""
0.44882149
0.44363853
""
""
0.41438961
0.31242511
0.5317685
""
""
0.45971695
""
""
0.43723363
0.4052327
""
0.47563598
0.46472281
""
0.42754373
0.3839846
""
0.44945297
0.4374575
0.45172873
0.41320324
0.48339942
0.47541782
0.43198201
0.50515997
0.40866348
""
""
""
0.44649398
0.43039283
0.44592768
0.3418147
""
""
0.43414608
""
0.50632316
0.44935474
""
0.42964092
""
0.48597738
""
""
""
0.46508932
""
""
""
""
""
""
""
""
""
0.46426928
""
0.50931185
""
""
0.43154055
""
""
""
""
""
""
""
""
0.57764578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35345
""
""
""
""
""
""
""
""
""
""
""
""
0.45079097
0.42811313
""
0.49115783
0.42236477
0.43369365
0.62723273
""
0.42721203
0.44379875
0.41941935
0.43915334
0.36971289
""
0.40932274
0.4051272
0.40105125
0.38871607
""
0.35599497
0.47096443
0.44319102
0.34260589
0.38235742
0.42259744
""
0.40653574
0.3913255
0.3252376
""
0.38515785
""
""
""
0.35286936
""
""
0.28820041
0.38455504
0.39932218
""
0.33184972
0.37479329
0.3522737
""
0.38617453
0.39470503
0.38654041
0.35997614
""
0.3948341
0.3358382
0.34233472
0.39034963
0.39385632
0.48364082
0.4493787
0.42575398
0.27947593
0.36577943
0.39403948
0.37512097
0.4790231
0.35537446
0.38296852
0.35403162
0.40680113
0.39056683
0.43427062
0.36743411
0.38565439
0.47569585
0.35534272
0.3506279
0.37542266
0.33463347
0.42771894
0.34429151
""
0.5412007
""
""
""
0.41989586
""
0.41967893
0.39668316
0.41574225
""
0.40243509
""
""
0.40482005
0.49850383
0.3690024
0.36791417
0.44183564
0.41590053
0.50071609
""
0.41560102
""
0.36634079
0.41132611
0.44931036
""
0.4309296
0.40604448
0.38879019
0.4291769
0.38284123
0.44584551
0.37362829
0.396411
0.4357079
0.33814371
0.41293004
0.34246427
0.36059409
""
""
0.44392157
0.43554357
0.39099592
0.47462872
0.384514
0.39250547
0.35258579
""
0.41653365
0.49901736
0.43165866
0.40960863
""
0.49058393
0.42180279
""
""
0.40560341
""
""
0.43582401
""
0.37636748
0.36675072
0.45303154
""
0.44701719
0.37204927
""
0.4834803
0.43761921
0.37413129
0.42024782
0.48285607
0.37946019
0.42754501
0.39260495
0.40490547
0.41098714
0.54760212
0.40877455
0.50000268
0.46987414
0.44637606
0.40517136
0.45048192
0.45413774
0.45839223
""
0.43767649
""
0.43319419
0.43839231
0.41823477
0.5122838
0.44185898
0.42587063
""
0.42629611
0.3807317
""
0.31943396
""
0.4005011
0.44039389
0.49489826
0.39641738
0.46657592
0.43842223
""
""
""
0.41340929
0.44180956
0.47073674
""
""
0.50940597
0.43919227
0.39971715
""
0.44642964
0.39141053
0.40978613
""
0.32924536
0.36185953
0.3884792
0.43842492
0.52161419
0.42870274
0.34520683
0.3645623
0.38755065
0.41435665
0.38420349
""
0.36006609
0.41943106
0.3447901
0.39780396
""
0.44371721
0.40899613
0.34229136
0.36653721
0.47087556
0.41565844
0.37969172
0.36692131
""
""
0.43982187
0.40840754
0.34409186
0.37357524
0.4422977
""
0.49782935
""
""
0.46343997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38536635
0.38483626
""
""
""
""
""
""
""
0.39083683
""
""
""
""
""
0.40508613
""
""
0.52574253
""
""
0.46733388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35612628
""
0.37953815
""
""
""
0.40827829
0.41757607
0.54691106
0.46714208
0.4183625
""
""
""
""
""
""
0.3908276
0.44779217
0.36046439
""
0.37104058
0.41139835
""
""
""
""
""
""
""
0.43389258
""
""
0.36876723
""
""
""
""
0.39646262
""
""
""
0.37999743
0.42172337
""
0.36094758
""
""
""
""
0.32717934
""
""
0.37875798
""
""
""
""
""
""
0.44056007
""
0.39537856
""
""
0.42781168
""
""
""
""
""
""
""
0.44055063
""
""
""
""
""
""
""
0.40281388
""
0.36469394
""
0.40078706
""
""
""
""
0.44273445
""
0.49627006
""
""
""
""
0.412976
""
""
""
""
""
""
""
""
""
""
0.41734812
0.44487876
""
0.41048238
0.40380049
""
""
""
0.34696442
""
""
""
""
""
""
""
""
""
""
0.37217614
""
""
""
""
""
""
0.44027191
""
""
""
""
""
""
""
""
""
""
0.46523336
""
0.46404186
""
""
""
""
0.45624486
""
""
""
""
""
""
""
""
""
0.39906541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40762368
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43367839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42360216
""
""
""
""
0.39493012
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45211557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3020173
""
""
""
""
""
""
""
0.4417628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51100415
""
""
""
""
""
0.42861873
""
""
""
""
""
""
""
""
""
""
0.31363532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50687063
""
""
0.48312357
""
""
""
0.42880654
""
0.40226415
""
0.43152344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41622058
""
""
""
""
""
""
""
0.5099439
0.35983324
""
""
""
""
""
""
""
""
""
0.32363307
""
""
""
""
0.45468426
0.40993148
""
""
""
""
0.41102296
""
""
""
0.42918682
""
""
0.43493322
0.36038929
""
""
""
""
""
""
""
""
0.40634611
""
""
""
0.41895431
""
""
0.43855065
""
0.41961285
""
""
0.39831313
""
""
""
""
""
""
""
""
""
""
""
0.4543449
""
0.41700909
""
""
0.4339489
""
""
""
""
""
0.53740478
""
""
""
""
""
""
""
0.41197845
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52768725
""
""
""
""
0.45893052
""
""
""
0.4253369
""
""
""
""
""
0.43310159
0.43143538
0.5370779
0.51878643
0.44970393
0.40256926
0.48065704
0.44480118
0.43681267
0.4158234
0.4803293
""
""
0.4405289
0.47223365
0.39203501
0.49544522
0.46595499
0.31705675
0.42081222
0.45546734
0.34623665
0.38088402
0.49099591
0.52257138
0.48800993
0.44741046
0.43713272
0.47182977
0.46508017
""
0.4460381
0.4476552
0.43343824
0.45119807
0.42600197
0.42973629
0.37725031
0.52318078
0.48212117
0.43313098
0.46638048
0.40579548
0.42024535
0.33665827
0.5076161
0.41747198
0.59609574
0.50063169
0.50667125
0.43104553
0.41557917
0.4477208
0.4179891
0.46256205
0.45335889
0.439592
0.48457649
0.44874012
0.41908911
0.44804472
0.43693021
""
0.5096367
0.48030555
""
""
0.47560471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49339724
0.48708352
0.50815892
0.37278658
0.51045412
0.51646483
0.52799356
0.44975603
0.53868991
""
0.47127253
0.5577026
0.43272564
0.51431811
0.50813806
0.4593032
0.48842478
0.40261412
0.43352816
0.36014724
0.41136113
0.42344818
0.41710892
0.56045288
0.32929283
0.45412159
""
0.49975327
""
0.44891483
0.56508118
0.51943099
""
0.58430034
0.47126001
0.44412556
0.50185049
""
""
0.37026784
""
""
""
""
""
""
""
0.38903311
""
0.41795608
0.45257485
""
""
""
""
""
""
""
""
0.52113557
""
0.4189871
""
""
""
""
""
""
""
0.44182962
""
""
""
""
0.41932684
0.419471
""
0.40536743
""
""
""
""
""
""
""
""
0.45998099
""
""
""
""
""
0.55193675
""
0.51422727
""
""
0.37313375
""
0.51089054
""
""
""
""
""
""
0.45809627
""
""
0.37280512
0.41073716
0.40775138
""
""
""
""
0.42330918
0.4577722
0.40979117
""
""
0.47704199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52887923
""
""
""
""
""
""
""
0.42997319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45094422
""
""
""
""
""
""
0.44378871
""
""
""
""
""
""
0.43767157
""
""
""
""
""
""
""
""
""
""
""
""
0.47928005
""
""
""
""
""
0.44493139
0.42984724
0.48398766
0.43818727
0.50923669
0.39573741
0.39278647
0.4958418
0.4351525
0.41468188
0.39017764
0.48513722
0.42003289
0.3579472
0.42978579
0.45759693
0.42969114
0.40449378
0.4326241
""
""
0.43442482
0.4745236
0.42105725
0.41741017
0.41544503
0.40729833
""
""
0.44189417
0.48048449
0.48479331
0.42289579
0.40518838
0.33478817
0.44753441
0.50622416
0.41012195
0.49858448
0.49975762
0.46023676
0.37453312
0.42600828
0.3901749
0.46716294
0.4428252
0.46422368
0.4417876
0.45478997
0.4011479
0.46731901
0.4709335
0.37706432
0.36740687
0.40789798
0.50334048
0.42020422
0.47914535
0.40019095
0.40367445
0.41085505
0.42196763
0.41595274
0.38222116
0.43871853
""
0.37505198
0.37708342
0.4766252
0.44584653
""
0.40242425
0.4155179
0.48215881
0.40875575
0.38152313
0.39428174
0.26764253
0.44910395
0.41475815
0.45749721
0.38371041
""
""
""
""
""
""
""
""
""
0.4014864
0.40803254
0.47017306
""
0.4817957
""
0.30806935
""
""
0.55483311
""
""
""
""
0.39582089
""
0.53568172
""
""
""
""
""
""
""
""
0.33041966
""
""
""
0.38799334
""
""
""
""
""
""
""
""
0.43071502
""
""
0.48369873
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3292149
""
""
""
""
0.39971223
""
""
""
""
""
0.46536091
""
0.44749889
""
""
0.57895672
""
0.42947441
""
""
""
""
""
""
0.48952311
""
""
""
0.4294633
""
""
""
0.43102282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37319696
""
""
""
""
""
""
0.40606824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37993997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40232942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50131249
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39295259
""
""
""
""
""
""
""
""
""
""
""
""
0.446134
""
""
""
""
