kfr_native_white_pooled_mean_se
0.008103
0.0054997797
0.01352769
0.016382234
0.0078949789
0.063774623
0.016906412
0.0060611111
0.011153894
0.013716413
0.01041624
0.019441301
0.014768882
0.017714182
0.016151957
0.008630028
0.0087391147
0.021412333
0.025250375
0.010053642
0.017396072
0.006511183
0.0085823517
0.015418296
0.0074563767
0.0073524928
0.010819573
0.0066655744
0.015088753
0.011515127
0.011656082
0.03563026
0.023516433
0.016299965
0.0053688791
0.0077292649
0.003127794
0.015479689
0.0067757247
0.011434576
0.0076160477
0.0083283857
0.037778098
0.031303592
0.0044201463
0.016036209
0.011303043
0.0063986843
0.0039385431
0.017047662
0.0055449465
0.0059268354
0.02980422
0.017149938
0.014427073
0.014198258
0.011053941
0.0077817678
0.0048997519
0.045408573
0.0079299537
0.010513929
0.0061481236
0.0083404034
0.019328387
0.026189083
0.012311754
""
""
0.0043595401
""
""
0.043830909
""
0.0067378827
0.050265145
0.063242048
0.011316136
0.0099755218
0.01996438
0.020176739
""
""
0.0091712233
0.045940731
0.053217661
""
0.051767763
0.033043649
0.020316811
""
0.03091567
0.023800479
0.051035948
""
0.047978278
0.018915461
0.0070306291
0.0068036434
0.011098738
0.011104323
0.020403454
0.022572186
0.0014191942
0.0058800634
0.0087311184
0.0028996307
0.0064217239
0.02959241
0.0054708445
0.0082453107
0.013878889
0.012858712
0.0096046077
0.0045909993
0.0089035602
0.018384563
0.024881767
0.011225202
0.023603484
0.012950922
0.01223629
0.011081355
0.017585462
0.013291045
0.011799197
0.0067197816
0.0074660606
0.01130027
0.015099724
0.024686698
0.017544132
0.015529722
0.0061774962
0.012614951
0.016427813
0.007413249
0.014351173
0.008858569
0.012980863
0.0097462051
0.015699588
0.0080327317
0.014385839
0.014431738
0.0089613395
0.011229149
0.026000429
0.011789829
0.022937622
0.02195972
0.019584903
0.011008293
0.0075348644
0.013092509
0.014830818
0.010466699
0.0087052714
0.019377131
0.019586213
0.019597132
0.013191523
0.014032485
0.016305165
0.01704477
0.015690643
0.010866702
0.0120289
0.0079319226
0.019517796
0.0039786613
0.011535473
0.015916556
0.0058601215
0.016145885
0.017292295
0.0057702772
0.014543039
0.012166563
0.016946977
0.0093001062
0.012515293
0.0046061319
0.0069996854
0.024368282
0.012973153
0.0029290174
0.072608978
0.01210132
0.0050250213
0.013891732
0.018666985
0.0028953466
0.01363682
0.0053203194
0.0036175353
0.013861405
0.0062875235
0.011735841
0.014046814
0.0032819016
0.0076459558
0.011906621
0.011215796
0.0015381364
0.0078029009
0.0058922037
0.017269522
0.0084762787
0.0061888713
0.019393763
0.031551901
0.0056465524
0.0069659823
0.0068615498
0.0018890093
0.0041487608
0.019497901
0.0023285744
0.0024598273
0.011000688
0.0022982706
0.001865518
0.006899931
0.0037365311
0.0049251406
0.0042778873
0.0046223369
0.0026933281
0.0056195832
0.0049361531
0.035178039
0.0082800305
0.0041786241
0.0035771215
0.0038227888
0.0080607207
0.0077685863
0.024361763
0.0049054092
0.0098271891
0.0030873483
0.0066910503
0.0090281237
0.0035181071
0.015409915
0.0026504903
0.021106511
0.018047087
0.021831062
0.0041189902
0.0075196442
0.014761048
0.032466121
0.020106321
0.024694713
0.067438453
0.027990967
0.022037866
0.010810783
0.0040599559
0.050862789
0.0041481936
0.020163786
0.01039473
0.0026397847
0.0084678978
0.0085026184
0.032154705
0.029039944
0.017382344
""
0.027801394
0.041683555
0.0025250854
0.025659179
0.016410284
0.02363142
0.007798336
0.0037276556
0.016379796
0.020418003
0.010041678
0.0052939584
""
0.012916788
0.012342589
0.0096900873
0.009871359
0.012639404
0.027850715
0.014532418
0.01968603
0.025895929
0.016212616
0.0062737064
0.014543463
0.016372576
0.020156378
0.025891261
""
0.041870873
0.021062128
0.031648818
0.012191797
0.015152215
0.0043656519
0.01387888
0.0027841742
0.0026537376
0.0046247626
0.0055308561
0.0028443257
0.0039726575
0.0054104389
0.0058849808
0.0057165818
0.0033451687
0.0056275907
0.00818149
0.0055631818
0.015103058
0.0050896453
0.013281654
0.0031242121
0.0025655327
0.019476082
0.0060042473
0.0066804811
0.0049270582
0.0059608896
0.010010283
0.016681271
0.021283854
0.0027739548
0.0040944
0.0095698712
0.02384427
0.01400043
0.016734486
0.029563848
0.018732619
0.021811772
0.017732695
0.01594984
0.0059517226
0.0079337452
0.0026082986
0.014628229
0.0069769821
0.0093830712
0.020882204
0.028315019
0.0047313394
0.0035512261
0.0052167741
0.010428082
0.023130594
0.016955812
0.0045964089
0.0048000109
0.0065858271
0.0041016308
0.0091572674
0.00850097
0.0046517644
0.011851856
0.0028659427
0.0055482443
0.0027351691
0.0037980878
0.0027171262
0.0033668051
0.0089023076
0.005798853
0.0054020244
0.0054007121
0.0042912858
0.0035344684
0.012150793
0.011281002
0.017650716
0.016502157
0.003430601
0.013487918
0.0099714026
0.012981939
0.016219994
0.023396634
0.019431099
0.070255436
0.013291206
0.014873641
0.0094017852
0.0073991045
0.016904371
0.016525235
0.0074939779
0.021488838
0.020726714
0.019055361
0.01231607
0.01208293
0.019378066
0.016641863
0.052392729
0.0095970025
0.025305158
0.0067856442
0.0087179607
0.022771902
0.0056096963
0.016932691
0.013029591
0.0052959537
0.0091318637
0.03847621
0.005563396
0.027128726
0.0031691415
0.012676543
0.011246205
0.0061927745
0.017208505
0.0069482429
0.020768667
0.018086651
0.015790097
0.0172126
0.015756739
0.0047259186
0.016280355
0.029996414
0.009041721
