kir_stycz_pooled_female_p25_se
0.031836066
0.024173962
0.030501703
0.029106257
0.033226058
0.021659475
0.022628421
0.033519041
0.016262261
0.024473656
0.026598858
0.022834569
0.028755948
0.030865503
0.020578574
0.022139572
0.028912775
0.019669112
0.036727067
0.030508759
0.034220275
0.024318093
0.030370364
0.026261982
0.018516565
0.027021322
0.023591274
0.023117982
0.026598873
0.043607384
0.041407812
0.024238354
0.039121013
0.019405449
0.030146537
0.039438821
0.03429509
0.03456679
""
0.0221509
0.01818205
0.026442148
0.03376529
0.03199615
0.031802218
0.038152609
0.041232634
0.02347488
0.02703112
0.031215947
0.038198616
0.023760265
0.035564356
0.021957107
0.026834058
0.019905169
0.021602277
0.02219742
0.029399144
0.019724751
0.022623485
0.019425595
0.030283671
0.023461668
0.019479072
0.03607681
0.020271415
0.03036334
0.027274754
0.049311023
0.026795952
0.035274889
0.019928783
0.018989231
0.029618537
0.029703118
0.047325652
0.020630406
0.013820893
0.016257927
0.017970411
0.020577248
0.019946164
0.040105045
0.041816544
0.028763475
0.018855438
0.020834092
0.021717416
0.020612666
0.022802029
0.018859141
0.018487863
0.020327937
0.018270379
0.022465922
0.042401563
0.043493401
0.022907326
0.025163868
0.021077033
0.02166458
0.019435633
0.024062095
0.020465231
""
0.023111677
0.021851093
0.018276718
0.024489267
0.021724127
0.026969684
0.018430188
0.02903639
0.023118392
0.035698265
0.029230427
0.025625519
0.027830433
0.027727067
0.023339637
0.019307826
0.019872518
0.032194886
0.026022658
0.026486907
0.017893171
0.028452002
0.025038144
0.023515418
0.033049449
0.026231287
0.030509572
0.035542604
0.04713279
0.069125481
0.023601018
0.038986448
0.019060172
0.028419243
0.021026485
0.042706292
0.027835399
0.030582406
0.036340017
0.03662768
0.029343154
0.036589164
0.027374875
0.025301071
0.029954225
0.037399143
0.036415122
0.029410828
0.029407585
0.028624587
0.054049917
0.042994119
0.052741129
0.025839414
0.022716515
0.031919092
0.035891429
0.023531295
0.021432197
0.020434847
0.023645129
0.022145338
0.076025002
0.026584359
0.025223959
0.022328794
0.029082494
0.026599606
0.025998836
0.025888544
0.022161359
0.021774609
0.02329066
0.03491151
0.035201821
0.024668129
0.03561046
0.023715634
0.025262436
0.030750075
0.038842671
0.028755229
0.024778614
0.021819308
0.041246016
0.026253566
0.030427743
0.029769769
0.029379318
0.033821933
0.034203093
0.024031611
0.048758198
0.038330235
0.025645319
0.034185909
0.036747288
0.038022216
0.030219296
0.040903855
0.049671013
0.020462383
0.018098501
0.019848723
0.022153638
0.021393696
0.021359852
0.021367699
0.024925513
0.023707453
0.020104645
0.022083256
0.032665499
0.022495678
0.026868189
0.023677126
0.019656675
0.043588385
0.029769102
0.022583939
0.028156109
0.039397832
0.033772156
0.056603622
0.035607859
0.018401664
0.025111454
0.024751127
0.025322398
0.025068099
0.026502419
0.030473437
0.022710714
0.017207302
0.027564341
0.038741738
0.026875148
0.017738052
0.016654721
0.015594848
0.05932188
0.035997562
0.02936757
0.023433663
0.040678035
0.036324933
0.019161532
0.016651288
0.023807384
0.027176542
0.018659843
0.020139497
0.023941647
0.022010259
0.020300398
0.030655874
0.024726897
0.022069756
0.025329404
0.069461033
0.020918243
0.026019139
0.019731997
0.026279824
0.041163158
0.021237258
0.022402558
0.02089493
0.038539313
0.039373256
0.017176416
0.029490337
0.029026333
0.023170227
0.032815669
0.031777073
0.021522677
0.018283505
0.023676392
0.03544404
0.028065523
0.032780379
0.03136719
0.023001436
0.018296963
0.036967307
0.017040066
0.020606309
0.038856801
0.021915
0.022320891
0.027843056
0.020947743
0.017568726
0.022072714
0.047917981
0.028890617
0.021179674
0.019412661
0.030922942
0.025213424
0.015755607
0.028702043
0.023024101
0.028197052
0.025914673
0.025487646
0.029662151
0.021629754
0.025255332
0.023181248
0.029035414
0.022266047
0.02014938
0.02082235
0.017923465
0.050881062
0.026225271
0.026485136
0.023977676
0.029251039
0.026114263
0.023287933
0.039367065
0.02482539
0.02862229
0.042889562
0.062245272
0.046775356
0.022740759
0.019858455
0.031901676
0.017617397
0.022572961
0.029409271
0.027855122
0.030045247
0.021539757
0.031234713
0.032631196
0.045995299
0.041353077
0.025836503
0.01780057
0.034282967
0.030184262
0.02926857
0.031760376
0.037173744
0.020240098
0.043916386
0.030189009
0.02766289
0.038062166
0.022758424
0.021698525
0.046766602
0.034920141
0.015856493
0.022397488
0.020521548
0.022277752
0.013777673
0.019514937
0.018532353
0.017106753
0.01556078
0.016785622
0.039536543
0.034336645
0.02200757
0.022910198
0.019430749
0.019407019
0.037203472
0.022471018
0.031707298
0.024497569
0.016205825
0.022299863
0.023227002
0.03224602
0.027582806
0.018999444
0.011575285
0.013144629
0.011664258
0.011699565
0.015009466
0.010861066
0.013637959
0.015448837
0.018263547
0.011679862
0.010665907
0.016021313
0.013291257
0.014642811
0.016838273
0.014760109
0.020722542
0.038947854
0.013314198
0.016892275
0.015323588
0.015874861
0.015530294
0.0139375
0.015985338
0.018545315
0.01403578
0.014622715
0.01530314
0.011912862
0.012042071
0.010839916
0.021623787
0.011571946
0.015801096
0.023037566
0.052936919
0.091894016
0.081210583
0.069896892
0.025744962
0.030871615
0.018999506
0.023824558
0.022130899
0.014618258
0.026766719
0.015171503
0.040601168
0.015860699
0.013547211
0.028642371
0.018371323
0.015433424
0.036900565
0.015526175
0.026487537
0.020423496
0.017809013
0.023390448
0.016411813
