kfr_native_natam_pooled_mean_se
0.059829023
""
""
0.033934157
""
""
0.023031875
""
""
""
0.046170242
0.023539379
""
""
""
""
0.029989829
""
""
0.037664022
0.030028731
0.0080607915
0.024829386
""
0.026601844
0.047653887
0.035005402
0.045928437
0.024267426
""
""
""
0.03035428
0.03716135
0.041259676
0.04304171
""
""
""
""
0.032382336
""
""
""
""
""
0.027426617
0.021539219
0.044259313
0.046322238
0.028618108
0.058272365
""
""
""
0.036020096
""
0.041374933
""
""
""
0.031511832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035169736
""
""
""
""
0.03079194
""
""
0.048833776
0.018819097
0.03150687
""
""
""
""
""
""
""
""
0.026706077
0.049048357
0.045126356
0.035197694
0.040543664
0.066249058
0.037782613
0.031752937
0.058289621
0.028134149
""
""
""
0.057468101
0.036312655
""
0.042721763
0.044361468
0.056991138
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024137819
""
""
""
""
""
0.060638886
""
""
""
0.055523615
""
""
""
""
""
0.046268906
0.019103801
""
""
""
0.051233731
""
""
0.03005377
0.029983053
0.054805178
""
""
""
""
""
0.060853198
0.025955318
""
0.018161524
0.022294432
0.031273495
0.013770281
0.04385303
0.01426214
0.035269044
0.032445963
0.029607253
0.050283175
""
0.030158253
0.020873016
0.028428627
0.019039683
0.063683651
""
0.032612335
""
""
0.028274979
""
""
""
""
""
""
0.034108501
""
""
""
""
""
0.040194113
""
0.038489476
0.040124737
""
""
""
0.046169739
0.052769151
""
""
0.066053413
""
0.052914701
""
""
0.052929677
0.047260661
""
0.030435897
""
""
""
""
""
""
0.034001451
""
""
""
0.052182071
0.050096143
0.040785629
""
""
""
""
""
""
""
""
""
""
""
""
0.049705628
""
""
""
0.026408387
""
""
0.018567102
""
0.026519751
""
0.047064073
0.052922975
""
0.046468627
""
0.06065638
""
0.056927212
0.034879077
0.049288973
0.051724676
0.023545848
""
0.033601068
0.02713546
0.050900564
0.03508988
""
""
0.033135779
0.044177745
0.060194965
0.031052481
0.049177889
""
""
0.031544179
""
""
0.026900223
0.042964876
""
""
0.029015526
""
0.021643633
0.027804455
""
0.038150694
0.020320915
0.026653076
""
0.065804996
0.037129756
""
0.034566674
0.011769697
0.052060615
0.01876835
0.055948537
""
""
""
0.031927604
""
""
""
""
""
""
0.020331383
0.018645266
0.014878762
0.026064303
0.033479854
0.033132922
""
0.033893753
""
""
""
""
""
""
""
0.048809119
""
0.04791972
0.035779089
0.018507021
""
0.021060839
0.023249079
""
""
0.023607925
""
""
""
0.045828875
""
""
""
0.06341818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01576665
""
""
""
""
""
""
""
""
""
0.021735225
""
""
""
0.019076116
""
0.020338146
0.035362165
""
""
""
""
""
""
0.027693879
""
0.05672856
""
""
0.051003002
0.060034662
0.038613085
""
0.021527769
""
""
0.018598437
0.017361853
0.030507995
0.026185837
0.014059057
""
""
0.02663976
0.028100822
""
""
""
0.050737839
""
""
""
""
0.062610142
0.037670255
""
""
0.020772716
0.020264767
""
0.030445533
""
0.059051577
""
""
""
""
""
""
""
0.052040614
""
""
""
0.016216576
0.026945079
""
""
0.024872923
0.040074211
0.047377326
""
0.022284627
""
""
""
""
""
0.037445117
0.018854422
0.029731767
""
""
0.023285912
""
""
""
""
""
""
0.022629421
""
""
0.057451062
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041315433
0.014984324
""
""
""
""
""
""
""
""
""
""
""
""
0.033916146
""
0.042094994
0.021563241
0.02299007
""
0.030975368
""
""
0.015000008
""
0.019652724
0.060239285
""
""
""
0.043304596
""
0.032216292
0.059426375
0.012447665
""
0.050342433
0.0096510183
0.0077389553
0.012372455
0.025836185
0.0057382127
0.016599048
""
0.03072416
0.028875872
0.026752634
""
""
""
""
""
""
0.062322073
""
""
0.041332804
0.050005388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034399033
""
0.026368029
""
""
""
0.052084994
""
""
""
""
""
""
""
0.044904102
""
0.04970789
0.019390635
0.029244142
""
""
""
""
""
""
""
""
""
""
""
0.054385662
""
""
0.041743778
""
""
""
""
""
0.06477917
""
0.033587538
0.017887605
0.014733476
0.043989666
0.041469466
0.051085006
0.052747462
0.016238993
0.041200705
""
0.014546039
0.035308897
0.017518181
0.0070578428
0.014115193
0.018516906
""
0.014912914
0.046756912
0.011447287
""
""
0.01774588
0.014115957
0.020428514
0.043862801
0.027726587
0.037777822
0.026321715
0.0071981507
0.022149719
0.042079426
0.015214816
0.01899565
0.018693794
0.027503081
""
""
""
0.022810293
0.020518394
""
""
0.027471693
0.021541869
""
""
0.04210607
0.044053104
""
""
""
0.021266842
0.039366435
0.060213022
""
""
""
0.046124928
""
""
""
0.014375102
""
""
""
0.0069948873
0.03618734
0.0072824573
0.022735845
0.010489678
0.047867626
""
0.0070776273
0.0095852949
0.020988738
0.0053533828
""
""
0.056760412
0.026479654
""
""
0.029484011
""
""
""
""
0.03047752
0.017609669
0.049974065
0.026671566
""
""
""
0.037869353
""
0.051972929
0.023958469
""
""
0.028520027
0.022894114
0.033974044
0.035239253
0.027624166
0.029484501
0.027138442
0.018937454
0.024062311
0.015807716
0.026348444
0.027296711
""
""
0.015179336
0.023727639
0.019016359
0.017637776
""
0.028220356
0.019233223
0.024064444
0.039060686
0.010459981
0.032381773
""
""
0.051739316
0.02067841
0.024028834
0.024949046
0.016130416
0.033523832
0.015525298
0.027335934
0.019153783
0.024950985
""
""
0.038751539
""
""
""
0.021371828
0.025320036
0.0092870528
