comcoll_white_male_mean
0.34275505
0.44287571
0.58011109
0.22280842
0.3725684
""
0.48814011
0.36795336
0.33899957
0.25492528
0.31453744
0.3614752
0.48972046
0.28846917
0.34156221
0.40734774
0.41232389
0.43371183
0.10386447
0.28745902
0.22656801
0.32826987
0.34557006
0.38815001
0.32747719
0.39013752
0.36157343
0.35249093
0.33180112
0.33218819
0.36721489
""
0.34740373
0.37694332
0.37287745
0.28246504
0.47537532
0.22500297
0.41253763
0.31369048
0.48758641
0.33709231
""
""
0.47377482
0.48073366
0.27669179
0.34923169
0.40138206
0.26138148
0.50053084
0.39843431
""
0.46666387
0.37558812
0.36054465
0.25207183
0.29050291
0.50659168
""
0.36664194
0.42051858
0.37791803
0.3643111
0.37475187
""
0.3830854
""
""
0.44440833
""
""
""
""
0.38360906
""
""
0.56280434
0.44169623
0.40857419
0.33045703
""
""
0.3260814
""
""
""
""
""
0.38428307
""
""
0.38653588
""
""
""
0.15469624
0.41246614
0.46562651
0.39677638
0.40309098
0.32749644
0.24078976
0.43789977
0.27119789
0.39175993
0.41784069
0.366146
0.37767291
0.40254745
0.36166307
0.45943764
0.31497344
0.34551001
0.3356545
0.34906438
0.37277225
""
0.23419797
0.45369554
0.53315037
0.31033105
0.2841123
0.33347026
0.65465218
0.23840347
0.30493781
0.3162142
0.30800885
0.26591802
0.2742126
0.38472775
0.45899361
0.33200884
0.2606771
0.33900651
0.37218419
0.22226198
0.2774269
0.3731432
0.36674228
0.38046762
0.32587171
0.25257954
0.33602974
0.33476806
0.26237649
0.22535664
0.21759063
0.029780395
0.32811853
0.20474526
0.27746847
0.34990564
0.10913144
0.21145685
0.30417898
0.32533187
0.29147094
0.35092536
0.20769681
0.17397261
0.39719269
0.24419872
0.34981477
0.31102204
0.170183
0.23444086
0.31881097
0.3948507
0.47320622
0.26207134
0.17637059
0.30502182
0.19363572
0.31757814
0.36106575
0.34251603
0.19213425
0.27447921
0.42726114
0.33802244
0.35409039
0.27145198
0.21390291
0.26275161
0.53797764
""
0.36967629
0.37351316
0.31138587
0.34350339
0.55702007
0.30103278
0.43418825
0.43839177
0.3414872
0.36680782
0.48351175
0.50092441
0.33358908
0.31909224
0.32074252
0.41924456
0.51566392
0.30909786
0.70444989
0.40543035
0.3954879
0.31921071
0.255651
""
0.49859303
0.46748534
0.5003897
0.53766644
0.44744006
0.26843444
0.34792551
0.39745969
0.42242044
0.38497326
0.47606727
0.66539854
0.3878372
0.4346244
0.62572557
0.53463483
0.57831615
0.48344687
0.398826
""
0.4090637
0.39198548
0.45771816
0.34913695
0.4180491
0.30305257
0.22313161
0.38412595
0.35294929
0.50930589
0.49819109
0.23687725
0.33803847
0.51670313
0.53496212
0.34603128
0.57801235
0.33312196
0.60802978
0.50315601
0.48236665
""
0.31777167
0.42935732
""
""
""
0.35764793
0.49335203
""
0.58871919
0.69100702
0.45108318
0.46596068
0.29792863
0.43632904
0.42585135
""
0.60817784
""
""
""
0.5119909
""
0.66330528
0.25995207
0.41754889
0.5206275
0.46254843
0.3428964
0.49575657
0.36485168
""
0.31484467
0.4264299
0.37246197
0.41379899
0.50338936
0.66712666
0.37127155
0.39295554
0.46386579
0.37964496
0.40487096
0.46530271
0.38475651
0.55146182
""
""
""
0.42362791
0.69823611
0.39474326
0.53026289
0.42147163
0.42823353
0.69267684
0.58229989
0.51332772
0.56439871
0.5520184
0.48744693
0.50844288
0.4388901
0.33978564
0.47721136
0.38923529
0.78198493
0.51901048
0.14742544
0.36563882
0.34882566
0.44723743
0.4880994
0.168686
0.37619767
0.3023288
0.37727314
0.47635293
0.25084046
0.24827677
0.14538066
0.40358192
0.39568111
0.43383759
0.028343519
0.43035063
0.21953355
0.41117078
0.30458695
0.37270847
0.28677392
0.45368361
0.3321017
0.3477304
0.40982828
0.23412839
0.4326919
0.29830134
0.27535012
0.38372818
0.31391802
0.37670636
0.57275933
0.25477949
0.32199335
0.30753204
0.38447574
0.32600352
0.47455904
0.53576517
0.42188522
0.36995274
0.40035903
0.21433814
0.42900923
0.33985266
0.50558883
0.31949922
0.44081986
0.35110977
0.23606715
0.50723279
0.32423282
0.40164828
0.45085651
0.53438932
0.32767025
0.25302625
0.34975982
0.57142806
0.38698843
0.36563408
0.23780052
0.3201091
0.28532919
0.25748515
0.20590787
""
0.42973799
0.33273667
0.28937215
0.28494295
0.25377938
0.23649256
0.50492984
0.36544123
0.25869846
0.25597322
0.5085032
0.42974952
0.27742022
0.1666225
""
0.35454285
""
0.28663254
0.33683056
0.16528328
0.45829922
0.36927634
0.17387742
0.35830986
0.56693959
""
0.32895526
0.061222866
0.57221156
0.41227111
0.33901602
0.52549773
0.41258621
0.36063856
0.2544218
0.30867904
0.37431043
0.27420807
0.36195764
0.63555527
0.29566833
0.051492896
0.33339921
0.32604098
0.36879236
""
0.28733909
0.32171214
0.37965208
0.50448978
0.29246292
0.57607126
0.37071821
0.46685082
0.24340884
0.69683224
0.2579959
""
0.43720838
0.28726012
0.45056501
0.3254731
0.54186374
0.31234574
0.37171572
""
0.21339428
0.38746578
0.2498105
0.10891576
0.35434365
0.49026951
0.2738961
0.26054788
0.33189589
0.27643713
0.16093606
""
0.241533
0.29704693
0.217831
0.098408386
0.35748109
0.41732129
0.29507145
0.36510849
0.35869402
0.41121215
0.31710348
0.43012771
""
""
0.42763633
0.19406857
0.37020189
0.28243279
0.47503111
0.29270846
0.3804065
