stayhome_black_female_p50
0.14027384
0.2020568
-0.01618216
0.18299131
0.17437145
0.19861817
0.17677625
0.14311554
0.079067588
0.20712997
0.2256614
0.20684983
""
0.20402877
0.18785337
""
""
0.23396714
""
0.1847181
0.20377688
0.18288836
0.18730913
0.18406136
0.20136139
0.17925869
0.16472121
0.16587405
0.19463782
0.12521355
0.17000303
0.15059488
0.22109888
0.18534626
0.17683305
0.18941317
0.20242691
0.16585937
0.14551026
0.14502801
0.2236208
0.11457075
0.17958349
0.091108717
0.12374308
0.15910293
0.1908395
0.19510393
0.21787
0.1515113
0.15972823
0.18924899
0.11991769
0.11853417
0.1645077
0.16338131
0.14669244
0.065660708
0.13166232
0.13662934
0.13213292
0.19170053
0.10350899
0.1306027
0.17089768
0.08394219
""
0.071717158
0.21105708
0.08903981
0.13081631
0.21621653
0.16807714
0.14175443
0.15204343
0.040359821
0.19447608
0.1728331
0.20276006
0.23472352
0.12370455
0.12122931
0.18296631
0.19080004
0.2149106
0.21086122
0.13599202
0.14370126
0.18323989
0.18886352
0.14318536
0.072846778
0.078632802
0.17411715
""
""
0.16327097
0.21821851
0.20343155
0.21337596
0.23163514
0.26843399
0.23264565
0.17528084
0.19569236
0.2504645
0.15981179
0.193755
0.12600146
0.18306392
0.16095759
0.19583002
0.21020618
0.16118225
0.21203655
0.1948618
0.1809244
0.16016224
0.071853742
0.18727168
0.16298151
0.17410888
0.20352119
0.15614833
0.20263126
0.20984951
0.18057412
0.12668087
0.1557243
0.16702953
0.25102961
0.21834581
0.20301428
0.16362348
0.2084341
0.16333993
0.20279253
0.19451654
0.19393744
0.19144888
0.19517362
0.16376092
0.16525152
0.22740082
0.17430294
0.11773447
0.15616333
0.14656498
0.12490157
0.10832845
0.11964629
0.21500657
0.17021996
0.12647907
0.17225599
0.16586514
0.12767328
0.17415375
0.16941328
0.2289353
0.17314263
0.30843988
0.23061258
0.22162415
0.17290872
0.24694304
""
0.18416886
""
0.1043352
0.17714296
0.14304902
0.12478936
0.12390652
0.10482936
""
0.11289373
0.13953848
0.034733571
""
""
0.12665525
0.118673
0.10324524
0.13203946
0.1388803
0.07213258
0.084592327
0.14896433
0.098597258
0.14324935
0.12641038
0.15496275
""
0.16910553
0.10712875
0.11259824
0.08126232
0.12442861
0.13365361
0.10720272
0.099134564
0.064550221
0.11063699
0.10799713
0.13395388
0.14625596
0.11091212
0.060810938
0.096453778
0.10554712
0.086707711
""
0.12948377
0.15366198
0.13655695
0.11981897
0.16948628
0.058322128
0.16173922
0.10214528
0.066597566
0.08182656
0.09327203
0.16061981
0.087250583
0.094465241
0.097031511
0.14629427
0.12009984
0.12723471
0.16304746
""
0.22992635
""
0.076119147
""
0.19595966
""
0.1630705
0.24767433
0.13168317
0.1948895
0.1542162
0.1256569
0.13871756
0.24132626
0.13634625
0.079378016
0.096270531
0.15910789
0.10177056
0.047064528
""
0.13576534
0.048810054
0.15570895
0.1685881
0.071121745
0.14632051
0.10731653
0.18279698
0.14632328
0.15132512
0.22048345
0.26559216
0.21849267
0.25213546
0.21323439
0.21334235
0.21346048
0.19246957
0.22552302
0.092287458
""
""
0.1318939
0.15655173
""
0.133441
0.16969216
""
""
0.21637653
0.14256081
""
0.18879642
0.21138214
0.18240841
""
""
""
""
""
""
""
""
0.0043534394
0.10980528
0.15437768
0.14182548
""
0.051944226
0.091473326
""
-0.0010187327
""
0.069603637
0.11297064
""
0.089935586
0.1048408
0.034332279
0.12235889
0.040946841
0.21176323
""
0.028680801
0.0044281976
0.031844217
""
0.10461935
0.11007589
0.15151788
""
0.13310684
0.10746454
0.21164164
0.16555566
0.13193245
0.094260991
0.13826737
0.14861973
0.14822553
0.12769805
0.23514344
0.14350322
0.13691643
0.14542432
0.18314013
0.084691115
0.075705029
0.16795802
0.14627361
0.10623473
""
""
""
""
0.14471622
0.11710798
0.085405633
0.1124252
0.4788523
0.11568562
0.10418906
0.014552188
0.14294583
0.029605895
0.088047996
0.098842449
""
0.14648163
""
""
0.092622496
0.082313307
""
""
""
""
""
""
""
""
""
""
""
""
0.11183304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1158997
""
""
""
""
""
""
""
""
""
0.16112289
0.022154337
""
""
""
-0.015826384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038576357
0.10403607
""
""
""
0.10156455
""
""
""
""
""
0.22399659
""
""
0.016059551
""
""
""
0.13253918
0.06954316
""
0.14735778
""
""
0.12683366
""
""
""
""
""
""
0.1550815
""
""
0.21569556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040812429
0.20866601
""
""
0.13908787
0.092784397
0.099264488
""
""
""
""
""
""
0.1922572
""
""
0.12860213
0.13633581
0.14649805
0.15505995
0.072395504
0.21143869
0.023874253
0.15629002
0.10597347
0.17551808
0.13492446
0.086726233
""
""
0.10279279
0.00056513288
0.12958658
0.035091359
0.083614908
""
0.11158802
0.19693111
0.11033931
0.21187954
0.12611285
0.15797232
0.17675312
""
0.061822064
0.16836183
0.23728067
""
""
""
0.054355729
""
0.21691856
0.20763692
0.23797791
0.26159897
0.15553233
0.11723846
""
""
""
0.19788101
0.13727371
""
""
0.38614306
""
""
0.023298765
0.18132353
0.1191036
0.029493794
0.24354771
0.18375044
0.21327333
0.16375048
0.0052763037
""
0.20515688
0.16508834
""
""
""
""
-0.023703223
0.13716081
0.1951225
0.21333687
0.21564594
0.27342141
0.16501877
0.15487558
0.13137451
0.11705074
""
""
""
0.10886189
""
0.090878338
0.20704354
0.13971128
0.16373955
-0.0055976412
""
0.12497176
""
""
0.14451091
0.072995506
""
0.12618932
0.16242793
0.14981003
0.22348373
0.24285083
0.12922442
0.18279904
0.17446722
0.15379144
0.11852199
0.10134233
0.10307282
0.18156525
0.052476481
0.083720975
0.18726228
0.093516551
0.17001836
0.12685508
0.12234482
""
0.19764054
""
""
""
""
""
""
""
""
""
""
""
""
0.19805501
""
""
0.078154922
""
""
""
""
""
""
""
""
0.11836781
""
""
""
""
""
""
""
""
0.020664027
""
""
0.16548076
""
0.13623056
""
""
""
0.024560453
""
""
""
0.18130735
""
0.20673941
""
0.14061865
0.062546864
""
0.26996198
0.069852188
""
0.18722799
""
""
""
0.10203408
""
""
""
""
""
""
""
0.19724204
0.14185584
""
0.16881777
""
""
""
""
""
""
0.015604988
""
""
0.06621509
0.13394509
0.0042688334
""
-0.021345349
0.16374262
0.19129507
0.18245396
0.18286678
0.1917208
0.22269966
""
""
""
0.16016762
0.22263218
0.24859163
0.20987542
""
""
0.20931217
0.18118103
0.16190475
0.24529339
""
""
0.10424314
""
0.11085977
""
0.046257641
0.16715983
""
0.10858233
""
0.084584899
0.073509715
""
""
-0.014170132
""
""
""
0.18394521
0.066395499
0.19157283
