two_par_other_male_p1
0.49872032
0.25091767
0.38328406
0.33125582
-0.006240204
-0.044520441
0.19805533
0.19131368
""
0.26011276
0.26369926
0.068427823
0.42402169
0.25028914
0.16901076
""
0.31388059
0.18113849
0.56297696
0.136051
0.16363557
0.21906404
0.2165857
0.16670799
0.1515912
0.17025439
0.15641524
0.28756511
0.28857511
-0.067540571
0.14048433
0.1927307
0.12901793
0.30874389
-0.0053139618
0.2445972
0.065404668
0.30568308
""
-0.15021707
-0.024851436
0.1286633
""
""
0.08517918
0.026143504
0.17671742
0.56653905
0.23234543
0.29383275
0.26855984
0.35196874
0.23526675
""
""
0.17083979
0.11355628
0.17660455
""
0.33344451
0.28949103
0.21509033
-0.04367546
0.26273063
0.68454421
0.36551449
""
0.78291184
0.44848967
0.58854592
0.63353246
0.35006905
0.022018403
0.33369726
0.2307208
""
0.33271262
0.47487637
""
0.082580678
0.022715515
0.20988888
0.490365
0.32667419
0.31612983
0.33537051
0.3465856
0.44933841
0.39616007
0.41536543
0.24415196
0.15582471
0.50420648
0.16755487
0.29212195
""
0.39238527
0.12675777
0.27297431
0.24541193
0.18482521
0.22580813
0.21438198
0.20244938
0.35573232
0.27800497
0.27444923
0.27798787
0.15128584
0.31972882
0.26711082
0.39986712
0.26020083
0.42687911
0.17565818
0.12379833
0.21534401
""
0.063508682
""
0.16025384
0.22204646
0.17690258
0.43089628
0.098895393
0.23576848
0.28323761
0.22911634
0.075623505
""
0.18851937
0.014400064
0.37343711
0.29559335
0.30669278
0.071159869
0.39362907
0.38284639
0.2177512
-0.13036987
0.23213933
0.32141638
""
0.22302325
0.30293223
0.13933301
0.33959585
0.21326099
0.065735556
0.16712032
0.54918611
0.23301096
-0.015602617
""
0.40365472
0.23196395
0.53907615
0.061689463
0.55061305
0.32105201
""
0.55294949
0.2792196
0.073125772
-0.015641101
0.24395815
0.38905743
0.0053551663
0.17810857
0.25484666
0.17904852
0.10989012
0.68950927
0.23997779
0.25157657
0.217778
0.17999162
0.18800952
0.30535251
0.32551607
0.41275862
0.42493883
0.11447207
0.24832971
0.21085925
0.16561283
""
0.47855327
0.13284257
""
0.038033318
0.40822771
0.092478283
0.2949931
0.05408993
0.45565847
0.33401325
0.1557304
0.17624466
0.20661156
0.20667565
0.24189737
0.46378192
0.31598267
0.30691642
0.039766639
0.087839261
0.084926799
0.19240953
0.30981734
0.37862253
0.29939649
0.35897365
0.18198921
0.18107665
0.28990585
0.1675756
0.16435549
0.39053452
0.28842625
0.16102327
0.34732684
0.41759321
0.28287491
0.19071628
0.24038351
0.36246374
0.22527809
0.17068799
0.29287443
0.11204485
0.22459435
0.18863754
0.4455055
""
0.36735201
0.83399194
0.33768702
""
0.57050556
0.32079852
0.59945691
0.16852497
0.22349894
0.64776832
0.26730445
0.23504113
0.14500487
0.21666133
0.13122532
0.17657179
0.29691544
0.4328346
""
0.38579452
0.4149754
0.077942207
0.2532129
0.41038537
0.36562541
0.24957146
-0.02166331
0.2226302
