pos_hours_hisp_pooled_mean
""
""
""
""
""
""
""
0.99150944
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90872949
""
""
""
""
""
""
""
0.80827677
""
""
""
0.81667072
""
0.76333916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83589977
""
""
""
""
0.76262158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82247251
0.88944072
0.72918457
0.88139707
0.88028973
""
0.79492807
0.85520369
0.87206465
0.80533588
0.76447785
0.83811069
0.75640583
0.82379711
""
""
""
0.77513158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7700367
""
""
""
""
""
0.86814529
""
""
""
""
""
0.81079417
""
""
""
0.82655805
""
0.80745983
0.76382983
0.83177835
0.76811802
0.81832552
""
0.81415045
0.76976085
0.81392646
0.89834207
0.76232326
""
0.77581501
0.76133382
""
0.67892653
0.80985403
0.75845027
0.9048115
""
0.79938859
0.81930405
""
""
0.79966581
0.84258902
0.76416534
0.82201135
0.79865837
""
0.7819733
0.80250829
0.82686538
0.78277588
0.79974419
0.8581931
0.80397266
0.78126091
0.8733266
0.83894378
0.83744437
0.80918962
0.74847102
""
0.72202849
0.81541789
0.85258776
0.74486667
0.80556417
0.79099023
""
0.77030188
0.8672443
0.84335244
0.82021815
0.82599324
0.8446216
0.86272824
0.84178221
""
""
""
0.75230825
0.78940779
""
""
""
""
""
""
""
""
0.78999054
""
0.92101401
""
""
0.82432657
0.7293188
""
""
""
""
""
""
""
0.85775673
""
""
""
0.8647362
0.82958341
0.84873921
""
""
0.74442929
""
""
""
0.94913822
0.86667192
0.74810374
""
""
""
""
0.86603588
0.80289203
""
0.76490176
""
""
""
""
""
""
""
""
0.72456264
""
0.87056398
0.8024165
0.89765149
0.94013244
0.81193334
0.79232275
0.8651526
0.84650809
0.92708737
0.85946631
0.88307387
0.85312343
0.70665997
""
0.85669988
""
0.81082731
0.86055028
""
0.92604375
0.80858195
0.82122797
0.87201476
""
""
""
0.85603648
0.73280543
0.82046664
""
""
""
""
""
""
0.7924639
0.76933318
0.81012625
0.77541095
0.81454247
""
0.92791247
""
""
""
0.88736206
0.83788228
0.90365422
""
""
""
0.84093893
0.70573145
0.92589658
0.85250914
0.8227191
""
0.84126294
0.79974133
0.84333193
0.82323712
0.86036026
0.87207901
0.84990585
0.77636504
""
0.81926304
0.83779508
0.90980583
0.83579415
0.79904872
""
""
""
""
0.82689577
""
""
""
""
""
""
""
""
""
""
0.9165535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78419095
0.83228648
""
0.93176842
""
""
0.8757863
""
0.82189876
""
""
0.72649616
""
""
""
""
""
""
""
0.84730589
""
""
""
""
""
""
""
""
""
""
""
0.83609211
""
0.68610364
""
0.83913314
""
""
""
""
""
""
0.86880976
""
0.81774861
""
""
""
""
""
0.776604
0.88859981
""
""
""
""
""
""
""
""
""
""
""
""
0.89853257
""
