somecoll_black_male_mean_se
0.065764077
""
""
0.039334491
0.027903806
0.061189
0.016769143
""
""
0.028429979
0.033311736
0.01414517
""
0.098472424
0.042640816
""
""
0.060024403
""
0.040249735
0.017670436
0.017078703
0.031360034
0.02707901
0.01576253
0.050426047
0.029829931
0.021267558
0.013149588
0.046470571
0.033304669
0.03934652
0.014333739
0.018279387
0.028640116
0.025351081
0.039720882
0.036955506
0.047669116
0.050634582
0.015993927
0.036357816
0.056856092
""
0.045634288
0.034983214
0.010938605
0.029623594
0.015864862
0.029171232
0.025849517
0.019558869
0.024368089
0.074347958
0.074359372
0.016568275
0.049615484
""
""
0.028312454
0.040492013
0.020759059
0.063382611
""
""
""
""
""
""
""
0.036005624
0.031234693
0.022712041
0.032410897
0.035680853
""
0.036518425
0.075217918
0.080281094
0.010801113
0.02886552
0.079784907
""
0.057982367
0.017654834
0.079523683
0.067701943
0.034406815
0.025872009
0.053977121
0.065717563
""
""
0.030540064
""
""
0.10963203
0.043964006
0.01593495
0.026500404
0.03299889
0.0092714438
0.016686782
0.036256127
0.037277762
0.01552178
0.03536107
0.016000779
0.046877518
0.044385124
0.03629221
0.024665887
0.015338514
0.04468926
0.018011907
0.020251414
0.017561186
0.042400479
0.081926726
0.063954383
0.027742619
0.050555356
0.056394219
0.037278395
0.044458859
0.021065844
0.021173095
0.046337087
0.041421503
0.043898944
0.0080293389
0.035852365
0.038952764
0.061936364
0.050562248
0.038838655
0.022774152
0.02103319
0.047183003
0.035982389
0.023955459
0.046698451
0.066469155
0.058462687
0.026078353
0.042966321
0.026563844
0.032625016
0.033568688
0.036582094
0.07952027
0.014657049
0.025820233
0.04213598
0.025228059
0.017804919
0.055732444
0.019438962
0.051652759
0.09297318
""
""
0.034298617
0.010218577
0.072989672
0.0073336759
""
""
""
0.066302679
0.008105332
0.038548239
""
0.035842773
""
""
0.038675323
0.025388634
""
""
""
""
0.021220513
""
""
0.017120065
""
""
0.03615978
""
""
0.047832292
0.019936027
""
""
0.087101229
0.089710146
0.06272307
0.026280034
""
0.025877573
0.061695833
""
0.093785919
0.049669597
0.034633417
0.016709803
""
0.090175912
0.055731799
""
0.057081092
""
""
0.021181513
0.040486977
0.038591228
0.011926741
""
0.10561775
""
""
0.097218685
""
0.017641185
0.069538407
""
0.091174506
0.019142404
0.029940184
0.05118772
0.04066699
""
0.11323255
""
0.079888247
""
0.061558966
""
""
0.095398545
""
0.066418864
0.058747791
""
0.09885373
0.034841232
0.031928204
""
0.092956498
0.017448727
0.095813483
""
""
0.085161634
""
""
0.035884932
""
0.050559305
0.096106559
0.055892479
0.038128264
0.028852882
0.032751217
0.0056691258
0.031137655
0.0093934285
0.0082548521
0.02145268
0.025085911
0.049626254
0.08920414
""
""
""
""
""
""
""
0.035785835
""
""
0.015263448
0.070282578
""
0.038398594
0.015245506
""
""
""
""
""
""
""
""
""
""
""
""
0.019559655
""
""
0.1032332
""
""
""
""
0.061728321
""
0.096571475
0.09715756
""
""
0.097397543
""
""
""
""
""
""
0.04954752
""
""
""
0.06724754
0.036530796
""
""
0.048623092
""
0.040422395
0.035390068
0.015549832
0.053999033
0.0066803317
0.035556853
0.082973182
""
0.011444154
""
""
0.053530321
0.046826206
""
""
""
""
""
""
0.074748307
0.070703954
0.078677431
""
0.094332539
0.057936836
""
0.05826221
""
0.045175534
0.086391173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049269252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078254484
""
""
0.028183561
""
""
""
""
""
""
0.035891294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023604903
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061252523
0.054835994
0.037169669
""
""
""
""
0.10279814
0.072450332
0.016019089
""
""
""
""
0.056749962
""
0.079931207
""
""
""
""
0.070850559
0.060912233
""
""
0.025758764
0.085936725
""
""
0.040016685
""
""
""
""
""
""
""
0.052801326
0.11380675
""
0.064555317
""
""
""
""
""
""
""
""
""
""
""
""
0.087349817
""
""
0.024212426
""
0.022460585
""
""
""
0.052855924
""
""
""
""
""
""
""
0.051607363
0.043211702
0.04066205
0.0092724981
0.023124656
0.04552177
0.058492582
0.10021447
""
""
""
""
""
""
""
""
0.065541469
""
""
0.057800598
""
""
""
""
""
0.034259327
0.065917499
0.027328124
0.016704643
0.010925362
0.049370207
0.032349743
0.03048463
0.034081645
0.04253374
0.10164427
""
0.096299469
""
""
0.020112487
""
0.070804171
0.045854758
0.1034518
""
0.049764898
""
""
""
""
""
""
""
""
""
""
""
""
0.08573205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03746222
""
""
""
""
""
""
""
0.053281181
""
0.022920286
""
0.039705377
""
""
""
""
""
""
""
""
""
0.12451552
""
""
""
""
""
""
""
""
0.057152741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053012956
0.04050152
0.032802716
0.073434114
0.019231267
0.026747415
""
""
""
0.077867933
0.070368476
0.013038233
0.020916749
""
""
0.020235904
0.097887307
0.062399007
0.0077924039
""
""
""
""
0.070240118
""
""
0.033665743
""
0.085616872
""
""
0.085623518
""
""
""
""
""
""
""
""
0.019781863
