two_par_black_female_p25_se
0.023210194
0.019048512
0.019405408
0.035624865
0.10887
0.019660961
0.02093829
0.012875819
0.014063673
0.083042324
0.039462134
0.030330304
0.020504175
0.052052598
0.080148548
0.027300814
0.028960504
0.029546788
0.034186445
0.032500066
0.039515201
0.087038659
0.021208156
0.011055442
0.084677204
0.01933038
0.02112706
0.016737361
0.051857572
0.069630027
0.052760959
0.018791938
0.018137399
0.030701023
0.015008442
0.057171602
0.0037480113
0.067395695
0.025621463
0.039555591
0.013746742
0.025293142
0.01686148
0.015194998
0.011228829
0.020145547
0.12347687
0.079401091
0.0055756224
0.027457386
0.0057607172
0.01691051
0.019761315
0.021170229
0.019809414
0.032554742
0.015832396
0.030759016
0.030145843
0.020745756
0.012143505
0.018401695
0.0091240061
0.032273818
0.039952949
0.024436217
""
""
""
0.02535242
""
""
""
""
0.037218831
""
""
""
""
""
""
""
""
0.14480925
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036300622
0.074889444
""
""
""
""
0.007505598
0.083889827
0.10604592
0.019129893
0.040981669
""
0.10459637
0.05701489
0.026270965
0.033578187
""
0.089939415
""
0.03820695
0.094414182
""
0.022733465
0.03296705
""
""
0.079603113
0.026802003
0.045977496
0.028119715
0.075015873
0.012622215
0.034006067
0.052767254
0.023454083
0.029056149
0.031148139
""
""
0.025473816
0.14137486
""
0.02580858
0.047087677
0.03785615
0.094038472
""
0.04096967
0.010430642
0.13210195
0.054164436
""
0.028632093
0.038156006
0.053993851
""
0.033061419
""
""
0.021386519
0.014555325
0.032989502
""
0.035123684
""
0.021119861
""
0.016895209
""
0.056769922
""
0.058196504
0.10555041
0.0062467116
""
0.020143945
0.051034514
""
""
0.024258573
0.07332141
""
""
0.018397825
""
0.052214231
0.047491916
0.043441769
""
0.0054305587
""
""
0.065969802
""
""
0.0089826928
""
0.13528331
0.013383811
""
0.13553846
0.058761373
""
0.014506049
0.038839526
0.12554987
""
0.0026289348
0.050402984
0.03729853
""
""
0.03004368
""
""
0.027860956
0.077767707
0.17490253
0.014245432
0.076974295
""
0.0090394365
0.0074868319
0.27465287
0.0069679762
0.0073844022
0.010208658
0.013654416
0.059262253
0.014441414
0.036202956
0.013331505
0.065168247
0.087304115
""
0.13508627
0.012095582
0.039084282
0.025289632
0.073730573
0.15291406
""
0.040712669
""
0.026674556
0.043774724
0.061860166
0.01705981
""
0.011548467
""
""
""
0.094824322
0.14212766
""
""
""
""
""
""
""
""
0.0087393848
""
0.098853871
""
""
0.014825371
0.13142246
""
""
""
""
""
""
""
0.045076232
""
""
""
""
0.072249457
""
""
""
0.12084554
""
""
""
""
""
""
""
""
""
""
""
0.06636893
""
""
""
""
""
""
""
""
