lpov_nbh_natam_female_mean_se
""
0.079262145
""
""
""
""
""
0.078068353
""
""
""
""
""
""
""
0.10916741
""
""
""
""
""
""
""
""
0.063325174
""
0.052131843
""
""
""
""
""
""
""
""
0.049417276
0.059908502
""
""
0.036491241
""
""
""
""
0.044360135
""
""
0.062182467
0.041763276
""
0.07846611
0.073345803
""
""
""
""
""
""
""
""
""
""
""
""
0.027179148
""
""
0.078997843
""
0.017551124
0.024997314
""
""
0.05550395
0.033731688
""
""
0.043046419
0.050872661
0.063944332
0.0681521
0.050857697
0.085842356
0.054557778
0.03843556
0.040363554
0.032163057
""
0.069056205
0.069631204
""
""
0.09227699
""
""
0.043726597
0.011611347
0.068481289
0.012791
0.033391703
0.021586016
""
0.037865508
0.0094232922
0.034697678
0.010521239
0.012002631
0.021956252
""
0.066114359
0.037875209
""
""
""
0.032667324
""
""
""
""
""
""
""
""
""
""
""
""
0.031279068
""
""
""
""
""
0.072083719
""
""
0.084111042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051621728
""
""
0.091149196
""
""
0.043085769
""
""
""
""
""
0.049593929
""
""
""
0.032661885
""
0.10114094
0.044447143
""
""
0.042234354
0.038179826
0.077468634
0.030919082
""
0.027839657
0.049123712
0.043572314
0.029795472
0.056239571
0.076516844
0.059913591
0.01627993
0.070034511
0.092498749
""
0.049437918
0.062758781
""
""
0.060960483
0.095817201
0.082690366
0.027054334
0.053386431
""
0.023480834
0.027260512
""
0.02680254
0.022190694
0.062617615
0.041207276
0.073202789
0.052874662
0.055504732
0.030763246
0.072744988
0.035563469
""
0.0559396
0.047872417
0.042367488
0.039014108
0.068181612
0.068081237
""
0.032271847
""
0.045233842
0.05916284
0.059694435
0.038540013
""
0.044576608
""
""
""
0.068766512
""
""
""
""
""
""
""
""
""
0.02907248
""
0.064888008
""
""
0.036919702
""
""
""
""
""
""
""
""
0.040935379
""
""
""
0.062735543
0.066341631
""
""
""
0.071727127
""
""
0.049850728
""
""
""
""
""
""
""
""
0.064496577
""
""
""
""
""
""
""
""
""
""
0.070344716
""
0.087161236
0.06529972
""
""
0.071982726
0.047147788
""
0.11051545
0.081262015
0.084210664
0.10037423
0.06322252
0.10253309
""
0.060514264
""
0.055536222
0.039968476
""
""
""
0.087495089
""
""
""
""
0.04477324
0.044771586
""
""
""
""
0.068305194
""
""
""
""
0.10950146
""
0.0445382
""
""
""
""
""
0.088319361
0.067269959
0.094003737
""
""
""
0.087863348
0.079186097
""
0.04959181
""
""
0.066385813
""
0.041686222
""
0.053099889
0.074444838
0.047280796
0.063911989
""
""
0.076279677
0.078968205
0.078358278
0.076709285
""
""
""
""
0.065768197
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096512727
""
""
0.10461656
""
""
""
""
0.065797739
""
""
""
""
""
""
""
""
""
""
0.077756763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053273346
""
""
""
""
""
""
0.07333298
""
""
""
""
""
""
""
""
0.10133979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071302302
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1025997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050932512
""
""
0.050656214
""
0.051030647
""
0.056305297
0.039900858
""
""
""
0.08738406
""
""
""
0.066882372
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084591851
""
""
""
""
""
""
0.060538787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10953175
""
""
""
""
""
0.027994795
""
""
""
""
""
0.064659335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091383435
""
""
""
0.084673434
""
""
""
""
""
""
""
""
""
""
0.088208847
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058783628
0.077235252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080669872
""
0.092504077
""
""
0.077275001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077634133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067814924
""
""
""
0.051954079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11640822
""
""
""
""
""
""
0.075743489
""
""
""
""
""
""
""
""
""
""
0.11549954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096487738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073029824
""
""
""
""
0.086323567
""
""
""
0.069887891
""
""
""
""
""
""
""
""
""
""
0.04327536
""
""
""
""
""
""
""
""
0.057652071
0.081245482
""
""
0.052651729
""
""
""
""
""
""
0.062993266
0.084343739
""
""
""
0.042475473
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076063208
""
""
0.052244693
""
""
""
0.077629685
""
""
""
""
""
""
""
""
""
""
""
""
0.05590817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082460769
""
""
""
""
""
0.033083737
""
0.053926717
""
""
""
""
""
""
