stayhome_pooled_male_mean_se
0.0028118694
0.0043633194
0.0099300407
0.0023571255
0.0028066337
0.0078424355
0.002035368
0.0069490825
0.008144672
0.00345974
0.0032710438
0.001719848
0.0086464155
0.0054343319
0.0033131852
0.0095800385
0.013017008
0.0033728788
0.0092601813
0.0081774509
0.0028447064
0.0026169287
0.0035187365
0.0046218168
0.0017869859
0.0094265407
0.0044970168
0.0026622629
0.0018155912
0.0061664004
0.0055362256
0.0039204056
0.00202538
0.0024370842
0.0062745009
0.0028461735
0.0061054104
0.0051512173
0.011651525
0.010485343
0.0028336465
0.006109288
0.0087647922
0.014836805
0.0073495726
0.0067091947
0.0017348479
0.0037040764
0.0022999453
0.00455302
0.0032449847
0.0026744222
0.0037731037
0.013804786
0.010669269
0.0026623535
0.0069963252
0.011752525
0.01268203
0.0046713552
0.0060818642
0.0023848526
0.010547448
0.0059615816
0.0065893396
0.0064731431
0.013029296
0.0097720884
0.0067219241
0.0065487968
0.0071859886
0.006107389
0.005147093
0.0042537698
0.006483682
0.0094019687
0.0046648448
0.0056231716
0.0081680976
0.0019500225
0.0056537786
0.0042953645
0.005994176
0.00443582
0.0017715053
0.0049884412
0.0047701625
0.0035692183
0.0026210856
0.003655263
0.0041876943
0.0066869985
0.0061536049
0.0028745374
0.0065835011
0.01112859
0.0046681128
0.0032484711
0.001377534
0.0025930631
0.0023473781
0.0012325199
0.0017634102
0.002474891
0.0023640366
0.0015635299
0.0026475666
0.0018105477
0.0052748374
0.0032033189
0.0038073973
0.0040844027
0.0023733415
0.008882001
0.0026030957
0.0021261908
0.0026561229
0.010468542
0.011157264
0.011255109
0.0041011483
0.0062779943
0.0067198277
0.0054336707
0.0069257831
0.0032639152
0.0031218335
0.0069239559
0.0080904746
0.0079998318
0.0011122893
0.0056423717
0.0047488445
0.0070513287
0.0039800503
0.0054081515
0.0028577887
0.0037056259
0.0091977278
0.0059011527
0.0032312318
0.0043697744
0.011448128
0.008015709
0.0048133419
0.010161678
0.0039355019
0.0051954528
0.0067847813
0.0066113309
0.0055936826
0.0020463788
0.0041525941
0.0084880078
0.002287531
0.0026988783
0.007920593
0.0031544876
0.0074916636
0.00525903
0.018339733
0.0086663961
0.0035089639
0.001348605
0.0098583233
0.0010117573
0.0045104511
0.0042646155
0.0065205786
0.0027493695
0.00085109926
0.0023304801
0.0038702048
0.0020532231
0.0041313511
0.0060839159
0.0022171563
0.0014073458
0.0041289986
0.0053404453
0.0048180604
0.0045667854
0.0014589534
0.0047648698
0.0051087919
0.0012587451
0.0088953078
0.0042482731
0.0026698669
0.010689968
0.0062697916
0.0037603572
0.0018250691
0.0074618449
0.0065205419
0.0038390532
0.002739744
0.0025872211
0.0017542924
0.0042174738
0.0019945861
0.0024494764
0.004134906
0.0035531025
0.0026270146
0.0019843266
0.0014232206
0.0042694956
0.0033148567
0.0027167748
0.0034246019
0.0025671097
0.006974224
0.0072440184
0.0020923642
0.0019260078
0.0024358989
0.0011395911
0.0040305243
0.0036804762
0.0053282818
0.0042605489
0.0038594641
0.0051130508
0.0014134968
0.0026397393
0.0033339013
0.0027701631
0.001236391
0.0019732772
0.002105555
0.0030368906
0.010608627
0.0043796995
0.011166855
0.0063279364
0.010104369
0.0037446734
0.012371724
0.0066279797
0.0036519056
0.0047740866
0.0044346745
0.0029566542
0.0053433822
0.0054995422
0.0038775674
0.0017483125
0.0044468595
0.0032073774
0.0012277759
0.0027361838
0.0034773867
0.0078626685
0.0033546304
0.0044575967
0.0058185952
0.0019436409
0.0040305331
0.0022833711
0.0035887873
0.0023779457
0.0016344138
0.001699037
0.0022869778
0.00076758506
0.0019496816
0.00097599201
0.00091471779
0.00265824
0.0030826856
0.0049850959
0.013940194
0.0035700535
0.011846178
0.0066032317
0.00219505
0.0034034003
0.0056778365
0.0037455575
0.0017635797
0.023283627
0.030134603
0.0010164235
0.0017020594
0.0051252632
0.0024912669
0.0011610832
0.0047439076
0.0064416109
0.0071571483
0.0091663916
0.005415916
0.0046076691
0.0055375616
0.0050567966
0.0064818556
0.0033494178
0.0041181468
0.0026886116
0.0009918306
0.0063149389
0.0039323694
0.002760387
0.0048581776
0.0042989589
0.0042037698
0.0037062448
0.0027844431
0.0070647723
0.0032524823
0.0027579069
0.0034385549
0.0031009445
0.001864837
0.0025010717
0.0056016976
0.0021926817
0.0025112471
0.0030952641
0.0036867431
0.0021065869
0.0031870427
0.0046969024
0.0046358146
0.0032012311
0.0025597769
0.0037402657
0.0039584232
0.0023657135
0.0047174469
0.0020773951
0.0020755264
0.0013224458
0.0042050802
0.00076071871
0.002028479
0.0050842399
0.0044334233
0.0011428826
0.0081966855
0.0053503397
0.0030205648
0.0025805577
0.0039480305
0.0081938542
0.0056575979
0.0067828689
0.0080653643
0.0074171107
0.0043464517
0.0050211013
0.0045802207
0.010314818
0.0039901845
0.0033770942
0.0081125489
0.0041147782
0.0076966109
0.0058051711
0.004388141
0.010671908
0.0028095488
0.036305558
0.013468783
0.0058708214
0.0065997941
0.0089264819
0.012505939
0.013556781
0.0078417091
0.0090845758
0.0044208369
0.033752475
0.020318925
0.025656177
0.012529036
0.014590805
0.021225337
0.0052343626
0.01165776
0.056075189
0.05738879
0.028711241
0.016798645
""
0.022002073
0.024649695
0.01776596
0.013560534
0.0086558778
0.012987644
0.009911593
0.006156072
0.0090713045
0.0031970409
0.0061062258
0.0079381103
0.010810836
0.046784077
0.01327687
0.005979741
0.0046400931
0.0083117485
0.0079035563
0.0044008587
0.0030968275
0.0094651207
0.006979709
0.028606771
0.0036449386
0.004794044
0.0087218974
0.014402598
0.014762921
0.012654861
0.0051968493
0.0083644977
0.0086677726
0.010600622
0.018364102
0.01334328
0.0085515399
0.019830635
0.0040743127
0.0044668913
0.0035359429
0.0046760966
0.0043842923
0.0050049005
0.0050595477
0.0036728717
0.0019653516
0.0060051684
0.005687681
0.0050355089
0.0037340389
0.049400285
0.028952515
0.053097423
0.051528525
0.0048840111
0.0044696913
0.0097501166
0.01643488
0.0051884945
0.0050715767
0.0059770695
0.0074930955
0.0044692564
0.0030920831
0.0090176426
0.0026927791
0.0059385989
0.0051455908
0.0017184394
0.0063195163
0.0091164131
0.019449979
0.018440522
0.010147641
0.006459842
0.0020902292
0.015220637
0.019041872
0.0041334294
0.012524899
0.012624409
0.012657289
0.016430115
0.0092096254
0.0096845888
0.013244337
0.02471138
0.0081406236
0.0060077757
0.0056846989
0.013805909
0.0067823688
0.051284209
0.008680582
0.0024459378
0.0012490198
0.0094056036
0.035885092
0.0077275056
0.0055173524
0.0047782236
0.0058678184
0.013589918
0.012873871
0.0079951156
0.0091814063
0.0094066141
0.0055280221
0.0072983536
0.0092309397
0.0036769072
0.0027920988
0.0021611641
0.0044710203
0.0059249965
0.0058620437
0.006541695
0.003827224
0.0046072211
0.0012936926
0.0038506531
0.0051497719
0.0067597199
0.0089938585
0.0029806623
0.0060769804
0.0024290751
0.0047310712
0.0031625056
0.0063057854
0.0052306042
0.0033647497
0.0053124642
0.0030334275
0.0058697066
0.0019008517
0.0090430137
0.010027508
0.0050194035
0.0022493368
0.0063013416
0.023423493
0.0089501813
0.055855568
0.0050233603
0.033417698
0.0059046396
0.0035111438
0.005674717
0.0096630491
0.0034926899
0.006052027
0.018070485
0.020461677
""
0.0072738309
0.0073453402
0.01150985
0.011923834
0.0092425374
0.011258123
0.012550815
0.0091553619
0.0048586843
0.0092459349
0.017177261
0.0019311492
0.0093614915
0.0016252719
0.010900564
0.0076352418
0.080203272
0.0033061311
0.010047032
0.017091986
0.019378416
0.016206643
0.017952116
0.0050596609
0.0025362566
0.0028259305
0.0049027745
0.0032172478
0.0010331128
0.0028075483
0.0049637463
0.0070511773
0.0053125261
0.012811281
0.030360805
0.012567493
0.0091702156
0.010425504
0.0078819832
0.010752025
0.0097301668
0.0039071236
0.01965479
0.014778171
0.0041528954
0.010608196
0.022997396
0.010844559
0.0070740324
0.0081203142
0.0037479994
0.0065469914
0.0030844973
0.0014384671
0.0011700501
0.0044876542
0.0030036154
0.0035165229
0.0041458635
0.0039316146
0.0068596927
0.019927382
0.0061654807
0.0070672152
0.007064817
0.0017156691
0.0081269722
0.0048779957
