working_black_pooled_p25_se
0.016001128
0.024806902
0.065347426
0.0079336446
0.0057810149
0.012151427
0.0035416947
0.030460525
0.055552837
0.0055209058
0.0066978484
0.0028057341
0.076694332
0.021066222
0.0085073682
0.11237222
0.099314138
0.011342641
0.10249089
0.0088228192
0.0035259959
0.0035969091
0.0061164256
0.0053041358
0.0030452327
0.0097823869
0.0060721254
0.0043139732
0.0026246847
0.0089781005
0.0069588516
0.0085010538
0.00295723
0.003795787
0.0061349496
0.0049374653
0.0075408486
0.00693942
0.010061973
0.0096486313
0.003031526
0.0069236453
0.012309718
0.023000138
0.0085037993
0.0069701467
0.0022913979
0.006877989
0.0028155015
0.0064445697
0.0052194204
0.0041509261
0.0049046744
0.015542623
0.017385047
0.0034037821
0.010089106
0.025542175
0.021441627
0.0056397617
0.0089488132
0.0041950364
0.014067974
0.018245969
0.053668465
0.029770713
""
0.048981279
0.031269744
0.067450456
0.0074071409
0.0059576314
0.0051269624
0.0060607255
0.0093085505
0.030568689
0.0063787363
0.014084836
0.014612246
0.0021505575
0.0060893595
0.013546053
0.024012057
0.012035246
0.0037575907
0.018542295
0.018019754
0.0069892649
0.0054147891
0.011413932
0.011375235
0.036764573
0.044255685
0.0057545332
0.054718509
""
0.01891296
0.0088932076
0.0033296971
0.0052972212
0.0068363822
0.0017713598
0.0034919609
0.0071960879
0.0067402208
0.0031238527
0.0067360667
0.003163232
0.010039936
0.0093983812
0.0077280696
0.0050884481
0.0029123111
0.0084301168
0.0033681954
0.0038065678
0.0035268983
0.012257054
0.015488829
0.012175038
0.0057325168
0.0099224271
0.0092750872
0.0070224889
0.0088099297
0.0039980607
0.0042617
0.0098058758
0.0089456765
0.0091796797
0.0017177237
0.0077518634
0.0073321983
0.012946788
0.011681821
0.0075877928
0.0047465432
0.004238924
0.009725688
0.00731161
0.0049075643
0.010437443
0.012895618
0.010956253
0.0056811934
0.010336513
0.0072298297
0.0064586294
0.0074011628
0.0073213647
0.018684482
0.0030261944
0.005129158
0.0088229654
0.0050095562
0.0039934823
0.01044813
0.0042485017
0.010791389
0.024894105
0.04662342
0.062136151
0.0083457548
0.0020679841
0.013970354
0.0018248968
0.0603486
0.092419557
0.10475263
0.014829481
0.0019159099
0.0093750339
0.059625089
0.0086825415
0.04516181
0.064246632
0.0078180032
0.0055946438
0.049314238
0.14127387
0.084136114
0.076124683
0.004408902
0.033719685
0.026412899
0.0034242244
0.034288913
0.061391283
0.0069440585
0.044185311
0.023448121
0.010852265
0.0038103487
0.066521369
0.021749843
0.020172954
0.026045335
0.013338413
0.0057007745
0.053042226
0.0053162696
0.013085223
0.060360767
0.022047587
0.010197452
0.0076220161
0.0033071847
0.035605486
0.020042175
0.014500736
0.029043399
0.011096415
0.089490086
0.046906929
0.0044361646
0.0090371072
0.0097773382
0.0025449861
0.040056892
0.02517968
0.022990944
0.029397594
0.025855299
0.040074628
0.0036767798
0.013664078
0.034263365
0.023060527
0.0040214518
0.0067379959
0.011698997
0.0085916584
0.078273192
0.02644005
""
0.016236234
0.1388005
0.013894559
""
0.060073115
0.023369022
0.025143959
0.015129014
0.012290736
0.034847002
0.02105562
0.0081790015
0.0070069754
0.047962293
0.021993032
0.0036833792
0.017734291
0.028464274
""
0.019433742
0.051408861
0.055835258
0.0075344169
0.049920913
0.012398222
0.02127355
0.01209767
0.010094274
0.0063101607
0.0071895989
0.0011867891
0.0066237971
0.0019707279
0.0016907244
0.0055303369
0.0050859628
0.0096538849
0.014027778
0.050616339
""
0.10640232
0.025461398
0.040540937
0.12881689
0.051812951
0.0067664771
0.12490157
""
0.0032460559
0.01852819
0.066564843
0.0087362286
0.0032530529
0.033916537
""
0.14633554
""
0.084388033
0.080028653
""
0.121838
""
0.043100983
0.058956631
0.034235314
0.0039000981
0.11017686
0.070576124
0.027477344
0.066109642
0.070415802
0.11126418
0.06655588
0.013907029
""
0.020269703
0.02276263
0.065951146
0.050035402
0.030974105
0.028914988
0.11334228
0.043164019
0.0305626
0.03384662
0.075593658
0.010870563
0.04284513
0.049060501
0.09417662
0.017218402
0.0079174293
0.028131779
0.024726631
0.010401458
0.04007297
0.0085842684
0.0077687879
0.0032434226
0.0112573
0.0013985297
0.0078563252
0.018977525
0.048224863
0.002367229
0.031003304
0.033844396
0.010394432
0.010414879
0.020292472
""
0.093745716
0.081821941
0.077348337
0.049520519
0.015259434
0.014586217
0.014870234
0.046063498
0.022767374
0.012970405
0.054643866
0.012310767
0.034882728
0.0092650959
0.01614094
""
0.040123548
""
""
0.030715268
0.032903351
0.072911918
""
""
""
0.072990932
0.10503491
""
""
""
""
""
""
0.039129175
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076091059
""
0.029685019
0.13867465
""
""
""
""
""
0.10395589
""
""
0.027123036
0.040066637
""
""
""
0.092475444
0.08493498
""
""
""
""
0.09473905
""
""
""
""
""
""
""
0.12853169
0.079145737
0.1208593
0.073911808
0.082782753
0.10618781
0.10582576
0.049248457
0.010630065
0.11218715
""
0.13995458
0.036873538
""
""
""
""
0.11473078
0.029880457
""
""
0.05659432
0.086354136
0.094729416
""
0.056539726
0.024135945
""
0.018227905
""
0.084706962
0.0058878297
""
""
""
""
""
0.072931856
0.0076629748
""
""
0.039003082
""
""
""
""
""
""
""
""
""
""
""
""
0.10954005
""
0.077158988
0.033650991
0.0045935912
""
""
0.077713482
0.072527125
0.038456507
0.071146421
""
""
""
""
""
0.031852294
0.089818068
""
0.011944345
0.010821356
0.0074791419
0.051599592
0.040344104
0.053821273
0.052886769
0.0204034
0.016261704
0.0031470999
0.023891261
0.03493895
""
""
0.010464056
0.077614427
0.019674646
0.061469827
0.024342319
0.13601243
0.030380387
0.013583914
0.016774865
0.027668718
0.031589739
0.0056134374
0.021856572
""
0.026010381
0.0096913297
0.029027153
""
0.08930143
""
0.026108596
""
0.024887936
0.0099920379
0.02117311
0.043734826
0.01322142
0.034877598
0.084881306
0.064508319
""
0.02624375
0.063522063
""
""
0.034898143
""
""
0.054187089
0.014524256
0.019229777
0.042670216
0.0050293314
0.063429281
0.0046054348
0.042318378
0.040625628
""
0.010979271
0.045050446
""
""
""
""
0.073410571
0.024868676
0.011509323
0.0094460789
0.008621322
0.0017871159
0.0046469131
0.0089726737
0.011641391
0.02022136
0.082486011
""
0.11648566
0.03781591
""
0.032593451
0.050985027
0.042577993
0.014020952
0.074113123
0.097376719
0.013045416
0.076274723
0.10800878
0.037872382
0.033670496
0.083106063
0.0074089388
0.011936424
0.0056187012
0.0033017036
0.0020994837
0.01045111
0.0060078758
0.0063448856
0.0070326566
0.0090870401
0.025242994
0.053081986
0.020253548
0.03933838
0.033981957
0.0043940134
0.038207699
0.016178541
0.0090474505
0.020738902
""
0.014186726
""
""
""
""
""
0.15954873
0.084308691
""
""
""
""
""
0.020892104
""
""
0.030683212
""
""
""
0.096936367
""
""
""
""
0.066328995
""
""
0.13794908
""
""
""
""
0.083985135
0.051766433
""
""
0.049600944
""
0.0088320738
0.080786847
0.047566365
0.11557912
0.072018854
""
""
""
0.013719041
""
0.0052045127
0.090309069
0.0098734377
0.052658152
""
0.057919621
0.035815425
""
0.047093932
0.068770081
0.096646108
""
0.026776899
0.095540904
""
0.090739474
""
""
""
""
0.038924139
0.015590859
0.083395548
0.056709386
""
""
""
""
""
0.12093267
0.047138758
""
""
0.043640107
0.083654836
0.054597907
0.12593718
0.066958882
0.011654291
0.0093219448
0.0085957386
0.023365237
0.0045602177
0.008137227
0.11320665
""
""
0.018459333
0.023572262
0.0031771376
0.0047854851
""
""
0.0049003339
0.025846053
0.018760107
0.0018321233
0.082950346
0.091765858
0.064640947
0.059601571
0.021748643
0.069212765
0.052788388
0.0079110069
0.1368833
0.021140637
0.10672764
0.032275427
0.02999373
""
""
0.082690433
""
""
""
0.053383283
0.10112951
0.0046106721
