coll_white_female_mean
0.3905451
0.2927523
0.28213605
0.40259045
0.46873459
0.36079699
0.43114042
0.32176062
0.39136374
0.40987632
0.33512673
0.47234201
0.4182367
0.33312929
0.3480123
0.3481411
0.37872484
0.45178491
0.36795279
0.33058465
0.39335611
0.38630652
0.45285952
0.45107794
0.57270885
0.3321912
0.40192625
0.4298504
0.43760759
0.39795452
0.44996533
0.46468714
0.542283
0.50172383
0.43409723
0.35894632
0.34310529
0.40663025
0.34824857
0.36348346
0.50416273
0.32618687
0.33613497
0.3559784
0.39309242
0.49067751
0.52042484
0.36293843
0.49901977
0.35505873
0.33975729
0.40925357
0.38406244
0.29416597
0.49293616
0.40681037
0.41273141
0.26280302
0.38743788
0.35886285
0.37402627
0.41769448
0.42364213
0.33150297
0.35364845
0.36610603
0.27340701
0.28336337
0.37012467
0.29765996
0.40351197
0.46332008
0.51457459
0.36212015
0.3010709
0.27768281
0.36334121
0.29816508
0.30981115
0.46186036
0.33578786
0.3985042
0.32429096
0.30179706
0.44191861
0.33328339
0.29054993
0.34399197
0.42429212
0.31089759
0.35643515
0.27853155
0.32215983
0.38918313
0.27886567
0.24044862
0.2791546
0.29709935
0.40291873
0.31998509
0.42195889
0.53775185
0.46119753
0.42548096
0.43755481
0.44207388
0.35970244
0.39637762
0.27629733
0.31308019
0.44983765
0.32746431
0.49797219
0.33834252
0.43094447
0.41154128
0.45616236
0.32000381
0.26546422
0.33026823
0.39644814
0.35008734
0.44214869
0.33791041
0.37203795
0.45816523
0.42724821
0.33351231
0.38120604
0.34854966
0.56114185
0.31279078
0.44663528
0.31769484
0.36547381
0.34942672
0.36511883
0.39971164
0.42363515
0.49951133
0.46006653
0.33755207
0.32119447
0.36408329
0.36845863
0.3181763
0.37986189
0.41164085
0.48616731
0.41949859
0.288279
0.45904174
0.40692544
0.54316288
0.37922916
0.40253985
0.37341955
0.45321205
0.3414802
0.38355446
0.34692165
0.29983583
0.46994811
0.53414494
0.29664856
0.65546507
0.43784913
0.37799272
0.31896219
0.35437274
0.48178858
0.46128619
0.32681087
0.4036994
0.29075146
0.35129374
0.4049544
0.4001008
0.38321415
0.37513325
0.29467925
0.30738732
0.39085948
0.32061338
0.2684989
0.47498021
0.32046446
0.38012072
0.45452127
0.30022183
0.37583005
0.27931827
0.45046988
0.31652734
0.38967574
0.34101099
0.39333192
0.41424042
0.44098327
0.34493867
0.41330656
0.29622635
0.33211324
0.35123643
0.33281156
0.40608954
0.45806414
0.35149553
0.34522566
0.38471457
0.3337552
0.43101895
0.32889926
0.32230771
0.46598518
0.38158077
0.40709442
0.51113355
0.37319127
0.31183383
0.44543341
0.43679142
0.31750917
0.33607897
0.44413367
0.34817597
0.37841883
0.39807421
0.53769237
0.45824349
0.43345439
0.47378743
0.41087815
0.45745182
0.37974027
0.40215948
0.3378976
0.43415347
0.29236513
0.29431772
0.36029455
0.39839372
0.38131428
0.3530558
0.35505864
0.42750388
0.50462186
0.50938475
0.44838831
0.47639334
0.54150945
0.41053018
0.38104385
0.46929106
0.41218072
0.42320287
0.3901484
0.55723822
0.37791705
0.49862334
0.37942931
0.53943563
0.41986981
0.4201262
0.56974626
0.69780606
0.59805
0.69431597
0.59075916
0.4987044
0.41042054
0.43161285
0.44528586
0.40579152
0.35666615
0.38541478
0.46965957
0.51593637
0.39642367
0.47475219
0.52757901
0.86265212
""
0.63252336
0.52209002
0.47136277
0.53673732
0.6325205
0.52048975
0.37975737
0.43920323
0.37907133
0.40101868
0.32921788
0.3311635
0.37795624
0.46661606
0.43988812
0.45859203
0.39042512
0.5126856
0.28366506
0.34322155
0.46300423
0.41412848
0.41804874
0.49035406
0.41189709
0.46337381
0.4481582
0.51177323
0.43738472
0.39926046
0.44104615
0.43068016
0.43295488
0.29445821
0.40168375
0.40438178
0.38971737
0.38016599
0.47757253
0.4927032
0.39172181
0.39941758
0.47626975
0.44270808
0.415999
0.41492319
0.47378111
0.46626383
0.42501771
0.43181062
0.53306764
0.3716757
0.615417
0.42408809
0.36669916
0.33966598
0.53119749
0.42037418
0.39820433
0.43058056
0.40575096
0.39118505
0.27241373
0.28522754
0.26185113
0.25800574
0.29990649
0.29204953
0.39351475
0.38717005
0.49280071
0.37615579
0.33618578
0.33321407
0.41559976
0.2974883
0.30164078
0.30346709
0.28386536
0.42373306
""
0.33854809
0.38429549
0.41474229
0.3431811
0.35361189
0.32012898
0.38992167
0.41048118
0.55738598
0.39876449
0.45705119
0.65535808
0.51445848
0.46904531
0.63570178
